gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
BBS9,-+,0.2017637984652676,0.3006841799840698,0.37268913749970733,1,0.6013683599681396
BBX,-+,0.0276124390853919,0.7263693158943755,0.05038364226185957,-1,0.10076728452371914
BCAM,--,0.00586576716035984,0.9419601457016578,0.007455668021784207,-1,0.014911336043568413
BCAN,+-,0.4500444838580517,0.6315266635628841,0.4246776098896407,-1,0.8493552197792814
BCAP29,++,0.19855152582897612,0.10696657124403645,0.9492222997203199,1,0.2139331424880729
BCAR1,--,0.034280138932552814,0.9562997325599184,0.029333421634633674,-1,0.05866684326926735
BCAR3,--,0.5195202000148599,0.8100728331726844,0.3337504286542046,-1,0.6675008573084092
BCAS1,--,0.23613765257261393,0.9670641143353542,0.08646959644592352,-1,0.17293919289184703
BCAS2,+-,0.5172179474381338,0.7295788292890031,0.40015289777139257,-1,0.8003057955427851
BCAS3,++,0.05272306060817822,0.013558133516351427,0.9953291866977074,1,0.027116267032702854
BCAS4,+-,0.6887580063075147,0.5577167002169068,0.569447205787882,1,1.1154334004338136
BCAT1,++,0.1766129757949571,0.1554901661138218,0.8731028960980987,1,0.3109803322276436
BCAT2,--,0.30589744110946204,0.8083966108479264,0.2611867369338921,-1,0.5223734738677842
BCCIP,--,0.11144133318780629,0.9743525837938107,0.054024313820488966,-1,0.10804862764097793
BCDIN3D,++,0.4484008912490697,0.2269529507983309,0.8906633090661195,1,0.4539059015966618
BCHE,--,0.28492455924527665,0.8472969353660479,0.226616170780415,-1,0.45323234156083
BCKDHA,++,0.022493990214623696,0.001353839362442026,0.9997270636278353,1,0.002707678724884052
BCKDHB,-+,0.12677198853573968,0.18331098993508627,0.6333256956225723,1,0.36662197987017253
BCKDK,+-,0.06288827334675139,0.1298553191129153,0.3092676111222627,1,0.2597106382258306
BCL10,--,0.262117388549093,0.8346351710002675,0.2236602918598725,-1,0.447320583719745
BCL11A,+-,0.005324543507883395,0.8084074970056117,0.011019735171548495,-1,0.02203947034309699
BCL11B,--,0.4829880456128005,0.7868357662594461,0.3458199222806029,-1,0.6916398445612058
BCL2,+-,0.6036153935793729,0.6065298501825732,0.5065395515647486,-1,1.0130791031294972
BCL2A1,++,0.025543776879337718,0.03864094723249766,0.8422936354802226,1,0.07728189446499532
BCL2L1,++,0.04181949977310822,0.02738713723201423,0.9739729709475069,1,0.05477427446402846
BCL2L10,-+,0.11964206121211811,0.7525149538845197,0.1534144940093624,-1,0.3068289880187248
BCL2L11,-+,0.1858908974828192,0.2019678600738417,0.7773172590236147,1,0.4039357201476834
BCL2L12,--,0.11496390625720448,0.9898027102277374,0.03146012422666695,-1,0.0629202484533339
BCL2L13,++,0.05656145366533458,0.013290136945429782,0.9957517103432291,1,0.026580273890859565
BCL2L14,+-,0.3385446263030445,0.7767680248544608,0.2956454608824332,-1,0.5912909217648664
BCL2L15,+-,0.352575146694186,0.3393412410356078,0.7044882488874881,1,0.6786824820712156
BCL2L2,++,0.14641549313074664,0.085919413189385,0.9540729311416816,1,0.17183882637877
BCL2L2-PABPN1,-+,0.42729776500725763,0.3851443698109366,0.6912874099421331,1,0.7702887396218732
BCL3,++,0.02232850224253458,0.01146963747690629,0.9886278590136252,1,0.02293927495381258
BCL6,++,0.05544588234909636,0.02801992774316448,0.9826525095537514,1,0.05603985548632896
BCL6B,--,0.1517460399865625,0.831696464901035,0.1574367393718133,-1,0.3148734787436266
BCL7A,++,0.33792912251633467,0.13063768429950198,0.9459739845294449,1,0.26127536859900397
BCL7B,+-,0.0869643713898504,0.33261226971917796,0.16516565760880203,-1,0.33033131521760406
BCL7C,--,0.01705715924989092,0.9898213981885776,0.008759679503206087,-1,0.017519359006412175
BCL9,++,0.29207382320825287,0.11150710246163442,0.9554500377284425,1,0.22301420492326884
BCL9L,-+,0.7009797832341454,0.6638424153182416,0.5012227345571102,-1,1.0024454691142204
BCLAF1,-+,0.0589943866411797,0.08224976985192185,0.8039976012740646,1,0.1644995397038437
BCO1,++,0.06435940516705031,0.03699960675509582,0.9751665252838275,1,0.07399921351019163
BCO2,-+,0.6615596809294885,0.512135010391551,0.6322531835600481,1,1.024270020783102
BCR,+-,0.16119775066022315,0.23017842708034333,0.5671365924471642,1,0.46035685416068667
BCS1L,+-,0.18795323924541069,0.570665944049976,0.255970491677488,-1,0.511940983354976
BDH1,+-,0.2947114149770939,0.32722557467222635,0.6384805471002456,1,0.6544511493444527
BDH2,-+,0.7990561453885331,0.529956334635427,0.6518059735202796,1,1.059912669270854
BDKRB1,--,0.6450609312182114,0.7699250283900225,0.3958768391014106,-1,0.7917536782028212
BDKRB2,-+,0.00691921658047984,0.06583735791336723,0.022824097842253598,-1,0.045648195684507197
BDNF,+-,0.03503408918596782,0.6940935111567592,0.0635730325762905,-1,0.127146065152581
BDP1,-+,0.5825813079011634,0.5990288184391203,0.5018841240073539,-1,1.0037682480147079
BEAN1,+-,0.11154040027171808,0.13107812752743417,0.814144681247213,1,0.26215625505486834
BECN1,++,0.6690132944342222,0.40150516933222613,0.767161959934498,1,0.8030103386644523
BECN2,--,0.35065475758074666,0.7940314138258693,0.2911321742623529,-1,0.5822643485247058
BEGAIN,+-,0.009360294196444373,0.7717177701436371,0.019096313315800865,-1,0.03819262663160173
BEND3,++,0.26219087645439065,0.23491765267010026,0.814651177088934,1,0.4698353053402005
BEND4,-+,0.2939292127860587,0.6237026341793624,0.3312334679305787,-1,0.6624669358611573
BEND5,+-,0.23323329837069753,0.338055914904526,0.33704254125429756,-1,0.6740850825085951
BEND6,-+,0.4126964612474042,0.42240792420765544,0.5840793859896057,1,0.8448158484153109
BEND7,-+,0.5439310565859071,0.6432090591851981,0.4629542807425251,-1,0.9259085614850502
BEST1,-+,0.07534374252528706,0.1493794190445125,0.3083591961126513,1,0.298758838089025
BEST2,--,0.6252541094998729,0.7936998430895408,0.3672367484075796,-1,0.7344734968151592
BEST3,++,0.12041537345762818,0.03214466034868178,0.9896802135816493,1,0.06428932069736357
BEST4,+-,0.03585130308870026,0.3082639259590841,0.08328157928807921,-1,0.16656315857615842
BET1,++,0.9395899144896738,0.5720750632607351,0.6202446577529508,1,1.1441501265214702
BET1L,++,0.14952095895006295,0.060843813057081655,0.9758553584178669,1,0.12168762611416331
BFAR,-+,0.387142786938023,0.3479249013267793,0.7250493808551404,1,0.6958498026535586
BFSP1,+-,0.05154425531361878,0.817360315051089,0.07203984435557417,-1,0.14407968871114835
BFSP2,+-,0.4414356498253256,0.6986516048261252,0.38811317394287165,-1,0.7762263478857433
BHLHA15,+-,0.22896400737577768,0.3145062350768895,0.4607712935219319,1,0.629012470153779
BHLHA9,+-,0.006451856882687797,0.5659786200730207,0.017395111817424026,-1,0.03479022363484805
BHLHE22,--,0.1255055955809703,0.9215942473380196,0.10017946750616417,-1,0.20035893501232835
BHLHE40,++,0.030543242439062417,0.034437537245250324,0.9192686977949599,1,0.06887507449050065
BHLHE41,-+,0.050548409209127454,0.10956065676220465,0.30614871492526496,1,0.2191213135244093
BHMG1,++,0.34853761653122595,0.20777584508364919,0.8937872418136625,1,0.41555169016729837
BHMT,--,0.04484639862930252,0.945062971422532,0.04001754266258819,-1,0.08003508532517638
BHMT2,+-,0.6304678908545599,0.698768357696274,0.4570567983363718,-1,0.9141135966727436
BICC1,-+,0.21929538815667873,0.2298863705815793,0.7665341757246977,1,0.4597727411631586
BICD1,-+,0.11315849518601342,0.1514856825722082,0.7318947666275226,1,0.3029713651444164
BICD2,-+,0.2996481957865774,0.37830280934360166,0.4510809864318828,1,0.7566056186872033
BICDL1,+-,0.39294088131099997,0.3845879949287353,0.6526502393153326,1,0.7691759898574706
BICDL2,--,0.041256770770739505,0.8939414809342607,0.04897202403672883,-1,0.09794404807345766
BID,++,0.09929308650405218,0.05437380859328261,0.9701620386592273,1,0.10874761718656523
BIK,++,0.012378669891221963,0.017934570077089058,0.8960185741930223,1,0.035869140154178115
BIN1,--,0.018359953986593232,0.9954304554841681,0.006407931636895497,-1,0.012815863273790994
BIN2,--,0.01378805404697936,0.9990939588020711,0.0022865177498979598,-1,0.0045730354997959195
BIN3,+-,0.13248852495357807,0.1572775678520437,0.78390997314845,1,0.3145551357040874
BIRC2,-+,0.06380320596498087,0.11910900799813534,0.5119304624964718,1,0.23821801599627068
BIRC3,-+,0.5485351140197889,0.5094229681822265,0.5481886356419291,1,1.018845936364453
BIRC5,+-,0.050811262473570214,0.6413848784602004,0.09033139296683974,-1,0.1806627859336795
BIRC6,-+,0.0753161050898569,0.18273886437698716,0.15540622458016773,-1,0.31081244916033546
BIRC7,++,0.1648418354380351,0.09598033783246417,0.9501456803384152,1,0.19196067566492833
BIRC8,++,0.3825816350087732,0.24256649954108073,0.8690543647995941,1,0.48513299908216145
BIVM,+-,0.6894502636316183,0.5057206993132074,0.653788862432945,1,1.0114413986264148
BIVM-ERCC5,-+,0.23210826940878637,0.4411456407009386,0.32073852706158773,-1,0.6414770541231755
BLCAP,+-,0.3526049502125904,0.3660360234623944,0.6382163819260884,1,0.7320720469247888
BLK,+-,0.048231181594633486,0.2284211056319582,0.10838701645523004,-1,0.21677403291046007
BLM,--,0.18857003915411405,0.9117468068735088,0.13776970824932577,-1,0.27553941649865155
BLMH,++,0.4146913079129418,0.195811794690152,0.9098111261981987,1,0.391623589380304
BLNK,--,0.040770202555137705,0.9947420224998373,0.012368375434035423,-1,0.024736750868070846
BLOC1S1,--,0.04360846328515152,0.9918448278179106,0.016268796159742735,-1,0.03253759231948547
BLOC1S2,++,0.5661551143958665,0.3595824045908654,0.7933331880643668,1,0.7191648091817308
BLOC1S3,+-,0.45768428185523863,0.7237784043852514,0.3811154842363592,-1,0.7622309684727184
BLOC1S4,--,0.39108075343839127,0.883222328395072,0.2289095229484693,-1,0.4578190458969386
BLOC1S5,-+,0.18980927421039853,0.19623933914598893,0.8008196849497373,1,0.39247867829197786
BLOC1S6,++,0.14928728472324831,0.1152533904718046,0.9173484454664071,1,0.2305067809436092
BLVRA,+-,0.13158485798926753,0.2308808241119114,0.26077261340840713,1,0.4617616482238228
BLVRB,+-,0.1538791266492315,0.19799352895559696,0.696264520415035,1,0.39598705791119393
BLZF1,++,0.3835186457426243,0.24755882968830478,0.8643774241091777,1,0.49511765937660956
BMF,--,0.38344476294447943,0.8751783323425529,0.23631616412910947,-1,0.47263232825821894
BMI1,-+,0.24612452089973005,0.6925459795680217,0.2748607741995303,-1,0.5497215483990606
BMP1,--,0.384529682363339,0.8416149780973718,0.269103118871304,-1,0.538206237742608
BMP10,-+,0.20779585477328655,0.21261223408675448,0.7907110628333054,1,0.42522446817350895
BMP2,--,0.27404635363283064,0.8757594736764726,0.20127729873027628,-1,0.40255459746055255
BMP2K,-+,0.04416328837075381,0.08665304132168263,0.5543960169424152,1,0.17330608264336525
BMP3,++,0.03605207300205,0.038784775698266924,0.9223395739949618,1,0.07756955139653385
BMP4,+-,0.15363947303794756,0.8071147912634026,0.1674787394480873,-1,0.3349574788961746
BMP5,--,0.004525421561360674,0.9838223296530584,0.0034542070807672565,-1,0.006908414161534513
BMP6,++,0.32954340189186,0.2181508842458558,0.8788511536962218,1,0.4363017684917116
BMP7,--,0.4072139277274701,0.8688326699962244,0.2485266504839843,-1,0.4970533009679686
BMP8A,--,0.1625267635534473,0.9850361598993198,0.045006857978478886,-1,0.09001371595695777
BMP8B,--,0.02893504156618206,0.9968873442529989,0.007425461791679662,-1,0.014850923583359325
BMPER,++,0.36263445456731463,0.1502424429129494,0.9356691442978854,1,0.3004848858258988
BMPR1A,++,0.04495918675651505,0.05009519646382209,0.9055295302505421,1,0.10019039292764419
BMPR1B,++,0.22654300107392789,0.09542887965844025,0.9615295008018552,1,0.1908577593168805
BMPR2,-+,0.217087815302136,0.2883530454027637,0.5436819160508822,1,0.5767060908055274
BMS1,-+,0.8049939634721868,0.5571955059258751,0.6194317934317678,1,1.1143910118517502
BMT2,-+,0.09715610335680334,0.14615130226772025,0.6633171094747955,1,0.2923026045354405
BNC1,-+,0.20981704388107236,0.3095239418557614,0.36850868975911155,1,0.6190478837115228
BNC2,-+,0.22440408502319537,0.7995695655807711,0.21985507255520984,-1,0.43971014511041967
BNIP1,+-,0.7927281078482353,0.5906802877102321,0.5752931541069024,-1,1.1505863082138048
BNIP2,-+,0.22704459177908595,0.30254127765143285,0.5173019694676079,1,0.6050825553028657
BNIP3,++,0.40365075948606427,0.22143259717061217,0.8910644680529988,1,0.44286519434122434
BNIP3L,-+,0.10895294044631268,0.5731681132506623,0.17203284491149112,-1,0.34406568982298225
BNIPL,--,0.028885774262018857,0.9993609023628299,0.002807537028454763,-1,0.005615074056909526
BOC,-+,0.7895252396987953,0.608771096044555,0.561946412957449,-1,1.123892825914898
BOD1,--,0.37081872745827243,0.8650057378230112,0.2435004857888459,-1,0.4870009715776918
BOD1L1,++,0.5906915829528308,0.4201306384573817,0.7325568559318539,1,0.8402612769147634
