gene_symbol,t,P.Value,target_region
MMEL1,0.356306570858892,0.7232399283433522,AnCg
MMEL1,-0.05111849906494436,0.9594577441940284,DLPFC
TTC34,0.5255432574352866,0.6019655028598065,nAcc
TTC34,0.16317595745254293,0.8710946070703801,AnCg
TTC34,-0.05292971114792343,0.95802261301032,DLPFC
ACTRT2,-0.787157698874453,0.4353233772011438,DLPFC
ACTRT2,-0.21025306777486344,0.8343986111905771,AnCg
ACTRT2,-0.060399815997561807,0.9521232964916431,nAcc
PRDM16,0.7967522738317847,0.4296877347757144,AnCg
PRDM16,0.7186500894919758,0.4760784249284913,DLPFC
PRDM16,-0.5417362270040991,0.5908587314058709,nAcc
ARHGEF16,-1.1808276224414211,0.24388616187103807,DLPFC
ARHGEF16,0.5483614348286288,0.5863428086039486,nAcc
ARHGEF16,-0.186542458827282,0.8528395745851333,AnCg
MEGF6,-1.0617945826138333,0.29400456385276214,DLPFC
MEGF6,0.8334828504751238,0.409280951537108,nAcc
MEGF6,0.504021711839624,0.6166514880284729,AnCg
TPRG1L,-0.8768615915781081,0.3855428751151101,nAcc
TPRG1L,0.19929269363813695,0.842912036964814,AnCg
TPRG1L,0.024677418695400768,0.9804215726969887,DLPFC
WRAP73,0.7550881531987861,0.45440379894095717,nAcc
WRAP73,0.26635835968936,0.7911534612905466,AnCg
WRAP73,-0.07748493542278485,0.9385819033198282,DLPFC
TP73,-1.633647893846339,0.10932358478192758,DLPFC
TP73,-1.4556876995125785,0.1522696835407582,AnCg
TP73,0.013919484821553989,0.9889600350755006,nAcc
CCDC27,1.1436205352603885,0.25924847777452814,nAcc
CCDC27,-1.0458916566992724,0.30107547414297114,AnCg
CCDC27,0.6805802995754064,0.4996303880655598,DLPFC
SMIM1,0.6604147570000075,0.5122811211034625,AnCg
SMIM1,0.37130271087634176,0.7122759538254335,nAcc
SMIM1,0.04458524307748618,0.9646355259194871,DLPFC
LRRC47,-0.7142676379545975,0.4790072188591469,nAcc
LRRC47,-0.6502218803187223,0.5188608763127505,DLPFC
LRRC47,0.11469665766387863,0.909184706741874,AnCg
CEP104,-1.3726532845562733,0.17651519573175847,AnCg
CEP104,-1.2266610813834924,0.22634120740245292,DLPFC
CEP104,0.13816893605595468,0.890766297328405,nAcc
DFFB,0.6811078828580053,0.49953624620744674,nAcc
DFFB,0.3285600520857118,0.7440151159124222,DLPFC
DFFB,-0.006095921824938519,0.995162546253098,AnCg
C1orf174,0.2835469712647175,0.7780297463121257,AnCg
C1orf174,0.2114241738723928,0.8335774257134914,nAcc
C1orf174,0.20428849662091558,0.8390508730499515,DLPFC
AJAP1,-1.1560035564334805,0.2542041625016044,nAcc
AJAP1,-0.7540996166499544,0.45463211685727356,AnCg
AJAP1,0.2822825757649726,0.7790234741935507,DLPFC
NPHP4,-0.7690470820899618,0.44579584984985854,AnCg
NPHP4,-0.7075703356255973,0.48311465965785905,nAcc
NPHP4,-0.09291174414888144,0.9263868506849346,DLPFC
KCNAB2,0.871744822594744,0.3878744919952918,AnCg
KCNAB2,-0.5095686650384748,0.6128482127553619,DLPFC
KCNAB2,-0.35674156605319307,0.7230688644221452,nAcc
CHD5,-1.1955833716604358,0.23813295533842704,DLPFC
CHD5,1.0924882003810872,0.28083688214518526,nAcc
CHD5,-0.2599776743390569,0.796041024805051,AnCg
RPL22,0.8128895122809789,0.4205691747873379,DLPFC
RPL22,0.5967925089850481,0.553844977612431,nAcc
RPL22,0.02100336828699083,0.9833338030924587,AnCg
RNF207,-0.9895640421954827,0.3275636034235697,AnCg
RNF207,0.13527318657545226,0.8930002646382451,DLPFC
RNF207,0.11526778973679895,0.9087814311755107,nAcc
ICMT,1.256735952118887,0.21519298646636964,AnCg
ICMT,-0.7058542710915283,0.4839237158674905,DLPFC
ICMT,-0.4957207836082712,0.6226718462688147,nAcc
HES3,-0.786570679513924,0.43594283784294285,nAcc
HES3,0.23743288837279428,0.8134006183579622,DLPFC
HES3,-0.11633819241199607,0.9078908982831699,AnCg
GPR153,-1.2176311495499201,0.22972217525705935,DLPFC
GPR153,-0.5539505228576792,0.5822954640046663,AnCg
GPR153,-0.26187599242326126,0.7946953324507641,nAcc
ACOT7,1.4801868435910366,0.145639675252004,AnCg
ACOT7,-0.6688956530872378,0.5069854158728027,DLPFC
ACOT7,0.16478088326487547,0.8699058644403321,nAcc
HES2,1.0148775514236974,0.31596700308233777,nAcc
HES2,-0.10306413822282112,0.9183708350843789,DLPFC
HES2,-0.07931346922037152,0.9371272984744264,AnCg
ESPN,1.0885006762279927,0.28257214118544915,nAcc
ESPN,-0.6765416098262598,0.5021659458686836,DLPFC
ESPN,0.35966741518932654,0.7207416858618916,AnCg
TNFRSF25,0.4667872475080046,0.6430611225275715,nAcc
TNFRSF25,-0.3684431869844126,0.7142328833970204,AnCg
TNFRSF25,-0.3508908175004662,0.7273106769502382,DLPFC
PLEKHG5,-1.366410999362511,0.17861151110720141,DLPFC
PLEKHG5,0.1544180131825765,0.8779556131008603,AnCg
PLEKHG5,-0.14544778330517533,0.8850521552546425,nAcc
NOL9,-1.0906947072239213,0.2810870755693535,AnCg
NOL9,-1.041079201909911,0.3037864314384127,nAcc
NOL9,0.12945431663992604,0.8975761251081499,DLPFC
TAS1R1,0.896918635616367,0.3745444563766035,DLPFC
TAS1R1,0.5527832351639006,0.5833380428245136,nAcc
TAS1R1,-0.06134221595568098,0.9513523979512519,AnCg
ZBTB48,-0.9160305790690887,0.3645427529590314,DLPFC
ZBTB48,-0.38066155063976687,0.7053702825651249,nAcc
ZBTB48,0.007597108281707303,0.9939712922284462,AnCg
KLHL21,-1.1880976251943922,0.24146078034447013,nAcc
KLHL21,0.9852950881932753,0.329632971186131,AnCg
KLHL21,0.1913913593257089,0.8490815165286435,DLPFC
PHF13,-1.432158414605295,0.15948887032670178,nAcc
PHF13,-0.9676058710004803,0.33842246860134784,DLPFC
PHF13,-0.00980368113016443,0.9922203106777405,AnCg
THAP3,1.6379907506572196,0.10888448153284716,nAcc
THAP3,-0.4772364853570768,0.6355076560103464,DLPFC
THAP3,0.055648804835783466,0.9558625687854558,AnCg
DNAJC11,-1.3919183306605396,0.1712643791620935,nAcc
DNAJC11,0.7271029880648916,0.4708469213420945,AnCg
DNAJC11,0.1454314781769644,0.8850208665312629,DLPFC
CAMTA1,0.5598442494007978,0.5783670373479677,DLPFC
CAMTA1,0.543668226432556,0.5892948858118876,AnCg
CAMTA1,-0.09033733866348968,0.9284479949754494,nAcc
VAMP3,-1.1704734246445312,0.24783817281430545,AnCg
VAMP3,-0.5575106965615367,0.5799464489740589,DLPFC
VAMP3,-0.17005817083063335,0.8657797617799317,nAcc
PER3,-0.6670379368461691,0.5083910548611401,nAcc
PER3,0.4061288234986626,0.6865763235721496,DLPFC
PER3,0.3592363740338695,0.7210619236519256,AnCg
UTS2,1.9753758882222912,0.05424271117328976,AnCg
UTS2,1.9155890436810754,0.061796356948306444,DLPFC
UTS2,-0.037994828336483134,0.9698715762150691,nAcc
TNFRSF9,1.0467791528730441,0.3011800095896214,nAcc
TNFRSF9,-0.8883734933183364,0.3790725366061579,DLPFC
TNFRSF9,-0.31617195971382334,0.7533020932352549,AnCg
PARK7,0.8141815162287702,0.4197355132937828,AnCg
PARK7,0.8097465270854167,0.4226435334187081,nAcc
PARK7,0.03344436046208788,0.9734684104514129,DLPFC
ERRFI1,-1.573202017456915,0.12316522918737484,nAcc
ERRFI1,-0.9156421618266027,0.36474428785488,DLPFC
ERRFI1,0.49446801299787263,0.6233287794681108,AnCg
SLC45A1,1.052195371734984,0.29820543286257145,AnCg
SLC45A1,-0.7683832194936207,0.44628064535151835,DLPFC
SLC45A1,-0.5063104000899579,0.6152826033269685,nAcc
RERE,0.6749572095961128,0.5030812346107401,AnCg
RERE,-0.4002626995204084,0.6908603502040442,DLPFC
RERE,-0.22394620578907987,0.823883441704313,nAcc
ENO1,1.463418892626598,0.15015229060332252,AnCg
ENO1,-0.25204706240998503,0.8022322891347906,nAcc
ENO1,-0.21400605488919824,0.8315108390920215,DLPFC
CA6,0.899156146094068,0.37368861449206403,nAcc
CA6,0.7642568118581707,0.4487105099941898,DLPFC
CA6,0.5962276821300756,0.5539456956613908,AnCg
SLC2A7,1.5559894814976332,0.12720403864420912,nAcc
SLC2A7,0.2766257862006762,0.78330653282673,AnCg
SLC2A7,-0.22471630481875224,0.8232191149936807,DLPFC
SLC2A5,1.1900922222097943,0.2406844482040999,nAcc
SLC2A5,-0.5969881962049726,0.5534421722436442,AnCg
SLC2A5,0.5012866539571977,0.6186173637420704,DLPFC
GPR157,1.6646215140731186,0.10342178996212568,nAcc
GPR157,-1.301919635573681,0.19958098075554812,DLPFC
GPR157,0.05717487638146936,0.9546535055555099,AnCg
H6PD,-1.1402334175665303,0.2600907035319171,AnCg
H6PD,-0.7078096232538823,0.4827201888727751,DLPFC
H6PD,-0.3296170933042726,0.7433252981299303,nAcc
SPSB1,-0.5132160759361925,0.6104855671394773,nAcc
SPSB1,0.2791294278514275,0.7813965260631551,AnCg
SPSB1,-0.06461989014606825,0.948763380849496,DLPFC
SLC25A33,-0.9162288696677896,0.3644398952681779,DLPFC
SLC25A33,0.23980583278777404,0.8115460832965493,AnCg
SLC25A33,0.19211676066032907,0.8485753177358331,nAcc
TMEM201,-0.9217611568682142,0.3615777375615129,DLPFC
TMEM201,-0.6137110393303481,0.5427114667272891,nAcc
TMEM201,0.30127042957352645,0.7645658518644539,AnCg
PIK3CD,1.5263544077821254,0.1344072198156559,nAcc
PIK3CD,-0.5196323022646837,0.6058712624145158,DLPFC
PIK3CD,0.17961037445068287,0.8582472367729037,AnCg
CLSTN1,1.167695637492245,0.24894596242928999,AnCg
CLSTN1,-0.16415700750722434,0.8703938932164708,nAcc
CLSTN1,-0.06065246176823573,0.9519050545538342,DLPFC
CTNNBIP1,0.940256278297027,0.35199716721646246,AnCg
CTNNBIP1,-0.6319311139271817,0.5306352180771253,DLPFC
CTNNBIP1,0.19380308313822178,0.8472630400613073,nAcc
LZIC,-1.0633731573066456,0.29316279130234085,AnCg
LZIC,-0.8908895103706653,0.3780565593780938,nAcc
LZIC,-0.747520844296435,0.4586448427436792,DLPFC
NMNAT1,-0.9028361915567911,0.37142908046479584,DLPFC
NMNAT1,-0.8648921563781304,0.3915856779198309,AnCg
NMNAT1,0.8510094348421352,0.3995832704839747,nAcc
RBP7,-1.1238041583333098,0.2669262298327551,AnCg
RBP7,-0.8501959624279476,0.3997253468346521,DLPFC
RBP7,0.7665136181611776,0.4476518033199719,nAcc
UBE4B,-1.2283120774234177,0.2261590253511888,nAcc
UBE4B,-0.10730254731479219,0.9150155567919692,AnCg
UBE4B,0.019354804205216906,0.9846437845804059,DLPFC
KIF1B,-1.6924502543048696,0.09795655226797761,nAcc
KIF1B,-1.3879598685390513,0.17183494414664321,AnCg
KIF1B,-0.06597087912223387,0.9476937632683592,DLPFC
PGD,2.40643918657176,0.020182202827140363,AnCg
PGD,0.10394523222777105,0.9177068934898812,nAcc
PGD,-0.030861907167142953,0.97551639179895,DLPFC
APITD1,-1.6260021187098495,0.11094564606599869,DLPFC
APITD1,0.21318972630826769,0.8321209301287845,AnCg
APITD1,-0.05541318180244021,0.9560716909074385,nAcc
APITD1-CORT,0.6464463212279129,0.521502446351237,nAcc
APITD1-CORT,-0.5992624686551683,0.5519377985430851,AnCg
APITD1-CORT,-0.5444285440401576,0.5888392897608874,DLPFC
CORT,-1.6051221413585222,0.11531063201570661,AnCg
CORT,-1.2836762785467215,0.20583795214954034,DLPFC
CORT,0.12216466660985109,0.9033504551862197,nAcc
DFFA,1.4567203044010006,0.15261911464350014,nAcc
DFFA,-0.24249078315614245,0.8095037243275216,DLPFC
DFFA,0.1059108146287801,0.9161135882152847,AnCg
PEX14,1.239833036744198,0.2213243059885457,AnCg
PEX14,-0.8446128666441975,0.4028032516029556,DLPFC
PEX14,0.0600572295299391,0.9523945171099786,nAcc
CASZ1,1.3105871558328201,0.1965026782309985,AnCg
CASZ1,-0.768596512782051,0.44615525689349755,DLPFC
CASZ1,-0.1866904558764693,0.8528009417995737,nAcc
C1orf127,0.3637902208669,0.7178370201372434,nAcc
C1orf127,-0.1248133635452589,0.9012282252250873,DLPFC
C1orf127,0.0032138173509069427,0.9974496451451476,AnCg
TARDBP,-1.5991549322300114,0.1172723174788226,nAcc
TARDBP,0.9463249726595588,0.34892713207668846,AnCg
TARDBP,-0.14031981184684153,0.8890346577359627,DLPFC
MASP2,-2.522903908513443,0.015507454608749853,nAcc
MASP2,-0.34546907279609496,0.7313164992823697,AnCg
MASP2,-0.2981518145414439,0.7669621252478042,DLPFC
SRM,1.8921600605010265,0.06477291335615266,AnCg
SRM,0.5487154478912347,0.5861019709150761,nAcc
SRM,-0.12264663049080846,0.9029340353744826,DLPFC
EXOSC10,-0.6430385024754596,0.523391478961889,AnCg
EXOSC10,-0.2661203761287162,0.7914467631728326,nAcc
EXOSC10,-0.18098867507153726,0.8571906457087818,DLPFC
MTOR,-1.0309432068698836,0.30845957948661495,nAcc
MTOR,0.12810230630397001,0.8986398332433714,DLPFC
MTOR,0.01989894500416894,0.9842100427811606,AnCg
ANGPTL7,-2.857158443992054,0.006617816840266032,nAcc
ANGPTL7,1.378718635941381,0.17480932043278627,DLPFC
ANGPTL7,0.22940698217599634,0.8195694995995819,AnCg
UBIAD1,-1.7132535946188285,0.09356088663933107,DLPFC
UBIAD1,-0.9349334845499123,0.3547043636226872,AnCg
UBIAD1,-0.8135429772488039,0.420488663819239,nAcc
DISP3,-1.091629034337253,0.28121013228592373,nAcc
DISP3,0.42088740200766755,0.675844338701665,DLPFC
DISP3,-0.22966188226105463,0.8193725897065911,AnCg
FBXO2,-0.7406419516999625,0.4627647830755327,DLPFC
FBXO2,0.6744370313942655,0.5037238888118211,nAcc
FBXO2,0.667080758200099,0.5080528378423974,AnCg
FBXO44,1.0740962888565928,0.28838110132743017,AnCg
FBXO44,-1.0245559506158306,0.31105896097692964,DLPFC
FBXO44,-0.05983684760729313,0.9525689932264683,nAcc
FBXO6,1.3772870242876587,0.17508810394770583,AnCg
FBXO6,0.9025820209102111,0.371887962355294,nAcc
FBXO6,0.6650684026380691,0.5094072470884703,DLPFC
MAD2L2,0.73776506991634,0.4647536565167306,nAcc
MAD2L2,0.3470073990527694,0.7301681724015734,AnCg
MAD2L2,-0.036343471520156045,0.9711695238404381,DLPFC
DRAXIN,1.2950025303052835,0.20193624701810042,DLPFC
DRAXIN,-1.0236478631668844,0.3113544156858293,AnCg
DRAXIN,0.721827829564747,0.4743943972530025,nAcc
AGTRAP,0.9950360250567741,0.3254090931999273,nAcc
AGTRAP,-0.7150629372117833,0.47827046173455223,DLPFC
AGTRAP,-0.49841060720358626,0.6205692925391585,AnCg
C1orf167,2.4546216326564076,0.018322412168496276,nAcc
C1orf167,0.9791123407867431,0.3327686614093195,DLPFC
C1orf167,0.8930878694084029,0.3764582837628968,AnCg
MTHFR,0.8107677442499802,0.4220632313821593,nAcc
MTHFR,0.5472826420653261,0.5868936202198645,DLPFC
MTHFR,-0.01037813508690654,0.9917644702788234,AnCg
CLCN6,-0.7914973659903916,0.4330949466962404,nAcc
CLCN6,0.4926054074695997,0.6246343534083297,AnCg
CLCN6,-0.41577240670589055,0.6795562425028898,DLPFC
NPPA,-0.8215819729750018,0.4155524617596589,AnCg
NPPA,0.10578598100073588,0.9162231742003162,DLPFC
NPPA,-0.09877875246287901,0.9217832235543713,nAcc
NPPB,0.9140738868520998,0.3655587375442638,DLPFC
NPPB,-0.33474873938945865,0.739478349687776,nAcc
NPPB,-0.002352139950868471,0.9981334357907373,AnCg
KIAA2013,-0.8297773641516552,0.4110529836888449,DLPFC
KIAA2013,-0.12625169340623438,0.9000828631695323,AnCg
KIAA2013,0.0894083258363233,0.9291818075167749,nAcc
PLOD1,-1.115921462855448,0.27039010986877504,DLPFC
PLOD1,0.5744510294819929,0.5687225568576428,nAcc
PLOD1,0.5101192026257647,0.6124068268476941,AnCg
MFN2,0.854008387035541,0.39752555407663326,AnCg
MFN2,-0.6235557672326781,0.5360731305020103,DLPFC
MFN2,-0.4721911020803722,0.6392312133198745,nAcc
MIIP,1.0110523011007237,0.3177727003966138,nAcc
MIIP,-0.5145378978394644,0.6093985381566156,DLPFC
MIIP,0.4087739430886973,0.6846022732079735,AnCg
TNFRSF8,1.0660622662775416,0.29247702633589356,nAcc
TNFRSF8,0.4023365566102484,0.6893446349851795,DLPFC
TNFRSF8,0.2887848768245389,0.7740433120037251,AnCg
TNFRSF1B,1.7000988565609423,0.0964970316352561,nAcc
TNFRSF1B,-1.163060590733022,0.25094653207019435,DLPFC
TNFRSF1B,-0.3680546056779802,0.7145206361714652,AnCg
VPS13D,-0.9920867822043168,0.32682863652815874,nAcc
VPS13D,0.10375926266298585,0.9178222902902633,DLPFC
VPS13D,0.09469059926954652,0.9249718249459973,AnCg
DHRS3,1.0712618531487743,0.28963972993000686,AnCg
DHRS3,-0.8719707600948083,0.38786144312778836,DLPFC
DHRS3,-0.15953023349192424,0.8740147850983707,nAcc
AADACL4,0.8071635592444327,0.42372588409320444,AnCg
AADACL4,-0.384920743865255,0.7021127503743572,DLPFC
AADACL4,-0.23096906352701402,0.8184587218423381,nAcc
AADACL3,1.1181354481443664,0.26945363293141167,DLPFC
AADACL3,0.6354059956318825,0.5286057543275573,nAcc
AADACL3,-0.05082499235900173,0.959685014994548,AnCg
C1orf158,0.51617857895735,0.6084329433151029,nAcc
C1orf158,-0.2858984944710349,0.776239309247736,AnCg
C1orf158,0.25434176605764025,0.8003923086842035,DLPFC
PRAMEF12,0.5938378407217288,0.5558011668828163,nAcc
PRAMEF12,0.5404645866547004,0.591483848855068,AnCg
PRAMEF12,0.26344044156105195,0.7934158864878053,DLPFC
PRAMEF1,2.162160964614043,0.03597034294536642,DLPFC
PRAMEF1,-1.302431821190829,0.19925158213563784,AnCg
PRAMEF1,-0.1564957895594055,0.8763910170155313,nAcc
PRAMEF2,-0.46781186084844245,0.6421810211832428,DLPFC
PRAMEF2,0.387706418386059,0.7000214184662277,AnCg
PRAMEF2,0.20367877213675012,0.8395868115923186,nAcc
LRRC38,1.6597422454754545,0.10376890864413872,AnCg
LRRC38,1.070381664344998,0.2905517868634604,nAcc
LRRC38,0.7700397223563415,0.44530738410759607,DLPFC
PDPN,1.4537724735356972,0.15343107588605756,nAcc
PDPN,1.2477784229280902,0.21857804898652095,DLPFC
PDPN,0.8499881088978819,0.3997337615947638,AnCg
PRDM2,-0.8697843585670963,0.38904258381376944,DLPFC
PRDM2,-0.5337870849551664,0.5960587723727578,AnCg
PRDM2,0.2368382297953454,0.8139320415939069,nAcc
KAZN,-1.331912190726467,0.18960812125950524,DLPFC
KAZN,-0.9154243381585092,0.3651877110672458,nAcc
KAZN,-0.6654500012309787,0.5090854862896779,AnCg
