gene_symbol,t,P.Value,target_region
SSU72,1.3591072443528673,0.1823854072215894,AnCg
SSU72,1.2631048710236235,0.21514005055928265,nAcc
SSU72,-0.5428008641059014,0.5906261317676985,DLPFC
CDK11A,1.7919342408097398,0.08204213351488768,nAcc
CDK11A,-0.8789122354246542,0.38530255994119045,DLPFC
CDK11A,-0.6946055203878253,0.49166563917356165,AnCg
SLC35E2,-0.9245727509766313,0.36121246126056183,AnCg
SLC35E2,0.15282279767753448,0.8794408494080046,nAcc
SLC35E2,-0.07362906629313257,0.9417148696917751,DLPFC
NADK,0.5653312647793758,0.5752797540078767,AnCg
NADK,0.37738558775267284,0.7082312204126284,nAcc
NADK,-0.15137817275929125,0.8805261167315854,DLPFC
GNB1,1.5581211193410502,0.1277653263952756,AnCg
