gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
GALNT15,-+-,++-++-,+-++,2.108655598872116e-9,4.984901803158224e-9,+,4.22e-9,0.005797004,1.13e-6,7.43e-5
GALNT15,-+-,++-++-,++++,2.108655598872116e-9,4.984901803158224e-9,+,4.22e-9,0.005797004,1.13e-6,7.43e-5
GALNT15,-+-,++-++-,++-+,2.108655598872116e-9,4.984901803158224e-9,+,4.22e-9,0.005797004,1.13e-6,7.43e-5
SLC6A2,-++,+---++,++-+,5.618582239798413e-5,3.5030496606213227e-6,-,7.01e-6,7.644242388104408e-4,0.00188,0.123
SLC6A2,-++,++++++,++-+,5.618582239798413e-5,3.5030496606213227e-6,-,7.01e-6,7.644242388104408e-4,0.00188,0.123
P4HA1,---,------,---+,1.1241523930317245e-5,7.309643597887998e-6,-,1.46e-5,7.94288e-4,0.00393,0.257
TIE1,+++,++++++,NA,9.169443683027548e-5,1.103380462252082e-5,-,2.21e-5,0.002398653419051088,0.00594,0.389
NRG4,+++,++++++,NA,7.454929382749583e-5,1.1033804622520839e-5,-,2.21e-5,0.003636789,0.00594,0.389
ELOF1,++-,++++++,+-+-,3.8914678561278083e-05,1.2198417956458503e-5,-,2.44e-5,9.19193e-5,0.00656,0.43
RWDD2B,---,++++++,---+,6.928719393657028e-5,1.5965802699294475e-5,-,3.19e-5,0.003980618,0.00859,0.562
ST6GALNAC1,+++,++++++,NA,1.7220195359481683e-4,2.3716233712499655e-5,-,4.74e-5,0.015975231,0.0128,0.835
VEGFA,---,------,---+,4.0399375955342186e-5,2.6711551212130138e-5,-,5.34e-5,0.001792509,0.0144,0.941
USHBP1,+++,++++++,NA,1.3897593568965028e-4,2.9399853152742518e-5,-,5.88e-5,5.07620858896974e-4,0.0158,1
COLEC11,+++,------,++--,1.1090615084594324e-4,3.025929971910509e-5,-,6.05e-5,0.009992837782626733,0.0163,1
ALS2CL,++-,++++++,NA,1.9537335265316976e-4,3.193796575785172e-5,-,6.39e-5,7.092032401843758e-4,0.0172,1
RPS26,+++,++++++,----,2.816109156909188e-4,4.100868584742947e-5,-,8.2e-5,0.0022078621270659442,0.0221,1
TAS2R13,--+,----++,NA,1.7190386982274792e-4,5.349474619730975e-5,-,1.07e-4,0.0012403682132721846,0.0288,1
NR1D1,+++,++++++,NA,2.7082817074669974e-4,5.621271755278949e-5,-,1.12e-4,0.007710126,0.0302,1
SNRNP25,+++,++++++,NA,3.2043840406343775e-4,5.6622934376110556e-5,-,1.13e-4,0.005229586,0.0305,1
MARCH2,+++,++++-+,NA,3.6681501008458675e-4,5.8772362200157805e-5,-,1.18e-4,1.74212e-4,0.0316,1
RPH3AL,+++,++++++,NA,4.787876653840698e-4,6.644512266841203e-5,-,1.33e-4,6.508400741202351e-4,0.0357,1
RPS28,++-,++++++,--+-,1.2400540277343882e-4,9.577206711612314e-5,-,1.92e-4,4.3403e-4,0.0515,1
CALN1,+-+,----+-,++++,1.0567996365836708e-4,9.685264225305444e-5,-,1.94e-4,0.006168633,0.0521,1
ASUN,---,------,NA,7.178069146837282e-4,1.1038525446657134e-4,-,2.21e-4,0.008160615,0.0594,1
ART5,+++,NA,NA,5.13347022587269e-4,1.1407060970740888e-4,-,2.28e-4,7.425945297457628e-4,0.0614,1
SEL1L,+-+,------,----,3.507742381352372e-4,1.2981864503877695e-4,-,2.6e-4,6.01311e-4,0.0698,1
ATP9B,-++,++++++,----,2.6089094632178976e-4,1.3846004455333072e-4,-,2.77e-4,0.001202809,0.0745,1
ZNF17,---,+---+-,----,5.868002406833537e-4,1.4108425131410015e-4,-,2.82e-4,0.0012584407809455805,0.0759,1
KIF13B,-+-,---+++,++++,1.4750620239712653e-4,2.3461330501815808e-4,+,2.95e-4,5.17884e-4,0.0794,1
ADAMTSL2,++-,++++++,+---,3.1194700166266325e-4,1.5866740844215215e-4,-,3.17e-4,3.1339e-4,0.0854,1
NET1,+++,++++++,++-+,6.743055849405961e-4,1.6497159449378962e-4,-,3.3e-4,0.00744961549949834,0.0888,1
TPSB2,+++,NA,NA,8.555783709787816e-4,1.7110591456111332e-4,-,3.42e-4,0.006228541983341123,0.0921,1
CD79B,+++,NA,NA,6.844626967830253e-4,1.7110591456111332e-4,-,3.42e-4,4.7147967022066376e-4,0.0921,1
MYO1A,---,NA,NA,9.696001825129756e-4,1.7111567419575633e-4,-,3.42e-4,0.006336057791227615,0.0921,1
PCDH17,---,-----+,----,3.7991301649469196e-4,1.7292260156293415e-4,-,3.46e-4,0.001403492,0.093,1
CYP7B1,---,------,NA,0.0012232746399158127,1.9583026387081498e-4,-,3.92e-4,0.012500121340474499,0.105,1
GATC,+++,------,---+,5.834406152024066e-4,1.9854870411148987e-4,-,3.97e-4,0.025597097,0.107,1
PCDHA12,+++,----++,NA,2.9966223974056254e-4,0.00020029198275737741,-,4.01e-4,0.008800711906672622,0.108,1
MFNG,+++,++++++,NA,0.0014780553033587596,2.0905641999741778e-4,-,4.18e-4,0.0031188105429773246,0.112,1
PTGDR2,+++,++++++,NA,9.312876848437873e-4,2.100092783902873e-4,-,4.2e-4,0.012136759,0.113,1
RAMP2,++-,++++++,++--,8.522669006312737e-4,2.1888954763196552e-4,-,4.38e-4,0.001559395,0.118,1
CLCC1,---,----+-,++-+,2.2174115554538762e-4,2.2122360186803845e-4,-,4.42e-4,0.002747566,0.119,1
SLURP1,+--,------,NA,9.735837537885716e-4,2.26305596233017e-4,-,4.53e-4,0.0012349109060917098,0.122,1
ANKRD37,+-+,------,---+,2.2706438159192613e-4,2.8899675964975057e-4,+,4.54e-4,6.06648e-4,0.122,1
NCAPH2,++-,++++++,----,2.9493478360312207e-4,2.5960031627511316e-4,-,5.19e-4,7.81e-5,0.14,1
ARHGEF15,+++,++++++,NA,0.0014497626839831068,2.65485106242924e-4,-,5.31e-4,0.002213345420813612,0.143,1
ENHO,+++,++++-+,NA,0.0013408618343269648,2.686729700778709e-4,-,5.37e-4,0.0032484891364441023,0.145,1
RPS2,+++,++++++,-+++,7.263441269142262e-4,2.726888927303553e-4,-,5.45e-4,6.73894e-4,0.147,1
AK4,+-+,------,-+++,4.500259262503446e-4,2.752652635082892e-4,-,5.51e-4,0.006559644,0.148,1
AK4,+-+,------,---+,4.500259262503446e-4,2.752652635082892e-4,-,5.51e-4,0.006559644,0.148,1
AGBL5,+--,++++-+,----,2.7556211266391653e-4,6.22987737936926e-4,+,5.51e-4,1.31829e-4,0.148,1
IFNB1,+++,NA,NA,0.0011978097193702942,2.851765242685222e-4,-,5.7e-4,0.019544928737364672,0.153,1
NAALADL1,+++,NA,NA,0.001026694045174538,2.851765242685222e-4,-,5.7e-4,0.003747923490938021,0.153,1
PM20D2,--+,+-----,++++,5.124595727708258e-4,2.965801063463899e-4,-,5.93e-4,6.04546e-4,0.16,1
CHCHD10,++-,++++-+,NA,6.422354727334827e-4,3.237877388792987e-4,-,6.48e-4,7.98659e-4,0.174,1
ATP2C2,---,-+++-+,NA,0.001963368766530952,3.3117472175164917e-4,-,6.62e-4,0.004532410032157394,0.178,1
BMP4,+++,++-+--,NA,6.778569796326655e-4,3.421595843975137e-4,-,6.84e-4,8.611995940077596e-4,0.184,1
LRRC37A,+++,------,NA,0.00153977861608159,3.514678999060671e-4,-,7.03e-4,0.04380343803908997,0.189,1
NR2F1,+++,++++++,++++,6.573459776872977e-4,3.5154415212916015e-4,-,7.03e-4,0.004436142,0.189,1
GPNMB,---,++++++,+-++,8.079884083819357e-4,3.597785178628258e-4,-,7.2e-4,0.014694136,0.194,1
AP1G1,+-+,------,----,7.262284626298446e-4,3.658804822215777e-4,-,7.32e-4,0.001502811,0.197,1
PCDHB4,---,------,++++,5.548940015792653e-4,3.816566954519686e-4,-,7.63e-4,6.68832e-4,0.205,1
CPEB4,+-+,------,++++,4.396835127229265e-4,3.8485578867743545e-4,-,7.7e-4,0.005901966,0.207,1
SCAND1,++-,-++++-,----,7.197411239369571e-4,3.859425927613006e-4,-,7.72e-4,7.81571e-7,0.208,1
ZNF10,--+,------,++++,0.0011458723460396046,3.878612483909732e-4,-,7.76e-4,0.0030278759087957823,0.209,1
GSC2,+++,NA,NA,0.0013689253935660506,3.992471339759311e-4,-,7.98e-4,0.01585551069241804,0.215,1
CCDC124,++-,++++++,++--,5.787295365721402e-4,3.994201582840126e-4,-,7.99e-4,9.17799e-7,0.215,1
SLC18A2,+-+,++-+--,NA,0.002314768262576901,3.9996948847871534e-4,-,8e-4,0.0027354139453566097,0.215,1
APRT,++-,++++++,----,8.879104243630091e-4,4.096054902702462e-4,-,8.19e-4,0.00110347,0.22,1
ZNF514,+++,++++++,++++,0.0010073784341747699,4.2504958883440126e-4,-,8.5e-4,0.006364232,0.229,1
GDNF,-+-,++--+-,++++,5.971455235670416e-4,4.285512334583035e-4,-,8.57e-4,0.024152341,0.231,1
GDNF,-+-,++--+-,----,5.971455235670416e-4,4.285512334583035e-4,-,8.57e-4,0.024152341,0.231,1
GDNF,-+-,-++---,++++,5.971455235670416e-4,4.285512334583035e-4,-,8.57e-4,0.024152341,0.231,1
GDNF,-+-,-++---,----,5.971455235670416e-4,4.285512334583035e-4,-,8.57e-4,0.024152341,0.231,1
ASB2,++-,NA,----,5.096207420226963e-4,4.289739272043971e-4,-,8.58e-4,0.00511870063714121,0.231,1
SLC35F5,--+,------,++++,9.784269673149186e-4,4.339449345597564e-4,-,8.68e-4,0.001116404,0.233,1
MPP3,+++,+++++-,++++,6.036739181024232e-4,4.3649084769172475e-4,-,8.73e-4,6.30618e-4,0.235,1
PELI1,---,------,++++,0.0010511973074355393,4.419798601468454e-4,-,8.84e-4,0.012726275542828843,0.238,1
FBLN7,+++,++++-+,--+-,0.0014223791005077914,4.4681477215928423e-4,-,8.94e-4,0.0022886221241339537,0.24,1
HSPA1A,---,------,-+-+,0.0018392095375880009,4.5029702196342766e-4,-,9.01e-4,0.052021844,0.242,1
HSPA12B,+++,++++++,++-+,0.0017561599276609272,4.5615873544746423e-4,-,9.12e-4,0.009108716468139263,0.245,1
PRSS45,+++,NA,NA,0.001483002509696555,4.562824388296355e-4,-,9.13e-4,0.020711568132772654,0.245,1
GRAP,++-,+-++++,NA,0.002527438338003819,4.787311992748324e-4,-,9.57e-4,0.004069021806724267,0.258,1
ALKBH5,---,++++-+,+---,9.009393180902435e-4,4.8432786272220677e-4,-,9.69e-4,0.005376104,0.261,1
C18orf54,---,----+-,NA,0.0024113025114224523,4.8660704485050933e-4,-,9.73e-4,0.0012623854899758377,0.262,1
SPHAR,+++,NA,NA,0.001654118183892311,5.1331774368334e-4,-,0.00103,0.03078053934092415,0.276,1
CA4,++-,++++--,---+,0.001244428210649743,5.191739717788471e-4,-,0.00104,0.01013060056337141,0.279,1
ELOVL5,---,------,--+-,9.060900339008924e-4,5.313302965016541e-4,-,0.00106,0.00106573,0.286,1
SIGIRR,+++,++++++,+-+-,0.00244439041636698,5.454480394853462e-4,-,0.00109,0.00405972446618735,0.293,1
RPL31,++-,++++++,+-++,0.0011042815992403244,5.508139142167198e-4,-,0.0011,0.006640981,0.296,1
POLR2L,++-,+++++-,----,0.0012219672070800374,5.679124370547226e-4,-,0.00114,1.99168e-5,0.306,1
RPL13,++-,++++++,++++,9.837477731130786e-4,5.688725805980209e-4,-,0.00114,0.001804768,0.306,1
EFHB,+++,++-+++,NA,0.0025078909114476786,5.811543149982332e-4,-,0.00116,0.00637636638436448,0.313,1
NDUFB7,-+-,++++++,--+-,0.0010242909350158676,5.834722671928048e-4,-,0.00117,7.87668e-5,0.314,1
KTN1,-+-,----+-,++++,0.0011130670205924792,6.163611460628574e-4,-,0.00123,0.009738296,0.332,1
TMEM86B,++-,++++++,----,7.193226819792434e-4,6.248585732273931e-4,-,0.00125,6.91199e-4,0.336,1
NUFIP2,--+,------,+--+,0.0015908867358325157,6.269811631456204e-4,-,0.00125,0.006423197,0.337,1
IMP4,++-,++++-+,----,8.903262590057545e-4,6.271691474159359e-4,-,0.00125,4.99604e-4,0.337,1
TAS2R40,-+-,NA,NA,0.0017680944504648377,6.274241387177732e-4,-,0.00125,0.005933609469661311,0.338,1
NR4A3,---,------,NA,0.002558782631280972,6.284396244590494e-4,-,0.00126,0.022915986,0.338,1
IFI27,++-,++++++,+++-,0.002924154224321128,6.326933219594795e-4,-,0.00127,0.0015733365889031613,0.34,1
ZNF708,---,------,+--+,0.0014310729106695745,6.329767655352017e-4,-,0.00127,1.147e-4,0.341,1
PRPF31,+++,++++++,--++,0.0016880870180668943,6.510847482861314e-4,-,0.0013,0.003767644,0.35,1
TBC1D9B,++-,++++-+,----,9.097661166757375e-4,6.564749134701776e-4,-,0.00131,0.001624251,0.353,1
CCDC110,---,------,NA,0.0038130238824201942,6.589712596018174e-4,-,0.00132,0.007740715513755094,0.355,1
TROVE2,-++,------,++++,6.684601212463217e-4,8.243427233185966e-4,+,0.00134,0.004983521,0.36,1
MROH8,---,++-+++,NA,0.0027233476968478504,6.941708763319831e-4,-,0.00139,0.010066937,0.373,1
SMIM24,++-,--+--+,NA,0.0027088445536129695,7.048330684685226e-4,-,0.00141,0.004240653623446402,0.379,1
SP110,-+-,+--+++,++++,7.159577447073092e-4,0.0010131807365451719,+,0.00143,0.01335824,0.385,1
STK17A,+-+,-----+,NA,0.0018034400813782623,7.229015101083318e-4,-,0.00145,0.002774788,0.389,1
C7orf50,++-,++++++,-+--,8.62003626343266e-4,7.396190762142414e-4,-,0.00148,1.35065e-4,0.398,1
ZFP69,---,------,NA,0.0028061218516687533,7.398116418325338e-4,-,0.00148,0.006090375,0.398,1
FUOM,++-,-+++++,NA,0.0029835801980793125,7.408741806363948e-4,-,0.00148,0.0011428162466805953,0.399,1
CEACAM4,++-,NA,NA,0.0018252338580880675,7.414589630981577e-4,-,0.00148,6.704937778527911e-4,0.399,1
NOS3,+++,++++++,NA,0.00191735168720499,7.414686144080506e-4,-,0.00148,8.2228e-4,0.399,1
PPIA,++-,+++++-,----,0.0012099390523124453,7.444816658296351e-4,-,0.00149,0.00128221,0.401,1
FAM101B,+++,--++--,-+--,8.089869706390206e-4,7.494569511861931e-4,-,0.0015,1.3169669318966625e-4,0.403,1
ADAMTS1,---,------,+--+,0.0025874384154188365,7.689420100457764e-4,-,0.00154,0.001457023,0.414,1
GIMAP1,++-,++++++,NA,0.0029381067087675414,7.855040076662331e-4,-,0.00157,0.002590756808104264,0.423,1
GGT5,++-,++-+++,--+-,0.0026901419398962694,7.875489052279224e-4,-,0.00158,0.0013037403471632728,0.424,1
NDUFA2,++-,+++++-,---+,0.0010912185253362627,7.929942877437693e-4,-,0.00159,6.12726e-5,0.427,1
ADCY4,+++,++++++,+-+-,0.0023074744451345905,7.951579339627695e-4,-,0.00159,0.024461555,0.428,1
TSTA3,++-,+++++-,--+-,0.0013809858861258515,7.958331419977217e-4,-,0.00159,9.53332e-5,0.428,1
ACTL7B,+-+,NA,NA,0.0022245037645448325,7.984942679518622e-4,-,0.0016,0.01069400034661003,0.43,1
LDHC,+++,NA,NA,0.0021674652064795803,7.984942679518622e-4,-,0.0016,0.017241123105348345,0.43,1
DPH3P1,+++,NA,NA,0.0023385808806753367,7.984942679518622e-4,-,0.0016,0.012884536155740589,0.43,1
ADH1B,+++,++++++,NA,0.002684874383237998,8.017807622400319e-4,-,0.0016,0.012310725,0.431,1
ARL5B,+-+,------,NA,0.002510729645460987,8.20191330493561e-4,-,0.00164,0.002460311,0.441,1
ZNF654,--+,------,++-+,0.001142848735652234,8.24450211951556e-4,-,0.00165,1.10049e-4,0.444,1
TMEM33,+-+,------,++-+,0.0014464858042547441,8.291093540652066e-4,-,0.00166,0.001588586,0.446,1
CNKSR3,-+-,---+++,++++,0.0013864191632133854,8.317349077688049e-4,-,0.00166,6.41386e-4,0.447,1
RPL10A,++-,++++++,--+-,8.825843146186361e-4,8.319823626981264e-4,-,0.00166,2.61478e-4,0.448,1
RNF217,--+,------,NA,0.0028125167600557806,8.324800213114125e-4,-,0.00166,0.007448689,0.448,1
CLCN3,+--,------,+--+,0.001769845205649143,8.473350546823954e-4,-,0.00169,8.88109e-4,0.456,1
LDAH,---,----+-,---+,0.001448966202749714,8.537477231351056e-4,-,0.00171,0.009952434,0.459,1
ALDH8A1,---,++++++,----,0.0026042022819053783,8.579642489657025e-4,-,0.00172,0.004927793,0.462,1
DZIP1,+-+,++++++,++++,0.0016033757992421707,8.611911911054537e-4,-,0.00172,0.016185010768806195,0.463,1
INAFM2,NA,---+--,NA,0.0030509952055789626,8.717762440973483e-4,-,0.00174,0.001927182,0.469,1
RPS5,++-,++++++,--+-,0.0025382370313669343,8.779360771066513e-4,-,0.00176,0.00893023342628156,0.472,1
DPYSL5,---,---+++,----,0.0014478873170366455,8.805903081759357e-4,-,0.00176,0.001886142,0.474,1
ZNF34,+--,++++++,++-+,0.0014360505484114997,8.810960061615631e-4,-,0.00176,0.005054682,0.474,1
SHISA2,---,----+-,NA,0.0031193292433824606,8.835229609773063e-4,-,0.00177,0.002683791029221813,0.475,1
MRPL21,++-,++++++,----,0.0015104127358624238,8.839025831961227e-4,-,0.00177,6.72138e-4,0.476,1
ZNF229,---,----+-,NA,0.003185185347605728,8.888018680910706e-4,-,0.00178,0.016708739,0.478,1
MAPK11,++-,++++++,----,0.0016547665134755125,8.888755333228112e-4,-,0.00178,0.011026311,0.478,1
HOXC13,+++,NA,NA,0.0025096965548710927,9.12564877659271e-4,-,0.00183,0.02163715726547167,0.491,1
MAP4K2,+++,++++++,-+--,0.002507459916287633,9.253721195115574e-4,-,0.00185,0.002308267,0.498,1
TPM2,-+-,++++++,----,0.0017896278495553354,9.28161309885016e-4,-,0.0018600000000000001,0.016394646,0.499,1
VAMP5,++-,++++++,+++-,0.0025981712697113702,9.356635439241275e-4,-,0.00187,0.0022836113266478946,0.503,1
PRDM8,+++,+++++-,+---,0.001903652658811638,9.477531175923744e-4,-,0.0019,9.30056e-4,0.51,1
TMEM41B,--+,------,-+-+,0.0011059525222245899,9.521070355939055e-4,-,0.0019,0.001655023,0.512,1
IPMK,+-+,------,NA,0.0029761963635791464,9.609060123575313e-4,-,0.00192,0.003786006,0.517,1
PLXNA2,+--,+-+-++,----,9.690006903707996e-4,0.0012843022024402583,+,0.00194,5.01217e-4,0.521,1
IFIT1B,---,NA,NA,0.0026806593281241088,9.696554871092859e-4,-,0.00194,0.010476244408348163,0.522,1
TBX2,-+-,++++++,NA,0.0028515404509644278,9.757326831250533e-4,-,0.00195,0.015074619208082474,0.525,1
DEAF1,+++,++++++,--++,0.00173191955962491,9.82949288412021e-4,-,0.00197,0.001223482,0.529,1
FOXF2,+++,++++++,+++-,0.001875516569190182,9.92651239096918e-4,-,0.00199,1.97753e-4,0.534,1
LAMTOR4,++-,++++++,NA,0.0017583653273586899,0.0010028911660908777,-,0.00201,7.60347e-4,0.54,1
RPS15,++-,++++-+,--+-,0.0020122401014748686,0.0010212506329773077,-,0.00204,2.56133e-4,0.549,1
EIF1,+--,++++++,-+++,0.001942570159848305,0.0010236052942631348,-,0.00205,8.09082e-4,0.551,1
CEACAM18,+++,NA,NA,0.002680812229066849,0.00102663548736668,-,0.00205,0.029002606802459585,0.552,1
MLN,---,NA,NA,0.002794729937831518,0.001026694045174538,-,0.00205,0.024148565190912814,0.552,1
RPL27A,++-,++++++,++++,0.0016407676995496578,0.0010398633227435,-,0.00208,0.001389884,0.559,1
POLR2I,++-,++++++,----,0.0022124283231553447,0.0010457761797132417,-,0.00209,0.004136891,0.563,1
NDUFA4L2,++-,++++++,----,0.00330932097924224,0.0010528691532306021,-,0.00211,3.4907e-4,0.566,1
CCNT1,--+,------,++-+,0.0016084596011388206,0.0010541851118894706,-,0.00211,3.6569e-4,0.567,1
NDUFB10,++-,+++++-,----,0.0021307422144253717,0.0010700535297420313,-,0.00214,0.005331848,0.576,1
CXCL9,-+-,NA,NA,0.002851765242685222,0.0010837326032397902,-,0.00217,0.013751424125641403,0.583,1
ADARB2,---,++-+++,++++,0.0016435451620050578,0.0010946681633468118,-,0.00219,0.003788296,0.589,1
TMEM87B,+-+,++++++,++++,0.0016120642781144313,0.0011008257282227635,-,0.0022,0.004725869,0.592,1
SNX13,+-+,------,++++,0.0022367000874379704,0.0011055359411709226,-,0.00221,0.005744538,0.595,1
EFEMP1,---,------,++++,0.0021297532387668117,0.0011077552867889075,-,0.00222,0.029791024,0.596,1
NDUFB8,++-,++++--,----,0.0022679974347579244,0.0011086722526964582,-,0.00222,0.008755108,0.596,1
TBC1D4,+-+,++++++,+-+-,0.002680419911087,0.0011226510613313288,-,0.00225,0.015892978,0.604,1
GPC1,---,++++++,----,0.0020786935437272784,0.0011245512337146038,-,0.00225,7.74195e-4,0.605,1
PCOLCE,++-,++++++,NA,0.003695085966528349,0.0011323638045119488,-,0.00226,0.010827236872436578,0.609,1
AIP,++-,++++++,+-+-,0.0026910964548411535,0.0011416367196319058,-,0.00228,8.51329e-4,0.614,1
CKB,++-,++++++,-++-,0.0014463911217153002,0.0011437867758467952,-,0.00229,1.82118e-5,0.615,1
CRY1,---,------,-+--,0.0015963749671778825,0.0011521465354353217,-,0.0023,0.001297082,0.62,1
MRPL4,++-,++++-+,----,0.0023443311299121334,0.0011525703719742937,-,0.00231,4.65164e-4,0.62,1
ERRFI1,+--,-+----,----,0.003694576881201234,0.0011950166694648131,-,0.00239,0.010008088670738158,0.643,1
CUX2,+++,++++-+,----,0.002470241894236233,0.001199749586717838,-,0.0024,0.005047505,0.645,1
NCBP1,--+,------,NA,0.004113100936375741,0.0012162467786376923,-,0.00243,0.003438202,0.654,1
SNRPD2,++-,++++++,--+-,0.002324934007043164,0.0012327631839976851,-,0.00247,0.00377809,0.663,1
RPS8,++-,++++++,NA,0.0032109693560319016,0.0012420708974093158,-,0.00248,0.007266848,0.668,1
SPTLC1,+-+,------,-+-+,0.002818413933432078,0.001244909847940565,-,0.00249,0.001247492,0.67,1
ARHGEF3,+-+,+-+---,----,0.0014061059668361772,0.0012492901750220434,-,0.0025,0.006276124,0.672,1
RPL36,++-,++++++,--+-,0.0016868051188357732,0.0012520751324164147,-,0.0025,2.28312e-4,0.674,1
IFNA4,+++,NA,NA,0.0029089664613278577,0.0012547767067814977,-,0.00251,0.006992549389674513,0.675,1
CCNO,+++,++++++,-+--,0.004163457562188038,0.0012651888742051126,-,0.00253,0.002225110852362659,0.681,1
RILP,++-,+-++++,+---,0.005332875387898113,0.0012800830456351968,-,0.00256,0.008120120856321753,0.689,1
RPLP2,++-,++++++,NA,0.0031487071385653933,0.0012866837552194,-,0.00257,0.005080981,0.692,1
SAMD8,+-+,------,NA,0.003804656062262104,0.0012875758524110456,-,0.00258,5.94461e-4,0.693,1
NPTX2,---,-++---,----,0.0020449379666024454,0.0012969230710854472,-,0.00259,0.017181461,0.698,1
YPEL3,++-,++++++,+---,0.0032598424640626076,0.0013006312044561896,-,0.0026,2.52184e-4,0.7,1
CCL13,+++,++++-+,--+-,0.003008477752177813,0.0013126019528954555,-,0.00263,0.001734011,0.706,1
SLC9A3R2,++-,++++++,+--+,0.003606770483127995,0.0013164218283590063,-,0.00263,0.003973199,0.708,1
TINAGL1,+++,++++++,NA,0.00336957319941132,0.0013216444237733806,-,0.00264,0.012516564,0.711,1
FAM109B,++-,-++++-,NA,0.00544700653948958,0.0013283714088090687,-,0.00266,0.006206155548259103,0.715,1
NFE2L2,---,------,++-+,0.002693552371404788,0.0013322962198445256,-,0.00266,0.018832303,0.717,1
MPPE1,+-+,------,----,0.0013361819426991094,0.0018046194915371063,+,0.00267,0.003013764,0.719,1
SMAD5,---,------,++++,0.002054059219061789,0.00135674897101654,-,0.00271,0.003325843,0.73,1
ADCY7,+++,++++++,--++,0.0033177344440227328,0.0013594945673956486,-,0.00272,2.48309e-4,0.731,1
GIMAP7,+++,++++++,-+--,0.00403391038740389,0.0013631317984736059,-,0.00273,0.009620033494887112,0.733,1
LIN7C,+-+,------,++++,0.0022353452519914617,0.0013753988834895336,-,0.00275,0.016159082,0.74,1
KANK2,++-,++++++,--+-,0.0032881575106797553,0.001376943666399146,-,0.00275,0.012140502222460086,0.741,1
RPL29,++-,++++++,--++,0.003234016543571231,0.0013948398301712275,-,0.00279,0.00166316,0.75,1
EEF2,++-,++++++,-++-,0.0014067939526282568,0.0016606583703530305,+,0.00281,8.97529e-5,0.757,1
RETSAT,---,-+----,-+-+,0.004043832453460077,0.0014086044303015198,-,0.00282,0.0038929317527825165,0.758,1
NARS2,+-+,++++++,+-++,0.004738826108179702,0.001414172220557377,-,0.00283,4.228982777372288e-4,0.761,1
FGF7,---,++++++,NA,0.004150876117742124,0.001422846213390496,-,0.00285,0.011340709,0.765,1
C5orf46,+++,NA,NA,0.003707506274241387,0.001425882621342611,-,0.00285,0.049985347907799925,0.767,1
MYL2,+++,NA,NA,0.003650467716176135,0.001425882621342611,-,0.00285,0.009978148123090483,0.767,1
EIF3K,++-,+++++-,--+-,0.0026606871511349116,0.0014340695982194872,-,0.00287,0.001011124,0.772,1
IPO4,+--,++++-+,+---,0.0018136367319646638,0.0014361301306423653,-,0.00287,4.99604e-4,0.773,1
OSBPL6,+++,--+---,--+-,0.0025045956768962774,0.0014466187845045507,-,0.00289,0.001862636,0.778,1
SLC35A3,-++,----+-,++++,0.0026024133917663104,0.0014512123406537054,-,0.0029,0.009109831,0.781,1
FAM78A,++-,-+++++,----,0.0021999968400152918,0.0014733924139544038,-,0.00295,0.005652622,0.793,1
LONRF1,+-+,------,----,0.0034130082435836233,0.0014869186291417188,-,0.00297,0.004010672,0.8,1
STARD10,++-,++++++,+--+,0.0036545220532215195,0.001487578266896915,-,0.00298,0.016346946,0.8,1
ARHGEF25,+++,++++--,NA,0.0043809699484454205,0.0014941321827258477,-,0.00299,0.00242952,0.804,1
CCBE1,+++,------,+--+,0.0022975021781926753,0.001501478663276979,-,0.003,2.96795e-4,0.808,1
ZFP1,---,--+---,NA,0.0053861764706833876,0.001509552830941164,-,0.00302,0.0024753968202982403,0.812,1
MYL9,++-,++++++,+++-,0.0036629166566900765,0.0015109448616645856,-,0.00302,0.002376878350313861,0.813,1
RPL26,+++,++++++,NA,0.004038490132804528,0.001511958431994279,-,0.00302,0.001198507,0.813,1
SGCB,--+,-----+,++-+,0.0028804572168853173,0.0015137055644002108,-,0.00303,4.68195e-4,0.814,1
HPS5,-+-,++--++,+-++,0.0019978455439216792,0.001514778795516697,-,0.00303,0.002587828,0.815,1
LSR,++-,++++++,NA,0.004771165865586704,0.0015288142313602084,-,0.00306,0.0069352793604162254,0.823,1
RPS23,+++,++++++,-+++,0.002812103937013082,0.001534282464604175,-,0.00307,0.03287706,0.825,1
CETN1,+++,NA,NA,0.004163814738763404,0.00153995323105002,-,0.00308,0.009664169854781149,0.828,1
QPRT,-+-,++++++,+-++,0.002975609158264714,0.0015682587895887905,-,0.00314,6.52847e-5,0.844,1
FAM98C,-+-,++++++,----,0.003245388152136098,0.0015698270816824904,-,0.00314,0.00700334,0.845,1
GNAQ,+-+,------,++++,0.003209484614041939,0.0015701577450543103,-,0.00314,0.004147004,0.845,1
HN1L,-+-,---++-,++++,0.00239757540800189,0.001577385637402557,-,0.00315,0.003455337,0.849,1
CFH,++-,++++++,+--+,0.0022929025934012044,0.0015830876059810834,-,0.00317,0.013264419,0.852,1
CFH,++-,++++++,-+++,0.0022929025934012044,0.0015830876059810834,-,0.00317,0.013264419,0.852,1
ZBTB41,+-+,------,++++,0.002241386480514143,0.0015896428295542055,-,0.00318,8.81811e-4,0.855,1
