gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
GALNT15,-+--,-+++++-+,++-+-+,1.9970639898730247e-7,3.00096261346311e-6,+,3.99e-7,0.004911423,1.07e-4,0.00703
GALNT15,-+--,-+++++-+,++-+++,1.9970639898730247e-7,3.00096261346311e-6,+,3.99e-7,0.004911423,1.07e-4,0.00703
GALNT15,-+--,-+++++-+,--++++,1.9970639898730247e-7,3.00096261346311e-6,+,3.99e-7,0.004911423,1.07e-4,0.00703
NR4A3,----,--------,NA,4.343241542799243e-6,2.3498395395647536e-5,+,8.69e-6,0.001118376,0.00234,0.153
AGA,----,++++++-+,------,5.955693119839328e-6,1.0664759465156269e-5,+,1.19e-5,2.84925e-4,0.0032,0.21
TRIB1,----,--------,++++-+,1.072640555499681e-5,4.69986052217628e-5,+,2.15e-5,0.001304623,0.00577,0.378
EGR2,----,--------,+-----,3.1566179629184745e-5,1.3141624069653115e-4,+,6.31e-5,0.001319323,0.017,1
FAM101B,-+++,------++,+++-+-,4.847954483006187e-5,3.46555578668234e-5,-,6.93e-5,0.0014725456488414162,0.0186,1
EGR1,----,--------,++----,5.439898725403032e-5,2.0205668692240106e-4,+,1.09e-4,0.002214409,0.0293,1
SLC6A2,-+-+,+-+++---,-+++++,5.931577757476754e-5,5.5811019084426766e-5,-,1.12e-4,0.0018157151465647186,0.03,1
SLC6A2,-+-+,++++++++,-+++++,5.931577757476754e-5,5.5811019084426766e-5,-,1.12e-4,0.0018157151465647186,0.03,1
NARS2,++++,++++++++,++-+-+,9.049418460429239e-5,6.246123472906534e-5,-,1.25e-4,2.1685687228460747e-4,0.0336,1
ETV3,-+--,--------,NA,6.90184999697628e-5,1.630169018268415e-4,+,1.38e-4,1.62732e-4,0.0371,1
EGR4,+---,--------,++----,7.266924032403546e-5,1.8579605514192565e-4,+,1.45e-4,0.002035188,0.0391,1
PM20D2,++-+,+++-+---,++++++,8.086616662761704e-5,1.1979066465990345e-4,+,1.62e-4,3.32678e-4,0.0435,1
TEF,++++,++-+++++,++++-+,9.753208455607693e-5,8.240407903814718e-5,-,1.65e-4,0.004226779,0.0443,1
NR1D1,++++,++++++++,NA,1.1202533429465146e-4,9.10941072478816e-5,-,1.82e-4,0.004231461879892729,0.049,1
ARC,----,-----+--,+++---,1.0468466805500766e-4,4.497126929858012e-4,+,2.09e-4,7.60893e-4,0.0563,1
PRF1,----,NA,NA,1.7110591456111332e-4,1.1407711613050422e-4,-,2.28e-4,0.0015866476679406987,0.0614,1
NR4A1,----,--------,-+----,1.1447116279755804e-4,2.5195902278176286e-4,+,2.29e-4,0.00447965,0.0616,1
AGBL5,+-+-,+++-++++,++----,1.1731884940922327e-4,7.063494823861538e-4,+,2.35e-4,1.31829e-4,0.0631,1
DNAJB5,----,--------,-+----,1.4926479814976378e-4,2.815976975235277e-4,+,2.99e-4,4.07769e-4,0.0803,1
C1orf115,+-++,++-+++++,+++--+,2.6745051976929674e-4,1.5067585183618632e-4,-,3.01e-4,1.26498e-4,0.0811,1
DGAT2,++++,++++++++,-++---,1.7096528371306048e-4,2.1740429914196481e-4,+,3.42e-4,6.49260820012746e-4,0.092,1
CXCL9,----,NA,NA,1.7110591456111332e-4,2.851927903262606e-4,+,3.42e-4,0.004999976709937132,0.0921,1
NKG7,----,NA,NA,1.7110591456111332e-4,1.7111567419575633e-4,+,3.42e-4,0.001449290958212355,0.0921,1
STAT6,+-+-,-----+++,+-----,1.8089089778580234e-4,1.868825486825466e-4,+,3.62e-4,4.06613e-5,0.0973,1
RPL5,--+-,++++++++,-+++++,1.9103669625644e-4,2.3630463185480506e-4,+,3.82e-4,0.002186891,0.103,1
NEDD9,++--,--------,+++-+-,2.0249150192376683e-4,3.840369131334003e-4,+,4.05e-4,1.23189e-4,0.109,1
HLA-DPA1,----,++++++++,----+-,2.0338524927017158e-4,2.623589818346983e-4,+,4.07e-4,0.0069072100000000004,0.109,1
USH1C,----,-++++--+,NA,5.867307593336248e-4,2.157739734097007e-4,-,4.32e-4,0.001131392492242034,0.116,1
NDUFB7,----,++++++++,++----,2.2352366396898732e-4,2.778297181229011e-4,+,4.47e-4,7.87668e-5,0.12,1
DHFRL1,+---,++++----,+-++++,2.422581241992234e-4,4.085579817655981e-4,+,4.85e-4,3.63296e-4,0.13,1
AMH,----,++-+++++,-+----,2.4262237964271417e-4,4.2409719409695776e-4,+,4.85e-4,5.35398e-4,0.131,1
VEGFA,-+--,+-+-----,-----+,2.847429710450286e-4,2.5092993322532915e-4,-,5.02e-4,0.001792509,0.135,1
ATM,-+-+,+++++---,-+++++,2.5332916815670026e-4,3.349276148728638e-4,+,5.07e-4,0.001474719,0.136,1
WDFY4,----,++++++++,NA,4.293136821568211e-4,2.72047927764435e-4,-,5.44e-4,0.0027150437340774883,0.146,1
YPEL5,++++,++++++++,-+---+,2.9523500291836415e-4,8.169318411627878e-4,+,5.9e-4,0.001303795,0.159,1
MPP3,++++,-+--++++,++++++,3.0365945988729373e-4,3.628521104186801e-4,+,6.07e-4,6.30618e-4,0.163,1
FAM69B,+-+-,++++-+++,-+-+--,4.4913527447052706e-4,3.06837932571834e-4,-,6.14e-4,2.81e-7,0.165,1
FAM220A,++++,++++-+++,NA,3.1230135308408515e-4,4.2338395396673254e-4,+,6.25e-4,0.014461234,0.168,1
RNASE1,----,++++-+-+,---+-+,3.168535370427296e-4,3.662197114959211e-4,+,6.34e-4,0.003926311,0.17,1
ANKRD37,++++,-+-+----,++---+,3.3899177617098227e-4,6.242034075929743e-4,+,6.78e-4,6.06648e-4,0.182,1
CRH,--+-,------+-,+-----,3.460411958262557e-4,4.965614065284488e-4,+,6.92e-4,0.004652528,0.186,1
QKI,-+--,++++----,---+--,3.794925337880386e-4,4.110154747206888e-4,+,7.59e-4,0.001551404,0.204,1
TRIB2,--+-,------+-,+-----,3.982588766696224e-4,5.8951311955835e-4,+,7.97e-4,0.011204588,0.214,1
ANKRD66,----,NA,NA,4.562824388296355e-4,3.992699064567648e-4,-,7.99e-4,9.523103651428343e-4,0.215,1
NRG4,++++,----++++,NA,7.537506991988847e-4,4.182763608924567e-4,-,8.37e-4,0.011336815688881272,0.225,1
DDT,+-++,+-++++++,-+---+,4.2714922123154137e-4,9.536151254388052e-4,+,8.54e-4,5.17889e-4,0.23,1
CNDP1,-+--,++++---+,---++-,4.2897003274433825e-4,6.056872744968835e-4,+,8.58e-4,0.008086068,0.231,1
DHRS9,---+,++++++++,----++,4.416671894114468e-4,7.962377497307626e-4,+,8.83e-4,0.003274032,0.238,1
RPS28,--+-,+++-++++,++----,4.448690356790439e-4,9.951179598714653e-4,+,8.9e-4,4.3403e-4,0.239,1
OPRL1,++++,++++++++,++-+-+,4.489355468635748e-4,5.205533794349614e-4,+,8.98e-4,0.006934969314549328,0.242,1
TBX21,----,NA,NA,4.562824388296355e-4,4.563084645220169e-4,+,9.13e-4,0.0075923941685593875,0.245,1
TMEM98,----,++++---+,---++-,4.701878371485433e-4,4.65209455751541e-4,-,0.00093000000000000005,0.009183869,0.25,1
CALN1,++++,--------,++++++,4.763493442183472e-4,5.424378742082828e-4,+,9.53e-4,0.006168633,0.256,1
GPR6,++++,+++++-++,++++++,4.797440286398049e-4,8.51459681322696e-4,+,9.59e-4,0.004299997,0.258,1
DPYSL5,----,+-+----+,------,4.984875119909924e-4,5.536618212591202e-4,+,9.97e-4,0.001886142,0.268,1
TAS2R40,-+--,NA,NA,5.1331774368334e-4,5.13347022587269e-4,+,0.00103,0.002546524250991674,0.276,1
MYO1A,----,NA,NA,5.1331774368334e-4,6.274241387177732e-4,+,0.00103,0.005593706731801689,0.276,1
SHISA2,----,-++-----,NA,7.168522301309533e-4,5.14115934692509e-4,-,0.00103,8.74334580696121e-4,0.277,1
MRPS12,+-+-,++-+-+++,---+--,6.36135708719631e-4,5.201146140655957e-4,-,0.00104,0.004811985,0.28,1
DUSP4,----,--------,-+----,5.291567056635924e-4,8.511612374318668e-4,+,0.00106,0.012085206,0.285,1
POLR2C,+++-,++++++++,----+-,5.328246739718124e-4,6.647265310474182e-4,+,0.00107,8.77996e-4,0.287,1
NDST2,++++,+-+-++--,+--+--,7.263544899392995e-4,5.350438587350179e-4,-,0.00107,1.25281e-4,0.288,1
ATF4,----,-+++-+++,------,5.484398093683773e-4,7.794381802516384e-4,+,0.0011,0.002634363,0.295,1
GPR3,+---,------+-,NA,5.60089034075677e-4,6.798233240199817e-4,+,0.00112,0.001015085,0.301,1
SLCO1A2,----,++++---+,---+++,8.503102431782403e-4,5.604051109218606e-4,-,0.00112,3.41573e-4,0.301,1
GDNF,-+--,-++-++--,+--+++,7.240052380488035e-4,5.605606147510661e-4,-,0.00112,0.011846113,0.302,1
GDNF,-+--,-++-++--,-+----,7.240052380488035e-4,5.605606147510661e-4,-,0.00112,0.011846113,0.302,1
GDNF,-+--,++-+-++-,+--+++,7.240052380488035e-4,5.605606147510661e-4,-,0.00112,0.011846113,0.302,1
GDNF,-+--,++-+-++-,-+----,7.240052380488035e-4,5.605606147510661e-4,-,0.00112,0.011846113,0.302,1
DDTL,--++,+-++++++,-+---+,5.750653780996739e-4,0.0012686367948275012,+,0.00115,5.17889e-4,0.309,1
SPRED2,+-+-,------+-,++--+-,5.783462121471747e-4,7.535073434222729e-4,+,0.00116,6.85e-5,0.311,1
CYP7B1,-+--,++++----,NA,6.897012778688806e-4,5.862726869129234e-4,-,0.00117,9.527686770611453e-4,0.315,1
ZBTB21,-+++,--------,+---+-,5.869410157581753e-4,0.0025157612369862744,+,0.00117,0.004106003,0.316,1
TET3,----,----+---,-++---,5.973813275025158e-4,0.001127682707352772,+,0.00119,0.001737538,0.321,1
TRIM25,++++,--+-++++,++++++,6.105877409207836e-4,7.585826257045284e-4,+,0.00122,0.0022377394028226653,0.328,1
OSBPL6,++++,------+-,-++---,6.132576878192143e-4,7.656483553189555e-4,+,0.00123,0.001862636,0.33,1
SLC22A15,-+--,++++----,---+-+,6.818561911946862e-4,0.0011094283578152344,+,0.00136,0.0077971148081937575,0.367,1
OSBPL3,-++-,----+-+-,------,8.786244684638333e-4,7.10731649715068e-4,-,0.00142,0.004191948,0.382,1
DUSP5,+---,--------,+--++-,7.210255061903317e-4,9.468045402214533e-4,+,0.00144,2.21995e-4,0.388,1
LDLRAD4,-+--,--------,---+-+,7.21336036420828e-4,0.0010459366782489988,+,0.00144,0.003274262,0.388,1
ETV5,--+-,------+-,------,7.467213698423459e-4,8.177179377551942e-4,+,0.00149,0.001538202,0.402,1
NIM1K,++++,+++++-++,NA,7.565981828713871e-4,7.947873069651772e-4,+,0.00151,0.0018970683856248073,0.407,1
SURF1,+---,++++++++,--+--+,7.703152721044861e-4,0.001297493125125708,+,0.00154,0.007982506,0.414,1
GGNBP2,+++-,++--+---,++++-+,7.855374782824557e-4,9.49641456108583e-4,+,0.00157,0.001093165,0.423,1
RHEB,+-+-,+++++++-,------,0.0013659779170886624,7.871353505085044e-4,-,0.00157,9.05e-5,0.423,1
ZAP70,----,NA,NA,7.984942679518622e-4,9.126169290440338e-4,+,0.0016,0.017624603595640484,0.43,1
CCL3,----,NA,NA,7.984942679518622e-4,8.555783709787816e-4,+,0.0016,0.004349433999018483,0.43,1
NEDD8-MDP1,+-++,NA,NA,7.985398129135296e-4,9.696001825129756e-4,+,0.0016,0.0010753289968932949,0.43,1
SLC39A11,----,--+-----,---+--,8.053103851300138e-4,9.761109192898892e-4,+,0.00161,0.028178464,0.433,1
LBH,--+-,----++++,------,0.001077181606864387,8.064358763814767e-4,-,0.00161,0.004919487,0.434,1
SNRNP25,+-++,++++++++,NA,8.17801545253231e-4,9.652896980962443e-4,+,0.00164,0.005229586,0.44,1
SIK1,++++,--------,NA,8.255796344316053e-4,0.001325871216974284,+,0.00165,0.0058867,0.444,1
GPX4,--+-,++++++++,-+---+,8.309584160791058e-4,0.0024213659201324554,+,0.00166,8.7679e-4,0.447,1
NPAS4,+---,--------,++-+--,8.32283918425429e-4,0.0017206878613415073,+,0.00166,0.00108715,0.448,1
ANAPC13,+-++,++++++++,------,8.822733464558975e-4,8.353677891164375e-4,-,0.00167,0.001096161,0.449,1
SESN1,++++,+++++---,+++---,8.403854534119219e-4,9.961148574929358e-4,+,0.00168,0.005077528,0.452,1
C14orf119,-++-,++++++++,-----+,9.140072885758321e-4,0.0011273430136674858,+,0.00183,0.005437918,0.492,1
PIAS1,++++,++++++++,++++++,9.154153618460769e-4,0.0012852921512338591,+,0.00183,0.020192228,0.492,1
MRPL36,--+-,++++++++,++----,9.393587964677975e-4,0.0016115127292065468,+,0.00188,7.38268e-6,0.505,1
MIF,+-+-,++-+++++,-+----,9.626438511769243e-4,0.001429139823972796,+,0.00193,5.35398e-4,0.518,1
EFHB,--++,++++++-+,NA,0.0015040604680167545,9.889208811033347e-4,-,0.00198,0.006576444913512092,0.532,1
ELOF1,+-+-,++--++++,--++--,9.921567812005729e-4,0.0012638029103390202,+,0.00198,9.19193e-5,0.534,1
S100A8,++--,++-+++++,-+----,9.977035038954008e-4,0.001483832286672967,+,0.002,5.35398e-4,0.537,1
TRAF5,++++,+++-++++,++++--,9.984025402513925e-4,0.0013096654143968547,+,0.002,0.010535908388249457,0.537,1
SHC4,----,+++-----,---++-,0.001016104582416002,0.0013381120336064592,+,0.00203,0.0028635117175997834,0.547,1
IL17REL,----,NA,NA,0.00102663548736668,0.001026694045174538,+,0.00205,0.006190629106736321,0.552,1
FBXO7,-+--,+++-----,---++-,0.0010291795586058338,0.0014091697601757817,+,0.00206,0.002501404,0.554,1
STARD10,+-+-,+++-++++,++++-+,0.0010302211659106485,0.0012687916485222797,+,0.00206,0.013598689,0.554,1
LAMTOR4,--+-,+++-++++,NA,0.0010429810626986886,0.0017816221992218051,+,0.00209,7.60347e-4,0.561,1
SFPQ,----,----+---,+--+-+,0.0010562648887163849,0.0016853917384934674,+,0.00211,0.001122515,0.568,1
TMEM116,----,+++-+---,-----+,0.001060732633001438,0.0014035753441479757,+,0.00212,9.82678e-4,0.571,1
IRF2BP2,----,-+------,---++-,0.0010627882087329331,0.0014143000672512545,+,0.00213,0.012098605,0.572,1
NEK3,-+--,++++---+,---+++,0.0010654158497609286,0.0017448842910365602,+,0.00213,0.001207116,0.573,1
NPTX2,+---,-----++-,------,0.0010745552781766148,0.0013349463380934112,+,0.00215,0.02481676,0.578,1
PAQR8,-+--,+++-----,------,0.0010846498468776045,0.0014216967197444369,+,0.00217,0.011591105,0.584,1
TSPAN8,----,++++-+-+,NA,0.0014444972116135393,0.001088904034506671,-,0.00218,0.001756774,0.586,1
CCNO,--++,++++++++,-++-+-,0.0014162439150758965,0.0011150162052108235,-,0.00223,0.0028241197892151684,0.6,1
MMAB,++--,++++++++,-+----,0.0011182251608333814,0.001259776017687642,+,0.00224,0.004268914,0.602,1
GPR155,++++,++++----,-+++++,0.0011259166513279256,0.0020388559864971847,+,0.00225,0.009650281,0.606,1
CORT,----,+---++++,------,0.001126250577608225,0.0015230454393143898,+,0.00225,0.002536142,0.606,1
CIART,++++,++++++++,++++++,0.0012081911284878104,0.0011282219066406757,-,0.00226,0.01088352204942458,0.607,1
DDX39A,----,++++-+++,+-++++,0.001156905855962021,0.002044274712777619,+,0.00231,0.014765169,0.622,1
DDX39A,----,++++-+++,------,0.001156905855962021,0.002044274712777619,+,0.00231,0.014765169,0.622,1
DKK1,++++,-+---+--,NA,0.0015029437149999332,0.001179166509193352,-,0.00236,9.228704938865569e-4,0.634,1
CPEB4,++++,--------,+-++++,0.001201296104430084,0.0013724259397010674,+,0.0024,0.001845536,0.646,1
QPRT,----,++++++++,---+-+,0.0012269173194658792,0.0020466863006322125,+,0.00245,6.52847e-5,0.66,1
PPARG,++++,+++-++++,NA,0.0012556217910468296,0.0013530254546126083,+,0.00251,0.002468306,0.676,1
SLC12A2,-+--,++++----,---+++,0.0012739335911528692,0.0025490930013213915,+,0.00255,5.34363e-4,0.685,1
LRP2,-+--,++++---+,NA,0.0017291470496076352,0.0012872320421753879,-,0.00257,0.006659455549561175,0.693,1
CPS1,-+--,++++---+,NA,0.001295667797517566,0.0013674634069213616,+,0.00259,0.002091841702186697,0.697,1
DPH3P1,++++,NA,NA,0.0013118868355007985,0.001425882621342611,+,0.00262,0.008938813308488489,0.706,1
PXK,-+--,++++---+,---+++,0.00132941234923057,0.0024514080816821675,+,0.00266,0.003722846,0.715,1
SAMD5,----,--------,--+---,0.0013399929280458363,0.002050221672286696,+,0.00268,0.001158159,0.721,1
TMEM61,++++,NA,NA,0.0013689253935660506,0.0015969885359037243,+,0.00274,0.002025589546986586,0.736,1
TAS2R13,-+-+,-+------,NA,0.0016417717360687329,0.001369356760396814,-,0.00274,0.001434035800403535,0.737,1
LRRC8C,--+-,--------,---++-,0.0013918884880786424,0.0021353768017695726,+,0.00278,0.002213602,0.749,1
YY1AP1,+++-,--------,++++-+,0.0014000291956080815,0.0015847162587784077,+,0.0028,0.012945037,0.753,1
CAPN3,----,++++---+,---++-,0.001419352260059087,0.0018095927698755377,+,0.00284,0.002785861,0.764,1
FAM160A1,---+,----+---,NA,0.0014661743008652958,0.0014261627178679729,-,0.00285,0.011835372862052797,0.767,1
CYR61,+-+-,--------,++-+++,0.0014605223794661628,0.0028035094277279703,+,0.00292,9.6745e-4,0.786,1
SNUPN,+-++,+-++-+++,++-+-+,0.0014715355228686066,0.0020733179663589003,+,0.00294,0.001078206,0.792,1
NHP2,+-+-,++++++++,NA,0.0014753203197214837,0.0029952185587149255,+,0.00295,2.40017e-4,0.794,1
SEL1L,-+++,++++----,+-----,0.0016898453025797073,0.0014823701604549156,-,0.00296,6.01311e-4,0.798,1
XKR3,++++,NA,NA,0.001483002509696555,0.001825129755318542,+,0.00297,0.0020229436356858817,0.798,1
PPP3CC,++++,++++-+--,-+----,0.0014980116306363418,0.002243355659124182,+,0.003,0.005345854,0.806,1
ASUN,-+--,++++----,NA,0.0017439625865400886,0.001511989026975936,-,0.00302,0.008160615,0.813,1
SLC39A8,--+-,-+++++++,---+--,0.0019032430280239393,0.001549251064653278,-,0.0031,0.007589607,0.833,1
TMC6,----,++++---+,---+-+,0.0015799319018982578,0.0022646850410826765,+,0.00316,0.005869944,0.85,1
C1orf43,-+++,+++-++++,----++,0.0015803669259491357,0.0027361989538953967,+,0.00316,0.001660319,0.85,1
C5orf52,----,NA,NA,0.0015969885359037243,0.0018252338580880675,+,0.00319,0.005147077292282307,0.859,1
SMIM2,-+--,NA,NA,0.0015969885359037243,0.0018822724161533196,+,0.00319,0.00315248840383835,0.859,1
CD7,----,NA,NA,0.0015969885359037243,0.0019393109742185718,+,0.00319,0.0073968039995964295,0.859,1
CCNH,++--,--------,-+----,0.0016050438563258713,0.0019404180748647756,+,0.00321,0.005131359,0.864,1
ERAP2,----,+++++---,NA,0.0021466145026884805,0.0016088605180280128,-,0.00322,0.014687530721258108,0.866,1
LAIR1,-+--,++++++++,------,0.002265945430589735,0.0016112530989529626,-,0.00322,0.003169944,0.867,1
DNAJC22,----,++++----,NA,0.002279348346226215,0.0016286823383795423,-,0.00326,0.009355087,0.876,1
PROC,+--+,+++-+-++,---+-+,0.001644223731670166,0.003377595068901686,+,0.00329,0.003922472,0.885,1
PROC,+--+,+++-+-++,-++--+,0.001644223731670166,0.003377595068901686,+,0.00329,0.003922472,0.885,1
KIF13B,----,++++---+,---+++,0.0016472077676711696,0.0029493763749801,+,0.00329,5.17884e-4,0.886,1
ZFYVE16,-+--,++++----,---+-+,0.0016554205368226158,0.0029258229244482317,+,0.00331,0.002461798,0.891,1
MOB3B,-+--,--++----,---+++,0.001706414423418948,0.001657636749945095,-,0.00332,0.006183146,0.892,1
PCYOX1,++++,++++-+--,++-+-+,0.0016852426907579526,0.0023987717772680907,+,0.00337,3.21724e-4,0.907,1
IL2RB,----,NA,NA,0.0017110591456111332,0.0023956194387405884,+,0.00342,0.025472753004458618,0.921,1
DNAJB12,+++-,-----++-,+-----,0.0023128791247310466,0.0017443796771090224,-,0.00349,0.006455243,0.938,1
C10orf90,-+--,-+++----,---+++,0.0017592650787601417,0.00315252214917287,+,0.00352,0.002580431,0.946,1
NRF1,++-+,-+--+---,--+---,0.0017986704248897313,0.0017968502463877867,-,0.00359,0.004883989,0.967,1
AGPAT4,----,++++----,--++-+,0.002127079417096808,0.0017991958669051006,-,0.0036,0.004595961762418068,0.968,1
KLHDC9,+-+-,-++-++++,+++---,0.0018161015559596519,0.00256184968610466,+,0.00363,4.84111e-6,0.977,1
ORMDL1,++++,+++-+---,---+-+,0.001820291101545966,0.003484366286323343,+,0.00364,0.01050309,0.979,1
SLC18A2,++++,++-+++-+,NA,0.0022983364585958646,0.0018628756034587185,-,0.00373,0.0029880559541388286,1,1
PSEN1,-+--,++++----,+-++++,0.0018754346956854587,0.0031239823641566592,+,0.00375,0.004586236,1.01,1
ELOVL5,-+--,+--+----,------,0.002610477906531706,0.0019013184885316899,-,0.0038,0.00106573,1.02,1
SPRY4,--+-,--------,++----,0.0019116664270902287,0.002569413980989013,+,0.00382,0.004499285,1.03,1
TMTC4,-+--,++++---+,---+++,0.0019342990433216909,0.0027858154286592154,+,0.00387,0.010963202,1.04,1
CLDN1,----,--------,NA,0.00196113232118358,0.00213661264342874,+,0.00392,0.002607686,1.06,1
TSC22D1,++++,++-+++++,-+----,0.0019746261931311007,0.0028318847640387427,+,0.00395,0.023906554,1.06,1
MACROD1,+-+-,++++++++,++++++,0.0027112257599760116,0.0019880065465600356,-,0.00398,0.006461049,1.07,1
FFAR1,----,NA,NA,0.0019962356698796555,0.0028519279032626055,+,0.00399,0.009139569647662526,1.07,1
DOCK5,-+--,++++----,--++++,0.002002980010088699,0.0026736057706718054,+,0.00401,0.003088858,1.08,1
HHATL,----,++++-+++,---+-+,0.0020379563222365244,0.0028698870386657,+,0.00408,0.005389607,1.1,1
SCUBE1,-+--,-------+,NA,0.0021312902683425458,0.0020477317934877305,-,0.0041,3.81305e-4,1.1,1
KCTD1,+-++,----+-+-,-+----,0.0028466117432831253,0.002082397594182594,-,0.00416,0.003428933,1.12,1
SMIM8,++++,-++++-++,------,0.0020893984110793933,0.004308114819497392,+,0.00418,0.008045131,1.12,1
CA14,----,++++----,+--+++,0.0020979651261291126,0.0034043725318539525,+,0.0042,1.89326e-4,1.13,1
TPMT,+-++,++-++-++,+++-++,0.0020984410831469042,0.0025955463941670347,+,0.0042,2.40824e-4,1.13,1
BEST1,-+--,++++++-+,--++--,0.002107482567119847,0.0031308982168497665,+,0.00421,0.010850655,1.13,1
WDR64,++--,NA,NA,0.0021103062795870646,0.003308236367784622,+,0.00422,0.007314921825857717,1.14,1
GZMH,++--,NA,NA,0.0021103062795870646,0.0033652749258498743,+,0.00422,0.020369664159998784,1.14,1
SPHAR,++++,NA,NA,0.002110426648414328,0.003479153596075971,+,0.00422,0.04002969746613276,1.14,1
HLA-C,--+-,++++++++,---++-,0.0021367816815088124,0.0021936222556145925,+,0.00427,0.00113221,1.15,1
PCDH9,-+-+,-+++----,-+++++,0.0024509019783109627,0.0021433951911292467,-,0.00429,0.004988764,1.15,1
GGA2,-+++,+---+++-,+++++-,0.0021512229601200624,0.00359465359414401,+,0.0043,0.002443727,1.16,1
PRDM2,----,----+-++,+-----,0.0023619782306505896,0.002156645304855818,-,0.00431,0.002031554,1.16,1
GPRC5D,----,NA,NA,0.002167341584440769,0.0034793520419803786,+,0.00433,0.006592161495159318,1.17,1
FFAR3,----,NA,NA,0.002167341584440769,0.003593429158110883,+,0.00433,0.02473547946853128,1.17,1
OR10G4,++--,NA,NA,0.0022243768892944733,0.0038786219484371436,+,0.00445,0.003545382096479019,1.2,1
RIOK2,-+++,++++++--,-+++++,0.002232554275185223,0.0028211275686647838,+,0.00447,0.001211681,1.2,1
PPIA,+-+-,++++++++,++----,0.003365332930743772,0.0022557594273971233,-,0.00451,0.00128221,1.21,1
ZMYM6,-+-+,++---+--,-----+,0.003070662077571287,0.002257907684130719,-,0.00452,3.34551e-4,1.21,1
RSBN1,-+++,-+-+----,+++++-,0.0025357614779983727,0.0022774712097806023,-,0.00455,0.005439128,1.23,1
PLA2G12B,--++,NA,NA,0.0022815423226100846,0.004049506644613015,+,0.00456,0.04087114986356365,1.23,1
SYNJ2,----,--++----,--+++-,0.0022940705385394223,0.002423995335558552,+,0.00459,0.02126340597416174,1.23,1
GNPDA2,++++,++++----,---+--,0.002361741536501454,0.0022949058622634055,-,0.00459,0.007811182,1.23,1
ARHGAP22,----,--+-+--+,---++-,0.00229779597351968,0.002612314786696496,+,0.0046,0.023324736365106014,1.24,1
OXA1L,+++-,++++-++-,++---+,0.00229981507873521,0.0025499724852787358,+,0.0046,0.00031744712029313033,1.24,1
IRX3,----,NA,NA,0.0023384474990018824,0.004106776180698152,+,0.00468,0.005486219464077487,1.26,1
MMACHC,-+--,++++-+++,---++-,0.002517427974866285,0.002379293974771101,-,0.00476,0.002141633,1.28,1
DOCK10,----,+++++---,---+++,0.002394617336559882,0.0026231322591630966,+,0.00479,0.003155532691828487,1.29,1
CEBPE,--+-,NA,NA,0.0023954828038555867,0.004163814738763404,+,0.00479,0.0022157094417267964,1.29,1
C16orf92,+-++,NA,NA,0.0023956194387405884,0.004391718473735242,+,0.00479,0.02052635240472806,1.29,1
PLA2G5,--+-,-++-----,------,0.0029595741877276815,0.002400897333904328,-,0.0048,8.33895e-4,1.29,1
KIF6,----,--++++-+,NA,0.003354679243161049,0.002430426559872741,-,0.00486,0.020647654053399817,1.31,1
MRPL4,+-+-,++-+++++,+-----,0.002438359756713013,0.0029231199134957596,+,0.00488,4.65164e-4,1.31,1
EDIL3,-+--,++++---+,---+--,0.0024561319838166625,0.003580313788540782,+,0.00491,0.02923633,1.32,1
DCTN3,+-+-,++-+++++,-+---+,0.002469885685243885,0.0027644818683401117,+,0.00494,5.09701e-4,1.33,1
FBXL18,---+,----++++,--+---,0.002892385769049568,0.0024786358252057044,-,0.00496,0.00826264,1.33,1
KLF7,++-+,--------,+----+,0.0024886876543967996,0.0026153681552184478,+,0.00498,0.003193727,1.34,1
UFC1,+-+-,++++++++,-+---+,0.0024981933959815246,0.0037218478697460355,+,0.005,0.009203424,1.34,1
SQLE,-+--,++++----,---+-+,0.0033435528125753903,0.0025000743931184897,-,0.005,5.82e-5,1.35,1
PSME4,-+--,--------,+-++--,0.0025090429175312137,0.0033092459732316725,+,0.00502,0.006175655,1.35,1
SEPP1,-+--,++++----,----++,0.0025575699235999,0.003779165071523395,+,0.00512,0.004306648,1.38,1
P4HA1,-+--,++++----,+----+,0.002970855906117877,0.00256472808116021,-,0.00513,7.94288e-4,1.38,1
IAH1,++++,++++++++,-+----,0.0025727308167080433,0.003284760053466775,+,0.00515,0.025112837,1.38,1
PLD4,----,++++++++,NA,0.0028316048427086547,0.002579557052807189,-,0.00516,0.016603621,1.39,1
PI16,----,++++++-+,------,0.002586812801612617,0.0034204821728160686,+,0.00517,0.01669115577651762,1.39,1
SLC22A4,++--,++-+++-+,------,0.0026032460703351414,0.0038202770003194016,+,0.00521,0.036450468,1.4,1
ENPP2,-+--,++++---+,---+++,0.002608602874872715,0.003583615311875478,+,0.00522,0.009012266,1.4,1
ZC3H7B,+-++,----++++,+++++-,0.004213383493069911,0.0026125844098958176,-,0.00523,0.0024309930000000002,1.41,1
OR2K2,-+--,NA,NA,0.0026236240232704044,0.004449007529089665,+,0.00525,0.021300940402110377,1.41,1
BTG4,++++,NA,NA,0.002623773671001597,0.004790965607711173,+,0.00525,0.01073541272451178,1.41,1
