gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
MARK1,--,0.045640356,0.08383536605140106,0.6295967504242584,1,0.16767073210280212,0.17198942229454842,0.16637852130580696,0.33275704261161393
C1orf115,++,0.012253371,0.02732792372952742,0.6710889079594269,1,0.05465584745905484,0.08085842148087877,0.07973151632258721,0.15946303264517442
DUSP10,++,0.09822706,0.16962920178321567,0.47332553275885597,1,0.33925840356643133,0.2644426362896664,0.26329706091731925,0.5265941218346385
MIA3,--,0.134792041,0.5363383724290924,0.20657950468056177,-1,0.41315900936112354,0.30265432726533104,0.3030919446704638,0.6053086545306621
TLR5,++,9.1133e-4,0.0038262939781696288,0.16368435585173574,1,0.0076525879563392575,0.020748576078112285,0.01881419709142683,0.03762839418285366
SUSD4,-+,0.247296536,0.80535252413939,0.23119994674438268,-1,0.46239989348876537,0.32228211125800876,0.3258746948738812,0.6445642225160175
CAPN2,-+,0.361704401,0.8118353077230315,0.28408650854133805,-1,0.5681730170826761,0.3630631546832096,0.36910089503661514,0.7261263093664192
TP53BP2,++,0.24500206,0.3427129514692893,0.3786065813695662,1,0.6854259029385786,0.40093572009764034,0.40933590969185396,0.8018714401952807
FBXO28,--,0.1836603,0.44911598583930623,0.2715362176257338,-1,0.5430724352514676,0.35340181023085526,0.35994711147274205,0.7068036204617105
DEGS1,-+,0.285722659,0.8605813472085113,0.21757023495365632,-1,0.43514046990731264,0.31180717990440354,0.3125508543531326,0.6236143598088071
NVL,++,0.138621442,0.4737093883247277,0.21898593536194053,-1,0.43797187072388105,0.3123156717176854,0.31417819365337674,0.6246313434353707
CNIH4,-+,0.150123408,0.9011338578078112,0.12526999061526872,-1,0.25053998123053745,0.2190582731618021,0.21633441822620017,0.43266883645240034
WDR26,--,0.393060393,0.39738884201689284,0.620441546173346,1,0.7947776840337857,0.4304312449145647,0.4393369266754805,0.8608624898291294
CNIH3,--,0.035395131,0.7832087203551544,0.05676126492048184,-1,0.11352252984096368,0.13322485507983323,0.12754271765663142,0.25508543531326283
LBR,++,0.077858708,0.12016760041295192,0.6892456080938099,1,0.24033520082590384,0.2129780309194467,0.20929523034679143,0.41859046069358286
ENAH,+-,0.031382116,0.002449977391719473,0.9994715401424228,1,0.004899954783438946,0.01515459723352319,0.012712295332045154,0.025424590664090307
SRP9,-+,0.539300843,0.8277963503006363,0.3178634030068259,-1,0.6357268060136518,0.38574188955557814,0.3951383238405207,0.7714837791111563
EPHX1,++,0.268565637,0.3229101629373921,0.5845766472807977,1,0.6458203258747842,0.3888323840520749,0.3992677717888742,0.7776647681041498
TMEM63A,++,0.045540449,0.1010849066396959,0.30075768622477866,1,0.2021698132793918,0.19172091131000812,0.1865147971117665,0.373029594223533
PYCR2,-+,0.434492603,0.8237780849588843,0.2999267106102002,-1,0.5998534212204004,0.37394487948744026,0.3820179007323027,0.7478897589748805
C1orf55,+-,0.375277247,0.2708066422633018,0.8360103597551728,1,0.5416132845266036,0.3528275020341741,0.35930031526492423,0.7056550040683482
ACBD3,-+,0.720165262,0.7708757904074024,0.39991552618643017,-1,0.7998310523728603,0.43150615275094073,0.44121236777868184,0.8630123055018815
PARP1,++,0.178515543,0.19032333127248788,0.7949755041128411,1,0.38064666254497576,0.2847843775427177,0.2867893826909387,0.5695687550854354
C1orf95,++,0.263251592,0.30188811077905087,0.6462289680787012,1,0.6037762215581017,0.37622050447518307,0.3829960337638564,0.7524410089503661
ITPKB,+-,0.005158146,0.006039374114270777,0.9542307619685613,1,0.012078748228541554,0.02837672904800651,0.02644157429065392,0.05288314858130784
PSEN2,--,0.220963483,0.7240552018563499,0.24599397560404773,-1,0.49198795120809546,0.33275704261161393,0.3383848657445077,0.6655140852232279
CABC1,+-,0.076025187,0.07285596624774926,0.9130202331391408,1,0.14571193249549852,0.15775020341741253,0.15142886199532188,0.30285772399064376
CDC42BPA,--,0.1941397,0.25495379884133157,0.6047829095045235,1,0.5099075976826631,0.3400122050447518,0.3457744330316282,0.6800244100895037
JMJD4,+-,0.067925936,0.05406517878640048,0.9474374458210609,1,0.10813035757280096,0.12937347436940602,0.12366520899013526,0.24733041798027053
ARF1,--,0.453451966,0.46873726301019525,0.5190829675395184,1,0.9374745260203905,0.4627746135069162,0.4736092748906743,0.9255492270138324
C1orf35,++,0.134284082,0.18659413149093979,0.6593257889975819,1,0.37318826298187957,0.2807160292921074,0.2833316383606224,0.5614320585842149
MRPL55,--,0.159450468,0.42420413150265884,0.24864332659360464,-1,0.49728665318720927,0.3347910098647412,0.34092758340113916,0.6695820197294824
GUK1,-+,0.20715618,0.9534039895130332,0.10390244589867961,-1,0.20780489179735923,0.1951591579375572,0.19019528071602929,0.38039056143205857
GJC2,++,0.335485674,0.3863471090644941,0.5356775985174761,1,0.7726942181289882,0.42565093572009766,0.43323502491609883,0.8513018714401953
C1orf69,--,0.347789326,0.46343113362487326,0.4133449411249707,-1,0.8266898822499414,0.4380148479609478,0.4487388120423108,0.8760296959218956
TRIM11,++,0.323087453,0.43897131424302355,0.39968755028370667,-1,0.7993751005674133,0.43140445438828434,0.44080553295362085,0.8628089087765687
TRIM17,--,0.351196161,0.45153917862188747,0.41861182528695823,-1,0.8372236505739165,0.4410657988406387,0.4521969080553295,0.8821315976812774
RNF187,--,0.046121348,0.0896696773023348,0.5548691523555562,1,0.1793393546046696,0.17921074043938162,0.1744126919556595,0.348825383911319
RAB4A,-+,0.004576873,0.9788691263855809,0.003916509169383094,-1,0.007833018338766188,0.021254957795179497,0.018816110659072415,0.03763222131814483
C1orf96,--,0.301558801,0.38887395317967394,0.404280701155416,1,0.7777479063593479,0.4268714401952807,0.4343537069053188,0.8537428803905615
ACTA1,-+,0.03081161,0.9796625241628609,0.019297874201046103,-1,0.038595748402092206,0.06284958812163124,0.062347436940602116,0.12469487388120423
NUP133,++,0.57457294,0.5448789249013536,0.5231415461714602,-1,1.0462830923429205,0.4827621275297468,0.49338893409275836,0.9655242550594936
ABCB10,-+,0.860192509,0.6728298550456784,0.5158938933548776,-1,1.0317877867097551,0.4795077799247432,0.4906427990235964,0.9590155598494864
TAF5L,+-,0.064403933,0.04627490978079671,0.9595978678855156,1,0.09254981956159342,0.11696501220504475,0.11247838909793552,0.22495677819587104
GALNT2,--,0.428754775,0.48581982823335457,0.46357832055056025,-1,0.9271566411011205,0.4604901861080037,0.4720301057770545,0.9209803722160074
PGBD5,+-,0.689415356,0.4454266943504839,0.7269248358659389,1,0.8908533887009678,0.4532139951179821,0.46394793043831994,0.9064279902359642
COG2,+-,0.361788202,0.1696431035102981,0.9241566659323188,1,0.3392862070205962,0.2646460537021969,0.26329706091731925,0.5265941218346385
AGT,+-,0.185957491,0.12377902521867314,0.9281144013060203,1,0.24755805043734627,0.21714808787632223,0.21315976812773316,0.4263195362554663
C1orf198,+-,0.00262912,0.004249499498241955,0.9182428636758427,1,0.00849899899648391,0.02227420667209113,0.02074646598189769,0.04149293196379538
TTC13,--,0.015967322,0.3401324525898074,0.04244612789206911,-1,0.08489225578413823,0.11125800874605919,0.10648901545972335,0.2129780309194467
ARV1,-+,0.245479588,0.9235000328252798,0.1484802812305879,-1,0.2969605624611758,0.24427946710057968,0.24033767290480065,0.4806753458096013
FAM89A,++,0.051278277,0.09872700110540664,0.5370695906991257,1,0.19745400221081327,0.18938161106590723,0.18478592494660837,0.36957184989321673
C1orf131,--,0.090189232,0.12455617907162875,0.7505370744747993,1,0.2491123581432575,0.2183685923515053,0.215092037018204,0.430184074036408
GNPAT,-+,0.094325562,0.9461298530976543,0.06944304719211042,-1,0.13888609438422084,0.15305603579782365,0.1468673718470301,0.2937347436940602
EXOC8,+-,0.548222659,0.38597596981152255,0.7605413418611506,1,0.7719519396230451,0.4254475183075671,0.4330316281907861,0.8508950366151342
EGLN1,++,0.393307022,0.6960059057086104,0.36553695056432667,-1,0.7310739011286533,0.41360724092342116,0.4219894222945484,0.8272144818468423
TSNAX,--,0.094091386,0.7097284229838859,0.1356374590484575,-1,0.271274918096915,0.2292281094274382,0.2272172497965826,0.4544344995931652
SIPA1L2,-+,0.150874813,0.9316655450350143,0.106296894266298,-1,0.212593788532596,0.19770161700396624,0.19294141578519122,0.38588283157038245
C1orf57,--,0.187558895,0.2667803019713635,0.506761572609776,1,0.533560603942727,0.3498779495524817,0.3557408725719516,0.6997558991049634
PCNXL2,++,0.092028464,0.16331140248297982,0.45233414604600597,1,0.32662280496595963,0.25986574450772987,0.2547543984541849,0.5095087969083698
KIAA1804,-+,0.229695318,0.9417821850637638,0.12371000657184358,-1,0.24742001314368717,0.21702430590867486,0.21307973962571197,0.42615947925142394
KCNK1,--,0.18245824,0.3918033831650772,0.2778654789247531,-1,0.5557309578495062,0.35767314146242246,0.3653376729048006,0.7153462829248449
SLC35F3,--,0.488054869,0.4955272913118807,0.49863527158094695,1,0.9910545826237614,0.4720301057770545,0.48438930133224856,0.944060211554109
C1orf31,--,0.029353371,0.6166033378182026,0.05940132056542484,-1,0.11880264113084968,0.13719109122343132,0.1315093572009764,0.2630187144019528
TARBP1,++,0.541242228,0.6857568705713816,0.4374451190720326,-1,0.8748902381440652,0.4504220482050239,0.459926769731489,0.9008440964100478
IRF2BP2,+-,0.543097472,0.2746453703226505,0.8611253306148012,1,0.549290740645301,0.3549633848657445,0.362046171056646,0.709926769731489
TOMM20,--,0.038637266,0.7442228066204041,0.06464487950775118,-1,0.12928975901550235,0.1450218651479711,0.13974776240846215,0.2794955248169243
RBM34,++,0.401545225,0.7511487336634788,0.34031469327980884,-1,0.6806293865596177,0.3995728668768433,0.4084621643612693,0.7991457337536866
ARID4B,+-,0.120530993,0.07781390328073265,0.9519642969552884,1,0.1556278065614653,0.16405614320585843,0.15803925556798534,0.3160785111359707
GGPS1,-+,0.337978464,0.9058218662588758,0.19145441428933527,-1,0.38290882857867053,0.2858740974270314,0.2876322213181448,0.5717481948540628
TBCE,-+,0.014425749,0.9806484267412947,0.010132903091634643,-1,0.020265806183269286,0.04139123360113902,0.039259560618388936,0.07851912123677787
GNG4,--,0.094951592,0.18064418326668108,0.26881182867183495,1,0.36128836653336216,0.274613506916192,0.277026339875928,0.549227013832384
LYST,--,0.031260487000000003,0.6006204614193882,0.06336108152849801,-1,0.12672216305699602,0.14329299298281298,0.137306753458096,0.274613506916192
GPR137B,--,0.062039794,0.5937580328310351,0.11006926737096093,-1,0.22013853474192185,0.20248144004881521,0.1978234336859235,0.395646867371847
ERO1LB,-+,0.018533146,0.9981482037590614,0.0041230749155875485,-1,0.008246149831175097,0.021966846333774027,0.019934906427990236,0.03986981285598047
LGALS8,+-,0.0496103,0.008045129913078894,0.9978467406464949,1,0.016090259826157787,0.03559804719283971,0.03274687277534832,0.06549374555069663
HEATR1,++,0.417497472,0.5123621965816334,0.44867054654254407,-1,0.8973410930850881,0.45499847452456016,0.4652156224572823,0.9099969490491203
ACTN2,--,0.282105056,0.36094093365594593,0.46493334420779714,1,0.7218818673118919,0.41090317331163545,0.419200650869521,0.8218063466232709
MTR,++,0.034893914,0.07691066756343666,0.4389564181050672,1,0.15382133512687332,0.1629373474369406,0.1571239703040781,0.3142479406081562
RYR2,++,0.005567041,0.017878248184194253,0.27602966761740033,1,0.035756496368388506,0.05949959316517494,0.05918844706600224,0.11837689413200447
FMN2,+-,0.676582116,0.45199686932745003,0.7174798024334094,1,0.9039937386549001,0.45697721724979656,0.46679548459269804,0.9139544344995931
GREM2,--,0.205405337,0.42779639381447704,0.2968458529854169,-1,0.5936917059708338,0.3714024204210312,0.3802888527257933,0.7428048408420624
RGS7,--,0.091950749,0.16914027203706938,0.3776216871277456,1,0.33828054407413877,0.26403580146460537,0.2628902674666938,0.5257805349333876
OPN3,--,0.040492697,0.09321647216536212,0.2655134642170508,1,0.18643294433072424,0.18358421480878764,0.17858232482457032,0.35716464964914063
CHML,+-,0.876692603,0.5165711883531584,0.6726030243944684,1,1.0331423767063168,0.4798616761594793,0.4908979965422557,0.9597233523189586
PLD5,--,0.112058333,0.20603653706509528,0.24589565099039892,1,0.41207307413019056,0.3018714401952807,0.3023492321773619,0.6037428803905615
CEP170,+-,0.339141386,0.19057550171003787,0.9067354068737324,1,0.38115100342007574,0.2852929210740439,0.2871961761415641,0.5705858421480878
SDCCAG8,+-,0.146057959,0.15168981529799194,0.8360556281811986,1,0.3033796305959839,0.24776240846216435,0.24438116546323604,0.4887623309264721
AKT3,+-,0.26576236,0.1614959427479796,0.9167093072414896,1,0.3229918854959592,0.2581366965012205,0.2536357164649649,0.5072714329299298
ZNF238,+-,0.087252715,0.03417877304359677,0.9856675120479688,1,0.06835754608719354,0.09458909682668837,0.09193531984135056,0.18387063968270112
ADSS,--,0.01066236,0.3919610827543494,0.029586868626197044,-1,0.05917373725239409,0.08501983118071799,0.08350284784377543,0.16700569568755086
FAM36A,++,0.128931086,0.280397407173491,0.22597765811511197,-1,0.45195531623022395,0.3182141767517543,0.32068755085435313,0.6364283535035086
HNRNPU,+-,0.01527809,0.016192676867284192,0.9479711156928152,1,0.032385353734568384,0.05573637103336045,0.054713719109122344,0.10942743821824469
SMYD3,--,1.58052e-4,0.8300362948312618,4.585498335466531e-4,-1,9.170996670933062e-4,0.0040679345062544494,0.0025427176566314076,0.005085435313262815
TFB2M,--,0.402437172,0.4494337267323644,0.4743849031709269,1,0.8988674534647288,0.45565500406834825,0.4654734058781654,0.9113100081366965
C1orf71,+-,0.158095225,0.04692142316221006,0.9840958524799093,1,0.09384284632442012,0.11788039056143206,0.1135970710871555,0.227194142174311
SCCPDH,-+,0.046629401,0.9524418147947797,0.0388127330514952,-1,0.0776254661029904,0.10291874300823757,0.0993694060211554,0.1987388120423108
AHCTF1,-+,0.033528933,0.8965015480052325,0.04102558293865203,-1,0.08205116587730406,0.10881724804230652,0.10343775427176566,0.20687550854353132
ZNF669,++,0.094196816,0.13642234599872086,0.7055571717796366,1,0.2728446919974417,0.23047192839707079,0.22800772907556188,0.45601545815112376
OR2L13,++,0.139156086,0.1588615391458703,0.7980434137891781,1,0.3177230782917406,0.25589910496338486,0.25119495576121226,0.5023899115224245
SH3BP5L,+-,9.95412e-4,8.161509727963581e-4,0.9869376179098202,1,0.0016323019455927162,0.006204231082180635,0.004474727956879894,0.008949455913759789
ZNF672,+-,0.018507303,0.024795286366241967,0.899912884264763,1,0.049590572732483934,0.07495931651749389,0.07576528017898912,0.14991863303498779
ZNF692,++,0.08242912,0.16377983650272504,0.2399142630290767,1,0.3275596730054501,0.2602725793327909,0.2556696837180921,0.5113393674361842
FAM110C,++,0.106491948,0.14583358040057398,0.7263825675075388,1,0.29166716080114796,0.24176159479251425,0.23726228007729075,0.4745245601545815
SH3YL1,++,0.40649073,0.44850785535717375,0.48789143036092836,1,0.8970157107143475,0.45494304312449146,0.46506661242753994,0.9098860862489829
ACP1,-+,0.085196629,0.9696839472713972,0.049506611995799796,-1,0.09901322399159959,0.12183463846232076,0.11767697314890155,0.2353539462978031
TMEM18,++,0.376133146,0.3364279484667376,0.7364506473221085,1,0.6728558969334753,0.39707078925956063,0.4060815620868504,0.7941415785191213
PXDN,++,0.302645787,0.6958630133458624,0.3126570697493178,-1,0.6253141394986356,0.3831994304891691,0.3914768104149715,0.7663988609783382
MYT1L,--,0.193376124,0.34011982264709384,0.29581814390070515,-1,0.5916362878014103,0.37079223024509306,0.37927176566314075,0.7415844604901861
TSSC1,-+,0.422027622,0.7731706628732491,0.33500878617262747,-1,0.6700175723452549,0.3963185192718397,0.40541090317331163,0.7926370385436794
TTC15,++,0.026996255,0.05977037415612445,0.5156215412243791,1,0.1195407483122489,0.13771358828315705,0.1322078714532696,0.2644157429065392
ADI1,+-,0.56631985,0.3663392149683332,0.7866333578541096,1,0.7326784299366664,0.41405614320585843,0.42276009356249367,0.8281122864117169
RNASEH1,--,0.399343258,0.6291116549518561,0.39774895068695343,-1,0.7954979013739069,0.4307942642123462,0.4394833197721725,0.8615885284246924
RPS7,-+,0.079657584,0.9959654279343164,0.01453986184127622,-1,0.02907972368255244,0.050747482965524254,0.051159479251423924,0.10149496593104851
CLK1,--,0.145931086,0.22872152300913912,0.462485682174626,1,0.45744304601827823,0.31997558991049635,0.32329909488457237,0.6399511798209927
SOX11,++,0.154032584,0.7247916241182838,0.19138333424345144,-1,0.3827666684869029,0.2858740974270314,0.28753051261187956,0.5717481948540628
CMPK2,--,0.831722846,0.5446989269376559,0.6400474649592665,1,1.0893978538753117,0.487693246541904,0.496898199938981,0.975386493083808
RSAD2,-+,0.071805712,0.9022748281237953,0.07317439727531486,-1,0.1463487945506297,0.15834435065595445,0.15185109845402767,0.30370219690805533
ID2,++,0.097088858,0.14468536541034166,0.6727733219681489,1,0.2893707308206833,0.24074450772986167,0.2358385030001017,0.4716770060002034
KIDINS220,-+,0.226067322,0.8278192133436219,0.20761333220305656,-1,0.4152266644061131,0.3032645174412692,0.3041090317331164,0.6065290348825384
MBOAT2,+-,0.058245412,0.015744133811569885,0.9945131190629048,1,0.03148826762313977,0.05451586655817738,0.054103528933184174,0.10820705786636835
ITGB1BP1,--,0.324009457,0.7335248997706076,0.3098727655449084,-1,0.6197455310898168,0.3816739550493237,0.3894426362896664,0.7633479100986474
CPSF3,--,0.759134738,0.582232332078215,0.5722090383615125,-1,1.144418076723025,0.49232177361944474,0.5022375915378356,0.9846435472388895
IAH1,-+,0.202529588,0.8293385245881114,0.19264102330958016,-1,0.3852820466191603,0.2869927794162514,0.28854759967453214,0.5739855588325028
ADAM17,++,0.483775281,0.47010323306763185,0.5640448160865594,1,0.9402064661352637,0.4633848657445077,0.4743211634292688,0.9267697314890154
YWHAQ,-+,0.204230805,0.9078778768839363,0.14750700361856253,-1,0.29501400723712506,0.24316078511135972,0.23891375101708706,0.4778275020341741
TAF1B,++,0.135558708,0.6143243289188177,0.19573599084595353,-1,0.39147198169190706,0.2899420319332859,0.29180227827502037,0.5798840638665718
GRHL1,++,0.354987266,0.7493094355108181,0.31891806209726326,-1,0.6378361241945265,0.3864537780941727,0.39635882831570385,0.7729075561883454
KLF11,--,0.769104963,0.5380179106442138,0.6352437837792438,1,1.0760358212884276,0.4861676159479251,0.4958812163124174,0.9723352318958502
HPCAL1,-+,0.17469588,0.9514894893670038,0.0976916195278293,-1,0.1953832390556586,0.1886504627275501,0.1836859235150529,0.3673718470301058
ODC1,++,0.396252247,0.7117496729516838,0.35933231738327553,-1,0.7186646347665511,0.41014949659310485,0.41822620016273393,0.8202989931862097
NOL10,+-,0.022143633,0.01949276877036787,0.961379631899397,1,0.03898553754073574,0.06346623270951994,0.0629512864842876,0.1259025729685752
PDIA6,++,0.710883052,0.5803784323223826,0.5590008063337273,-1,1.1180016126674546,0.49049120309163025,0.49959316517493896,0.9809824061832605
KCNF1,--,0.10960824,0.7396544767731701,0.14641196257414016,-1,0.2928239251482803,0.24244889657276517,0.23759153783563874,0.4751830756712775
PQLC3,-+,0.31960103,0.8547148286287362,0.2355954107185568,-1,0.4711908214371136,0.3253330621376996,0.3300447518307567,0.6506661242753992
ROCK2,++,0.327068727,0.3547600362611637,0.6225689462869225,1,0.7095200725223274,0.4077502034174125,0.41564120817654837,0.815500406834825
E2F6,+-,0.13208736,0.09440723868703617,0.9362564275853804,1,0.18881447737407234,0.185313262815297,0.18010780026441575,0.3602156005288315
NTSR2,--,0.047833614000000003,0.5824625115558613,0.09046113075483073,-1,0.18092226150966145,0.18061629207769755,0.17565093572009763,0.35130187144019526
LPIN1,-+,0.473410581,0.8678727770558547,0.26056194341028466,-1,0.5211238868205693,0.34506254449303364,0.35120016273393,0.6901250889860673
TRIB2,+-,0.696647753,0.39163181469374886,0.7771097348261784,1,0.7832636293874977,0.42768510984540276,0.4362859757957897,0.8553702196908055
FAM84A,-+,0.340378277,0.8194636823935506,0.26990808793475535,-1,0.5398161758695107,0.3522831282416353,0.3580146460537022,0.7045662564832706
DDX1,--,0.33516339,0.724245344575668,0.32050499463943233,-1,0.6410099892788647,0.38777585680870535,0.3972742066720911,0.7755517136174107
MYCN,-+,0.205786985,0.8948591982298004,0.15765449472901608,-1,0.31530898945803215,0.2547543984541849,0.24989829129373475,0.4997965825874695
FAM49A,-+,0.073249813,0.8356781117940278,0.09111828753917359,-1,0.18223657507834717,0.18163327570426116,0.17585435313262815,0.3517087062652563
VSNL1,--,0.143193727,0.45521022686654106,0.22647430477408537,-1,0.45294860954817073,0.31882436692769245,0.3211960943856794,0.6376487338553849
SMC6,+-,0.371116479,0.26960136074724783,0.8357278576414023,1,0.5392027214944957,0.3522172497965826,0.3578765381877352,0.7044344995931652
KCNS3,--,0.090782584,0.5212825284300947,0.15533738776919276,-1,0.3106747755383855,0.2518051459371504,0.2472538649308381,0.4945077298616762
RDH14,--,0.0023103,0.7106903894793793,0.0062022923160056295,-1,0.012404584632011259,0.02878063663175023,0.026545972335231895,0.05309194467046379
OXSR1,+-,0.056153558,0.05387217240473477,0.926537864518828,1,0.10774434480946954,0.128966639544345,0.1235635106274789,0.2471270212549578
TTC32,+-,0.189933895,0.12709780744197113,0.9260256779132778,1,0.25419561488394227,0.2211147274206672,0.21834638462320757,0.43669276924641515
WDR35,-+,0.045414045,0.9611030442530781,0.034864280696375295,-1,0.06972856139275059,0.09610495271026137,0.09275834011391375,0.1855166802278275
LAPTM4A,+-,0.471966573,0.2288304378567524,0.890256922974354,1,0.4576608757135048,0.3200772986167616,0.3234007932472287,0.6401545972335232
PUM2,+-,0.050523596,0.054658941176003735,0.9067580586660267,1,0.10931788235200747,0.13039056143205857,0.12437709752872979,0.24875419505745958
RHOB,+-,0.040749719,0.03521033633009634,0.9514520410207636,1,0.07042067266019268,0.096826688364524,0.09325739855588325,0.1865147971117665
C2orf43,+-,0.270650936,0.15835441166186007,0.920840434470364,1,0.31670882332372013,0.2552888527257933,0.2503813688599614,0.5007627377199227
C2orf44,--,0.058360955,0.2703376170757314,0.1242101610318937,-1,0.2484203220637874,0.2180412895352385,0.2144019528071603,0.4288039056143206
FKBP1B,-+,0.098010955,0.9786354779394053,0.04542988128898122,-1,0.09085976257796244,0.11573273670293908,0.1114727420667209,0.2229454841334418
SF3B14,-+,0.222279401,0.914158657048339,0.14962406095335853,-1,0.29924812190671707,0.24570324417776873,0.24155817737998372,0.48311635475996745
NCOA1,-+,0.002891292,0.9968801961081688,0.001119487224067524,-1,0.002238974448135048,0.008440964100477982,0.006102522375915379,0.012205044751830757
ADCY3,+-,0.179313296,0.15439520093739292,0.8780356372042657,1,0.30879040187478585,0.25081366965012203,0.24611003762839417,0.49222007525678835
DTNB,+-,0.162251779,0.04047875119773505,0.9868788823995838,1,0.0809575023954701,0.10699755899104964,0.10241025119495577,0.20482050238991154
ASXL2,++,0.41922809,0.35376530316965016,0.7417912973578287,1,0.7075306063393003,0.40724165988608624,0.4149293196379538,0.8144833197721725
KIF3C,--,0.175263109,0.6514157507894252,0.22764487706738318,-1,0.45528975413476636,0.31963795382894333,0.32180634662327096,0.6392759076578867
RAB10,--,0.165291199,0.5995616141314098,0.22860203294371334,-1,0.4572040658874267,0.31994304891691244,0.323026851098454,0.6398860978338249
HADHA,-+,0.251567697,0.8697917650020248,0.19609050988001125,-1,0.3921810197600225,0.29024712702125494,0.29220911310008135,0.5804942540425099
HADHB,+-,0.714865169,0.4351910597972387,0.7401698806925655,1,0.8703821195944774,0.44934906427990234,0.4590664090308146,0.8986981285598047
C2orf39,-+,0.063320318,0.9804203042641169,0.03264056590826742,-1,0.06528113181653485,0.09132512966541238,0.08970707892595606,0.17941415785191211
OTOF,--,0.307020693,0.5423972255810355,0.3634712649791479,-1,0.7269425299582958,0.41248855893420117,0.4208706265256306,0.8249771178684023
KCNK3,+-,0.329817509,0.19283209260287673,0.903169944673393,1,0.38566418520575346,0.2871236777868186,0.2888233499440659,0.5742473555736372
C2orf18,+-,0.134201124,0.12740550972570266,0.8766299812046904,1,0.25481101945140533,0.22172497965825874,0.21844808298586393,0.43689616597172787
DPYSL5,+-,0.082418727,0.025878987306042826,0.9906773152350583,1,0.05175797461208565,0.07709519934906428,0.07749415234414726,0.15419039869812856
MAPRE3,+-,0.170143071,0.16985590566217543,0.8330768118148522,1,0.33971181132435085,0.2649511798209927,0.2637038543679447,0.5274077087358894
AGBL5,+-,0.126856554,0.11323370136695556,0.8977279491011354,1,0.2264674027339111,0.20667209113100082,0.2012610596969389,0.4025221193938778
KHK,+-,0.318197566,0.1962384853640678,0.8974960471795278,1,0.3924769707281356,0.29068348250610254,0.2924844909996949,0.5813669650122051
CGREF1,-+,0.724158427,0.7606619744098708,0.4125699578034821,-1,0.8251399156069642,0.4379131495982915,0.44782343368592353,0.875826299196583
PREB,+-,0.196115262,0.19188099892892332,0.8218980285738828,1,0.38376199785784665,0.28620829943043125,0.288009763042815,0.5724165988608625
SLC5A6,+-,0.31933118,0.12445587528437387,0.9490737506465524,1,0.24891175056874773,0.21826688364524002,0.21478694193023493,0.42957388386046985
C2orf28,++,0.664953933,0.5821586356593359,0.5424904627913425,-1,1.084980925582685,0.4869317603986576,0.4967453213995118,0.9738635207973152
SLC30A3,--,0.410443446,0.40688374350567336,0.6221475884853902,1,0.8137674870113467,0.4348047192839707,0.4443201464456422,0.8696094385679414
MPV17,-+,0.323312547,0.917174921720973,0.17445243728613544,-1,0.3489048745722709,0.2686870741381064,0.2695280716029292,0.5373741482762128
GTF3C2,--,0.02642294,0.459289224901455,0.060719784933463646,-1,0.12143956986692729,0.1395301535645276,0.1340520748576078,0.2681041497152156
EIF2B4,+-,0.325956929,0.18867141956559394,0.906010363430234,1,0.3773428391311879,0.28254678600488203,0.2851622088884369,0.5650935720097641
SNX17,--,0.650243258,0.49885293273429543,0.6474777485089382,1,0.9977058654685909,0.47345402766476813,0.48540628495881216,0.9469080553295363
ZNF513,++,0.096970693,0.15273505827572403,0.6133267138830032,1,0.30547011655144807,0.24928803905614322,0.2449913556391742,0.4899827112783484
PPM1G,++,0.391736704,0.6309457109487911,0.3925900626852419,-1,0.7851801253704838,0.4279467100579681,0.4369406021155411,0.8558934201159362
NRBP1,++,0.039727622,0.05681452934981358,0.8312166576030942,1,0.11362905869962717,0.13323840520748575,0.1277331434963897,0.2554662869927794
IFT172,++,0.108581367,0.14857968765237642,0.7231142489258289,1,0.29715937530475284,0.2444060211554109,0.24041492931963795,0.4808298586392759
FNDC4,--,0.110867322,0.19054837838474464,0.4242115978776577,1,0.3810967567694893,0.2850895036615134,0.2870944777789078,0.5701790073230268
ZNF512,+-,0.533450655,0.2850422544079641,0.8534617367279642,1,0.5700845088159282,0.36360862489829127,0.3701820400691549,0.7272172497965825
SUPT7L,++,0.29740206,0.7273196519883074,0.2967452203085119,-1,0.5934904406170238,0.3714024204210312,0.38008543531326283,0.7428048408420624
SLC4A1AP,--,0.478719382,0.6145761742129074,0.4468060328958703,-1,0.8936120657917406,0.4540831892606529,0.4641985353946298,0.9081663785213058
MRPL33,-+,0.39146133,0.8716950236202656,0.24191848502756183,-1,0.48383697005512366,0.3300111868198922,0.33533360455655004,0.6600223736397844
RBKS,--,0.054213764,0.5830262025330326,0.09983961250719393,-1,0.19967922501438787,0.19078612834333367,0.185313262815297,0.370626525630594
BRE,-+,0.034550936,0.9483924116084415,0.031664733496814805,-1,0.06332946699362961,0.08898606732431608,0.08777461350691619,0.17554922701383238
FOSL2,--,0.077250281,0.1416800656675733,0.46813362218799925,1,0.2833601313351466,0.23657445077298617,0.23309264720837994,0.4661852944167599
PPP1CB,+-,0.253384457,0.1203366578477305,0.9479193541312475,1,0.240673315695461,0.21338486574450774,0.20929523034679143,0.41859046069358286
