gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
KIF11,++----,++++-++---+-,NA,0.07512504570856811,0.08099430391668085,+,0.15,0.006611164,40.4,1
TTYH3,++-+--,------++++++,+-+---++,0.07515220386583389,0.08276021508313028,+,0.15,0.018476873,40.4,1
AGMO,-+--++,-++++++-----,NA,0.07516214598555028,0.08749909130200527,+,0.15,0.009274978551745729,40.4,1
MAP4K4,----+-,+-++++---+++,--++++--,0.07516621861926485,0.08683436469916112,+,0.15,0.001340824,40.4,1
ERGIC1,++-+--,--+---+++-+-,+-++--+-,0.07517607575370751,0.08290809344212793,+,0.15,0.007873928,40.4,1
STYK1,++++-+,++++----+-++,-+-+---+,0.07519609628980899,0.08509030240371779,+,0.15,0.003792897,40.5,1
AIDA,+++---,+-+++--+++-+,NA,0.07522029519520604,0.10113070067666946,+,0.15,0.03650798870524645,40.5,1
UNC5A,++++--,------+-++--,++-+--+-,0.07524707685199579,0.08533446603448577,+,0.15,0.020089714,40.5,1
CLDN10,+-+--+,+++-++-----+,+--+--+-,0.07525854894982509,0.08262485016902427,+,0.151,0.001272097,40.5,1
PMAIP1,-+-+-+,+++++-++---+,NA,0.07526584244831999,0.09000952184550991,+,0.151,0.10676573,40.5,1
SLC6A11,+-+--+,+++--+-----+,--++--+-,0.07526874543630699,0.10102656000408364,+,0.151,0.013847005055832112,40.5,1
IRAK2,--+---,+++-+-++++++,----+-+-,0.07529983525625165,0.08405372885517437,+,0.151,0.012742884,40.5,1
RNF144A,-++--+,-++-+--+--++,NA,0.07532545906229421,0.10244658878799826,+,0.151,0.03229558280809667,40.5,1
TUBAL3,+++-+-,NA,NA,0.07534793520419804,0.08412707465921405,+,0.151,0.09283775039122502,40.5,1
SLC12A8,++++-+,+++-+++++++-,++-+--+-,0.07537382777684287,0.08601100624100068,+,0.151,0.044887499,40.6,1
SMURF1,-+----,---------+++,NA,0.07538084882530335,0.0823988089703539,+,0.151,0.005186436,40.6,1
ATP6V1C1,++++-+,++-+-+--+---,-+---+-+,0.07538599145299595,0.08363040496027263,+,0.151,0.011344288,40.6,1
TFAP2A,-+--++,NA,NA,0.07540067301659728,0.08418891170431211,+,0.151,0.032879619834205426,40.6,1
KHDRBS2,-+----,------+++--+,++-+++++,0.0754007422209547,0.08506893913474813,+,0.151,0.024169476,40.6,1
DLST,++++--,--+-+++---++,NA,0.07542568125486429,0.10078282431872693,+,0.151,0.020595299749938123,40.6,1
FAM46A,-----+,-++----+---+,NA,0.07542666906265301,0.10032130733315218,+,0.151,0.015935216977875248,40.6,1
ADAP1,-+--+-,++--+-++++++,NA,0.0754379091421503,0.08111914065986299,+,0.151,0.004798118,40.6,1
LRMP,++--++,+---++++++++,----+--+,0.07544761839614389,0.08010816153362596,+,0.151,0.00633633,40.6,1
UBL5,---++-,+++--+++++--,-+----++,0.07545837692674473,0.09160686332979935,+,0.151,0.006657257,40.6,1
ZMYM2,-+++-+,-+++-+----+-,----+---,0.07548043319700319,0.08299839816028563,+,0.151,0.014573125,40.6,1
CNGA1,+--+++,NA,NA,0.07551474362630468,0.08430298882044263,+,0.151,0.024730175291680378,40.6,1
RNF225,-+-++-,NA,NA,0.07551474362630468,0.08436002737850787,+,0.151,0.014515735784894445,40.6,1
HEATR6,+++--+,+++--++---+-,+-++---+,0.07557915628625024,0.0885111348379644,+,0.151,0.012833427,40.7,1
TUBB2A,++-+--,+-++---+++--,-+-----+,0.07560314522978187,0.10011075511131863,+,0.151,0.003796411277432016,40.7,1
CYP27A1,--+-+-,++++++----+-,--++--++,0.07562019345217087,0.08295199905952214,+,0.151,0.00189382,40.7,1
LYPD1,------,+++--+------,----+-+-,0.07562686676584363,0.083464120028751,+,0.151,0.04627790472522604,40.7,1
BANF2,+-++++,NA,NA,0.07562881423601209,0.08447410449463838,+,0.151,0.023870387609647117,40.7,1
RNF141,-++---,++++-+------,+-+-++-+,0.07566525315477532,0.08498186896459047,+,0.151,0.047362525,40.7,1
RPS6KL1,+--++-,----+-++++++,--+++-+-,0.07568231945661963,0.08209753372883317,+,0.151,0.008210583,40.7,1
BANP,----+-,---------+++,--+-----,0.07569793175581625,0.08476616950997475,+,0.151,0.026552715,40.7,1
EFCAB14,-++---,++++++-----+,-+++++-+,0.07572957137635904,0.08806602892011658,+,0.151,0.026299015216164793,40.7,1
EMC2,-++-+-,+++++++---+-,-+--+-++,0.07584403719641725,0.08763183422580646,+,0.152,0.008649064,40.8,1
CEBPG,++++--,++++-+-++-+-,++++----,0.07585394425083278,0.08559441139393041,+,0.152,0.044376573,40.8,1
UBIAD1,-++---,--+-+-+--+++,----+---,0.07585415094667433,0.07988372877557845,+,0.152,0.011190356,40.8,1
TOMM6,++-++-,NA,NA,0.07585695545542691,0.08453114305270362,+,0.152,0.017273884527034607,40.8,1
TMEM130,++++-+,------++-++-,++-+--++,0.07586125721425155,0.08179396678038595,+,0.152,0.017119195,40.8,1
MRPL33,---++-,++-+-++++++-,++--+-++,0.07587317119435064,0.1006396951403373,+,0.152,0.01622912,40.8,1
SLC37A1,++++--,----+-++++++,+++---++,0.07587509823372288,0.08440720033688592,+,0.152,0.021685768,40.8,1
PYROXD2,----++,-++-++++-+++,NA,0.0758895144717507,0.10146233564643972,+,0.152,0.03912083566574743,40.8,1
WEE2,+++---,NA,NA,0.07591832078485056,0.08458335709804368,+,0.152,0.11166273938031653,40.8,1
GJA9,-----+,------++++++,NA,0.07595102184507388,0.08154153890399214,+,0.152,0.006627474,40.9,1
ITGA11,-+-+++,------+++++-,NA,0.07598121774493875,0.08078499854961488,+,0.152,0.004434985,40.9,1
CDH24,---++-,----+----+-+,NA,0.07598397062298375,0.08287169186945169,+,0.152,0.001917409,40.9,1
ATHL1,++-+++,+-++++++++++,+-+---+-,0.07604730216283064,0.08446913290492052,+,0.152,0.003961934,40.9,1
DLEC1,++----,-++--+++-++-,--++-+--,0.0760491939537886,0.08586914113914187,+,0.152,0.011487172,40.9,1
PRAM1,----+-,+-++++++-+++,NA,0.0760506077738232,0.10133362445073947,+,0.152,0.018618629580487746,40.9,1
C17orf89,---++-,-+---++++--+,NA,0.07605713039453367,0.09284706296055711,+,0.152,0.05036351817526019,40.9,1
MYOG,+++-+-,NA,NA,0.07608943645904631,0.08486853362231221,+,0.152,0.023971911192805194,40.9,1
TSSC4,+--++-,+++-++-+++++,-+++----,0.07610483023499698,0.08579392949199334,+,0.152,0.003833318,40.9,1
APMAP,++++--,++++-+-++---,-++--+--,0.07610924166220569,0.08737857349490834,+,0.152,0.019046656759414554,40.9,1
RLTPR,++-++-,------+-++--,++++----,0.07612712204520763,0.08236074369088005,+,0.152,0.038911049,41,1
MVB12A,---++-,-++--+++--++,-+-+++++,0.07612770685191267,0.09625369744709242,+,0.152,0.014157772,41,1
THNSL2,----+-,-+----------,NA,0.07614476698233452,0.09988346168289271,+,0.152,0.0017717546517462084,41,1
CHST3,+++---,-++++----++-,--+-++-+,0.07618172293388648,0.10803870711507067,+,0.152,0.002314326,41,1
YTHDF1,+++---,-++-+++---+-,--++----,0.07624901178111268,0.09646215893326932,+,0.152,0.057636142,41,1
C16orf45,++-++-,---+-+++++--,---++--+,0.07625035346280336,0.08825874273455477,+,0.153,9.58753e-4,41,1
DIP2A,------,--+-+-+---++,--++++-+,0.0762764791157501,0.09480709746778486,+,0.153,0.001376592,41,1
DNM1,++-+-+,---+--++++--,++++----,0.07628809118027197,0.08311604627895094,+,0.153,0.032981461,41,1
EEA1,-++-+-,++-++-+---++,NA,0.07630785181793681,0.085982212671715,+,0.153,0.025607894,41.1,1
FOXP1,++++-+,---+----++++,+++++---,0.08046506891054002,0.07631779012269937,-,0.153,0.029485861,41.1,1
MSH6,-++---,++++++----++,-++----+,0.07632215473604458,0.08549013674658633,+,0.153,0.041935581,41.1,1
SPATA2L,-+--+-,----+---+---,---++-+-,0.07639103662937852,0.08491402860822785,+,0.153,0.002898127,41.1,1
C7orf31,+++---,+++++-----++,NA,0.07651374279357123,0.1024360672589569,+,0.153,0.021253508,41.2,1
PATE1,+-----,NA,NA,0.07654574492356833,0.08521074545143444,+,0.153,0.025349320126538337,41.2,1
HRH2,++++--,----+-+++-++,NA,0.07658058588249121,0.08108618771485547,+,0.153,0.008742269,41.2,1
ZBTB9,++++--,+-+-++------,NA,0.07658576630829945,0.0990916143128414,+,0.153,0.04048509106481126,41.2,1
PHC2,+++++-,--+-+--+-+++,+++++-++,0.07659633138213615,0.09050421743295282,+,0.153,0.030004026,41.2,1
PEF1,++++--,-++----+++--,+-+---+-,0.07662625844062929,0.09433995471961334,+,0.153,0.022761481,41.2,1
PPP1R26,+--+-+,+-----+-++++,++++-++-,0.07662762195537243,0.0849291831072513,+,0.153,0.01458939,41.2,1
ARFGEF1,-+++-+,++-++++----+,++--+--+,0.07663697635603028,0.08479862273762176,+,0.153,3.20974e-4,41.2,1
SPDYE4,----+-,NA,NA,0.07665544972337877,0.08521560574948665,+,0.153,0.11649592808271028,41.2,1
PRF1,------,NA,NA,0.07665982203969883,0.08526778075628814,+,0.153,0.015600884456785985,41.2,1
TRERF1,-+++-+,------++++++,+--+-++-,0.07668481459865815,0.08457592170761292,+,0.153,0.031965262,41.3,1
SLC25A21,----+-,------++++-+,++++--++,0.07672742712382183,0.09410723745905582,+,0.153,0.034818552396911555,41.3,1
GRK6,++-+--,+-----+-++++,-+-+----,0.0767517021347432,0.07875288316374549,+,0.154,0.003156367,41.3,1
UACA,----+-,+++++++--+++,+-++-+-+,0.07679971545188878,0.08826723424726603,+,0.154,0.023070678,41.3,1
FHL5,----+-,-+----++++++,NA,0.07683755518850599,0.08555534173086536,+,0.154,0.04180056115181376,41.3,1
BFAR,-+++--,++++--------,-+++++++,0.07688504126648894,0.09034818572183476,+,0.154,0.007667015,41.4,1
EPHB2,---+--,---+++--+---,++++----,0.07690818478287556,0.08210578747534344,+,0.154,0.039052528,41.4,1
ETS1,---++-,--+-+-+-+-++,+++----+,0.076921357976499,0.08974445863963389,+,0.154,0.005920506,41.4,1
UBXN4,--+-+-,+++-+-------,NA,0.07692930240833439,0.08384249132775025,+,0.154,0.020464596,41.4,1
MROH1,+--++-,----+-++++++,NA,0.07698992714266735,0.08757160911957425,+,0.154,0.03313891,41.4,1
RHOBTB1,---+++,++++++--+-++,+-------,0.07699159173629967,0.10039256202895071,+,0.154,0.003864981,41.4,1
PMF1-BGLAP,+--++-,--+-+-+--+-+,--+-+++-,0.07703126092065209,0.10185346777935139,+,0.154,0.016119614727097862,41.4,1
HSPD1,---+--,+-++-+------,+------+,0.07704284701709462,0.08827285121659653,+,0.154,0.001734082,41.4,1
SLC26A9,--+---,++++++---+++,NA,0.07707157410377698,0.0839275218307183,+,0.154,0.0038886950489659356,41.5,1
NDNF,---+++,-+-+--++--+-,NA,0.07707179858301187,0.09425617402107417,+,0.154,0.01327506,41.5,1
KDM4A,++++-+,-++---+--+++,NA,0.07710496558769259,0.09813642784635054,+,0.154,0.022592390374055332,41.5,1
ATG7,+-++--,-+--+-++++++,--------,0.07711161426875554,0.0812619726155925,+,0.154,1.17509e-4,41.5,1
AP4E1,-++---,+++++++-----,NA,0.0771212263142808,0.08130487521255746,+,0.154,0.001732576,41.5,1
ACYP1,---+++,+++-+++--+++,-+--+-+-,0.07713235885007569,0.08080267920894905,+,0.154,0.001529307,41.5,1
CROT,+-++-+,++++-++---+-,+-++---+,0.0771392612680667,0.08514487988754518,+,0.154,0.024367,41.5,1
HSF2BP,-+--+-,+--++-+--+-+,NA,0.07715835318103705,0.10100421449462847,+,0.154,0.02343591655607988,41.5,1
DRAXIN,----++,------+--++-,NA,0.07721420942078741,0.08325180272840732,+,0.154,0.046754271,41.5,1
FAM166B,---+++,NA,NA,0.07722580277191582,0.08555783709787816,+,0.154,0.03778324809800988,41.5,1
CDA,++++++,NA,NA,0.07728283807676951,0.08572895277207392,+,0.155,0.02134795176740883,41.6,1
OVOL3,--+-+-,NA,NA,0.07728283807676951,0.08578599133013917,+,0.155,0.010369253297909076,41.6,1
EGLN1,-+++-+,++-+-+------,--+-+-++,0.07729331554148938,0.08484584318836252,+,0.155,0.041833549,41.6,1
CPQ,----+-,++++++------,--+-++++,0.07729787805345262,0.083777326907998,+,0.155,0.032099251,41.6,1
GIT1,++-+--,----+-++++++,+-+++-+-,0.07734353408917115,0.08502951739578879,+,0.155,0.010726779,41.6,1
PIK3R1,+-++-+,-+-++---+--+,++++++-+,0.07735214755992978,0.08439006295416328,+,0.155,0.017781966,41.6,1
ABTB1,+--++-,-+----+-++++,-++++-+-,0.07735298456085096,0.08630739959272014,+,0.155,0.014815747,41.6,1
AK1,++-++-,-++-+--+-++-,---+--+-,0.07736033222167345,0.08146455237408451,+,0.155,0.00240824,41.6,1
NHP2,+--++-,+++++++++++-,NA,0.07738922819480813,0.08249167120492194,+,0.155,2.40017e-4,41.6,1
IL10RB,+++-+-,+++++++---+-,--+++-+-,0.07739931743937122,0.08927111786355649,+,0.155,0.006862391,41.6,1
PVR,++++--,--------+---,+++-+-+-,0.0774185326055482,0.08134840459894943,+,0.155,0.019583801,41.7,1
PRRT3,++-+--,-++---++++++,++-+--+-,0.07743284764562587,0.08331214014465162,+,0.155,0.02514215,41.7,1
ENAH,-++-++,-++-++------,+-++-+--,0.07745599806505335,0.08880570125646246,+,0.155,0.030455229,41.7,1
OCSTAMP,++-+--,NA,NA,0.07757243896874287,0.08589516910967888,+,0.155,0.10476170196633482,41.7,1
CTTN,------,+-+-+-+--+++,++++----,0.08184065009292482,0.07758959914569617,-,0.155,0.015505524,41.7,1
ZWILCH,+-++-+,++++-+--++++,-------+,0.07759354662636835,0.08473044665771805,+,0.155,0.011320241,41.7,1
ST6GAL2,-----+,------++++-+,+-+-+---,0.07760117561597689,0.09159218637251096,+,0.155,0.016379966,41.7,1
VNN1,----++,NA,NA,0.07762504990589175,0.08595710700433493,+,0.155,0.015705732015051103,41.8,1
PTPMT1,++-+++,+++--+-----+,-+--+--+,0.07772009727857859,0.09387994446306705,+,0.155,0.022205606596936874,41.8,1
ATP13A3,++++-+,++++-++---+-,----+-++,0.07772632648858628,0.08726273983860355,+,0.155,0.055479548,41.8,1
KCNC2,--++++,++-+-++++--+,NA,0.07774964537894172,0.10195719584713503,+,0.155,0.06923702568398957,41.8,1
ADAR,++++-+,-+++--++++++,+-++--+-,0.07775050005737136,0.08548280547465482,+,0.156,0.024371816,41.8,1
CCDC85C,---+++,+-----++++++,NA,0.07779389734090997,0.08491067973479514,+,0.156,0.009905905,41.9,1
MLX,+-+++-,+++---++++--,+++-+---,0.07782390911361713,0.08344635572593141,+,0.156,0.007279869,41.9,1
PCYT1A,-++---,+-+-++-----+,++++---+,0.07784058942543579,0.08641576241696752,+,0.156,0.021660768,41.9,1
ST3GAL6,---+++,+++-++--+-++,+------+,0.07788667567581566,0.08783541213385797,+,0.156,0.010767745,41.9,1
THOP1,++-++-,-+----++++-+,++++--+-,0.07799289562470428,0.0845919828690285,+,0.156,0.007332959,42,1
C12orf10,++-++-,+-++--+++++-,-+------,0.07799555130976103,0.08552202212879557,+,0.156,8.0994e-4,42,1
KIAA0232,++++-+,++-+++------,-+-+---+,0.07801412791717083,0.08553670769432058,+,0.156,0.061297882,42,1
CENPA,+--++-,NA,NA,0.07802429703986768,0.08612822267853068,+,0.156,0.024971247847500273,42,1
REEP2,++-++-,+--+---+++-+,-+-+----,0.078027297522821,0.08371537879322068,+,0.156,0.005434457,42,1
PML,+++++-,+-+-+-+-++++,NA,0.0780928888362037,0.09953949158677515,+,0.156,0.03351304197889741,42,1
PFKL,+--++-,-+----++++-+,+++++-+-,0.07809526142499609,0.08929081095706334,+,0.156,0.005676485,42,1
MT2A,+++-+-,-+----++-+-+,+-+-----,0.0781056260040241,0.09472745205149757,+,0.156,0.002377154,42,1
ANKS6,----+-,--+-+-+-+-++,NA,0.0781275383917149,0.09554051747410745,+,0.156,0.061413154,42,1
HIC1,+-+-+-,++-+++------,NA,0.0781541923383185,0.0857586096729416,+,0.156,0.018546794,42,1
ATL2,++++-+,++-+-------+,NA,0.07816076636738671,0.08663388514027448,+,0.156,0.008357011,42.1,1
LDHA,++++--,++++-+--+--+,-+---+-+,0.07817109652198558,0.09347141175314742,+,0.156,0.00611133,42.1,1
NDC1,-+++-+,-+++-+--+---,NA,0.07821397939248917,0.08368510207023945,+,0.156,0.02197444,42.1,1
VAV1,-+--+-,-++--+++++++,NA,0.07822534780301596,0.08180436455696141,+,0.156,0.030026265910232428,42.1,1
UCK2,++++--,------+-+---,+++-----,0.07822568077460332,0.09179057164526411,+,0.156,0.048511049,42.1,1
SLC23A2,++++-+,-+-+--------,+-+-++-+,0.07822673193369954,0.08643804062142693,+,0.156,0.017108989,42.1,1
C8orf58,+++++-,+-+-++++++-+,-+-+-++-,0.07824536711711773,0.09097554931683584,+,0.156,0.005343121875042043,42.1,1
TYMP,+++-+-,+++++++++++-,NA,0.07831568045348779,0.09985252019592153,+,0.157,0.1033115969869694,42.1,1
GLRB,++++-+,++++-+--+-+-,-+--+--+,0.0783380356768168,0.08552560136637627,+,0.157,0.002695443,42.1,1
SLC23A1,------,-+-+--------,+-+-++-+,0.0783700093778815,0.08653533238350562,+,0.157,0.017108989,42.2,1
PSMB10,-+--+-,+++--+--++-+,++------,0.07842851015429463,0.1046777920838464,+,0.157,0.012787042268877351,42.2,1
RADIL,++-+++,--+---++++++,NA,0.07843541488950834,0.08561190817915978,+,0.157,0.001697137,42.2,1
BAIAP3,-+-+++,-------++---,+-++--+-,0.07845665614311517,0.1023405373513558,+,0.157,0.05376985,42.2,1
DCK,-+++-+,++-+-+++-++-,-----+++,0.07848340264629435,0.08323043453847351,+,0.157,0.012314953,42.2,1
ZNF195,+-+---,-++-+-++--++,+-++++++,0.07850651056559686,0.10010083924417612,+,0.157,0.032833989,42.2,1
FOXN2,--+---,++++++------,--++++-+,0.0785500195703796,0.08522284405736796,+,0.157,0.015036402908228191,42.3,1
CCNY,-+-+-+,-+-----++--+,--+--+-+,0.07858114998027382,0.08458353115196822,+,0.157,0.003007491,42.3,1
ZDHHC21,++++-+,-+---+------,----++--,0.0785858966025974,0.08728410235498484,+,0.157,0.014756273,42.3,1
MAK,----+-,NA,NA,0.07859465008840472,0.08686972393337897,+,0.157,0.03454801052200923,42.3,1
HRASLS5,+++--+,++++++++----,NA,0.07860327475034491,0.08660586283592289,+,0.157,0.056253928050742266,42.3,1
RNF112,+--++-,----+++++++-,NA,0.07868608825530095,0.08559804426382764,+,0.157,0.010236194273826644,42.3,1
NABP2,++-++-,--+---++++-+,+-++++-+,0.07870585358005824,0.08876162505802408,+,0.157,0.001139232,42.3,1
NUPR1,----+-,+-+--+-+--+-,++++--+-,0.07870762661381284,0.10519586009480929,+,0.157,0.010651997888983892,42.3,1
ANXA13,----++,NA,NA,0.07870872069811213,0.08704083960757472,+,0.157,0.06284988741456306,42.3,1
SPDYC,----++,NA,NA,0.07870872069811213,0.08709787816563998,+,0.157,0.0012098009320305853,42.3,1
DUOXA1,---++-,NA,NA,0.07870872069811213,0.08721195528177048,+,0.157,0.014954268628491557,42.3,1
CAND2,++++-+,--+-+-++++++,++-+--++,0.0787547981620325,0.09166950824659995,+,0.158,0.009275163,42.4,1
UGT2B4,-+-+++,NA,NA,0.07876575600296584,0.08732603239790099,+,0.158,0.023132478142065063,42.4,1
GCM1,++--++,NA,NA,0.07876575600296584,0.08744010951403149,+,0.158,0.07699718494102965,42.4,1
TRADD,----+-,-+++-+++++++,-+++++-+,0.07879212288930608,0.08773445719187782,+,0.158,0.006692603,42.4,1
FOPNL,++++-+,++++-++++++-,+----+++,0.07880665484512364,0.08851018254443904,+,0.158,0.002067648,42.4,1
ACTR1A,+++++-,++++-+-++++-,--------,0.07884428284417856,0.0929267793715227,+,0.158,0.021801347,42.4,1
RNF43,+-+++-,++--++----++,NA,0.07889775595174525,0.091008872732264115,+,0.158,0.014101674,42.4,1
PI16,-+--+-,++++++++-+++,--+-----,0.07891987159005726,0.09081524745841942,+,0.158,0.0037127573139691078,42.5,1
TSHZ2,++--++,-------+--++,--+-+--+,0.07892822347390746,0.08569965461464518,+,0.158,0.001325749,42.5,1
PTPRE,++++-+,------------,+--+-+--,0.07894798820776834,0.08542924668859388,+,0.158,0.013984058,42.5,1
PLEKHF2,--+--+,+++++++-----,NA,0.07897147279212946,0.08891086631060884,+,0.158,0.019981663,42.5,1
PSMG3,+--++-,-+++--++++--,++------,0.07898797562407292,0.08705826449074026,+,0.158,0.003036302,42.5,1
MPZL2,+++-++,NA,NA,0.078998402920374175,0.08766326356014373,+,0.158,0.03939094365341002,42.5,1
OR1L3,++-+--,NA,NA,0.07905544147843943,0.08772029886499744,+,0.158,0.0495383812162372,42.5,1
TTC9,++++--,---+--++++++,NA,0.07908857751171232,0.08678278981710147,+,0.158,0.04028110958296523,42.5,1
WFDC10A,-+-+-+,NA,NA,0.07910796783208807,0.08772530230435775,+,0.158,0.050829317712849764,42.6,1
AFF3,++++-+,----+-++++--,++--+-++,0.07914009399258479,0.08708333529564165,+,0.158,0.01381779,42.6,1
PCBD1,+--++-,+++--+++++-+,-+--++++,0.07915951870277604,0.09875814005483581,+,0.158,0.011010158,42.6,1
PPIG,+++-+-,+-++++------,-+-+++++,0.07916915852566737,0.08727191955434223,+,0.158,0.033314732,42.6,1
KRT85,++-+-+,NA,NA,0.07916951859456993,0.08783436947470484,+,0.158,0.050925887255390295,42.6,1
UVSSA,----++,--+---+-++++,+-+-+++-,0.07919028405554163,0.08734010887780021,+,0.158,0.002280618,42.6,1
MCL1,-++---,------------,NA,0.07919598330827825,0.09098322541584951,+,0.158,0.02754266,42.6,1
KIF1A,++--+-,----+-++++-+,+-++---+,0.07919811595008111,0.0853175107721056,+,0.158,0.002023408,42.6,1
SNUPN,+--+++,+-++++-+++++,++--+-++,0.07926599891495782,0.09196242516786911,+,0.159,0.001078206,42.6,1
CTSA,+-+++-,--+-+-++-++-,++++----,0.07929622077411744,0.08390135667720913,+,0.159,0.012723112,42.7,1
DUSP8,++-+--,------+-++++,++++--+-,0.07931463059630299,0.08746037076216344,+,0.159,0.044654517,42.7,1
IL17REL,-+----,NA,NA,0.07934063426876568,0.08794844008441226,+,0.159,0.0357358548421973,42.7,1
TASP1,++++-+,-+---+++++++,----+-++,0.07935661700160526,0.08779792820993175,+,0.159,0.043098876,42.7,1
ARL13B,-++-+-,+++++-+---+-,--+-++--,0.07936137929470186,0.09485819478600198,+,0.159,0.003179066501966758,42.7,1
TM6SF1,+-+++-,++++-+-++--+,----++--,0.07938902130617508,0.08388701803038516,+,0.159,7.80993e-4,42.7,1
SRXN1,+-++--,NA,++-+---+,0.0794025724695815,0.08115800766779735,+,0.159,0.014967228,42.7,1
NDUFB4,-+-+++,+++-++++++--,++----++,0.07947575500068232,0.08786700269400366,+,0.159,4.69955e-5,42.8,1
TMEM260,-++--+,+++-+++---++,+--++--+,0.0794999191183054,0.09001095942334812,+,0.159,0.010509693,42.8,1
FKBP7,---+++,++++-----+--,NA,0.07949994491024101,0.0875481033248118,+,0.159,0.040174711,42.8,1
CDH4,++-+--,------++++-+,+++++-+-,0.07950938980604125,0.08582034992489437,+,0.159,0.020852332,42.8,1
TBX1,---+++,NA,NA,0.0795642502709177,0.08812457221081452,+,0.159,0.21564507730170723,42.8,1
LIPK,+++--+,NA,NA,0.07962582705909195,0.08834768721838818,+,0.159,0.07518535448248717,42.8,1
CTSS,----+-,++++-+++++++,NA,0.07967243884102357,0.10088514438150141,+,0.159,0.04764075931984969,42.9,1
REC114,---+--,NA,NA,0.07967832088062511,0.08840976500114077,+,0.159,0.09741041920167548,42.9,1
YTHDF3,-+++-+,-+-+-+-++---,-----+-+,0.07968301699364425,0.09416557511527969,+,0.159,0.01725793618266959,42.9,1
PSME3,++++-+,+-++++++++--,+----+-+,0.07972342975884618,0.08367704126016276,+,0.159,0.007866386,42.9,1
IFIT5,++++--,++++++-+----,----++-+,0.07972996335006977,0.09410504552662985,+,0.159,0.053912507,42.9,1
RB1,-+++--,-+++++------,NA,0.07973776500849199,0.09010784987853988,+,0.159,0.05957066246974485,42.9,1
ICT1,---++-,+++-++-++++-,--------,0.0797477568489498,0.09414330254717132,+,0.159,0.011514326,42.9,1
SLC6A20,-+-++-,--------++--,NA,0.07977568105498936,0.08727403165096743,+,0.16,0.008614404,42.9,1
NTHL1,+--++-,+-+--++++-++,++--+---,0.07979782245924465,0.10416318475735567,+,0.16,0.006373849782620305,42.9,1
PREX2,+-+---,+++-++-----+,NA,0.07982768769059218,0.08629429438054162,+,0.16,0.027090902,42.9,1
NEBL,++++-+,+++-++-+--+-,+--+-++-,0.07983890868159249,0.09092370530727342,+,0.16,0.014258895,43,1
DCHS1,+-+---,------+-++-+,+--+++++,0.07985296709240658,0.09293938522767582,+,0.16,0.004466494,43,1
RNF183,+++---,NA,NA,0.07985398129135296,0.08874693435236411,+,0.16,0.2165012995893318,43,1
IMMT,++++--,++++-+-++++-,-+-++-+-,0.07988844672064081,0.1024549145545319,+,0.16,0.00173633,43,1
ZNF460,-++---,-++-+++-----,NA,0.07989444470774003,0.09449577247045042,+,0.16,0.019410086354479175,43,1
ARID5B,+-+--+,---+----+--+,+++-++--,0.07989734323789677,0.0917012677870624,+,0.16,0.010579033800547904,43,1
MAPK8,++++-+,-----++++---,+-+-+--+,0.07990481582775975,0.08396275182476688,+,0.16,3.87e-5,43,1
NOM1,+---+-,--+---++++++,++-+-+-+,0.07995642334236969,0.09447614880067864,+,0.16,0.033688766,43,1
RXRG,---+++,-----+++----,NA,0.07995702316056977,0.10390126933760861,+,0.16,0.030877361829076567,43,1
PJA2,++++-+,++++-+-++---,+-+-++-+,0.07996152648479196,0.09135922923943854,+,0.16,0.025452922,43,1
GABBR2,+-++++,------++++--,++-+----,0.07998253956978109,0.08358162319307992,+,0.16,0.082698706,43,1
TNRC18,-+-++-,----+-++++++,+--+--+-,0.07998437209131637,0.08767874816499219,+,0.16,0.01241779,43,1
WDR47,++++-+,++++-+--+---,++-++--+,0.08008699046729373,0.09136731894178221,+,0.16,0.007709176,43.1,1
SNX22,----+-,++++++---+++,--+-+-++,0.08010731209342463,0.09710435197363577,+,0.16,0.002815918,43.1,1
SULF1,-++--+,--+------+--,--+-+--+,0.080109086849723593,0.08481242835425892,+,0.16,0.011260768,43.1,1
XCR1,----++,NA,NA,0.08013460331945474,0.08880903490759753,+,0.16,0.025263859112131963,43.1,1
C6orf120,-+++-+,-+++-+------,+-+---++,0.08013810189674042,0.09907317960749942,+,0.16,0.037031086,43.1,1
PHTF1,+++--+,+---++--+-+-,++-++++-,0.08023679671578265,0.0925873264738772,+,0.16,0.00190206,43.2,1
ARAP2,--+---,-+++++----++,NA,0.0802818542093633,0.08926299550526287,+,0.161,0.018864002643377273,43.2,1
MDP1,---++-,NA,NA,0.08030570923401585,0.08886607346566279,+,0.161,0.09406789288613075,43.2,1
CCDC23,---++-,---+---+++--,--+-+---,0.08033468765152135,0.09508656417001847,+,0.161,0.003013417,43.2,1
VSX2,++++-+,NA,NA,0.08042436687200548,0.08891804026692522,+,0.161,0.06351410351132888,43.3,1
PTGES3,--++--,+-++-++--+--,++---+++,0.08334925522670628,0.08042932604393878,-,0.161,0.001972753,43.3,1
NOS2,++-++-,+++-+++-++++,NA,0.08044939921024169,0.10761147745799067,+,0.161,0.018235515552806596,43.3,1
CPNE1,++-+++,+-+-++++-+++,-+++----,0.08046438157211937,0.08502932939065379,+,0.161,0.081827984,43.3,1
