gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
GTF2H4,+--,NA,++++,0.703097505793127,0.29407780038612313,-,0.588,0.06305512626815674,158,1
CES5A,+++,NA,NA,0.2940908053844399,0.817647729865389,+,0.588,0.23634626304960854,158,1
NHLH2,+-+,-+++++,NA,0.2941530664330086,0.6966476655958748,+,0.588,0.086355604,158,1
RBM28,---,--+-++,+-++,0.8263912220005096,0.2941591705192101,-,0.588,0.048202839,158,1
GADD45GIP1,++-,++++--,-+-+,0.6277986315764582,0.2941694408878631,-,0.588,0.023019174,158,1
ELL3,++-,NA,NA,0.29420488250057036,0.7522815423226101,+,0.588,0.1857527813677342,158,1
EIF2B2,+-+,++++-+,----,0.7956233077652478,0.29420932969594277,-,0.588,0.018978839,158,1
DNM2,--+,--+-++,+-+-,0.5586547711320183,0.2942824804761103,-,0.589,0.026592416,158,1
ONECUT1,---,NA,NA,0.8181610768879762,0.2944330367328314,-,0.589,0.23324089104207424,158,1
ITGBL1,-++,++++++,NA,0.2944808215943729,0.6551765930298009,+,0.589,0.07828789,158,1
PLA2G2D,---,NA,NA,0.8469085101528633,0.29449007529089666,-,0.589,0.4178886001182487,158,1
STMN4,---,+--++-,--+-,0.8523319543915835,0.2945159890431323,-,0.589,0.026833052,158,1
TNFAIP6,--+,--+-++,NA,0.8264747684002771,0.29455216377678095,-,0.589,0.12746005589361517,158,1
PREPL,+++,++++-+,----,0.29455383305863003,0.5104640973350654,+,0.589,0.008662547,158,1
FABP12,+--,NA,NA,0.2946611909650924,0.5521332420716404,+,0.589,0.06957279660513009,159,1
OLAH,+--,NA,NA,0.7882728724617841,0.2947182295231577,-,0.589,0.1964102097079924,159,1
TAS2R20,---,-+--++,NA,0.8486585884835258,0.2947478649357811,-,0.589,0.030391084,159,1
KRTAP12-4,-++,NA,NA,0.2947752680812229,0.7030002281542322,+,0.59,0.11736613746562205,159,1
SIRT2,---,+++++-,--++,0.3330288172937129,0.29482328958443843,-,0.59,0.0266647,159,1
CST8,+-+,NA,NA,0.29483230663928817,0.534850558977869,+,0.59,0.13963189983242025,159,1
NDUFA8,++-,++++-+,++--,0.30557119846587494,0.29484926962122826,-,0.59,6.44944e-4,159,1
COMT,---,-+++++,++++,0.29486347606609975,0.7820680857921435,+,0.59,0.008394757,159,1
MGARP,--+,+----+,NA,0.892266411671609,0.2948712442736427,-,0.59,0.197848569,159,1
FXYD6,++-,------,-+-+,0.8412622131083415,0.2949173851646751,-,0.59,0.11048246,159,1
NLE1,+++,+-+---,-+-+,0.2949311885387623,0.6711038219975612,+,0.59,0.040717603,159,1
ANKRD45,-+-,--+--+,NA,0.8417538053151674,0.29493474481682663,-,0.59,0.074664262,159,1
ADAMDEC1,+++,NA,NA,0.29494638375541865,0.7478895733515857,+,0.59,0.14759642229957218,159,1
MUC5B,++-,NA,NA,0.32877024868811316,0.29494638375541865,-,0.59,0.060502478942014735,159,1
PPP1R14B,+--,+++--+,+++-,0.8197194807487228,0.2949887500144816,-,0.59,0.020835586092118916,159,1
UBXN1,++-,+-+-++,NA,0.294995563691337,0.49497940831551596,+,0.59,0.012149482,159,1
DYTN,-++,NA,NA,0.2950604608715492,0.6510381017567876,+,0.59,0.13072460778909567,159,1
SIN3B,++-,-+----,++++,0.2950716850661604,0.8488631947252165,+,0.59,0.07102706,159,1
EPSTI1,---,-++++-,NA,0.6542172074984541,0.2951112008489975,-,0.59,0.055988992051608635,159,1
RBFA,+--,+----+,---+,0.7309237444850187,0.29514510620267015,-,0.59,0.006893914,159,1
YBX1,-+-,--+-+-,--+-,0.9048429741947559,0.2952133219775242,-,0.59,0.114174345,159,1
MUCL1,+++,NA,NA,0.29523157654574494,0.8392653433721196,+,0.59,0.3029679433111653,159,1
