gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
SPRED1,--+,------,----,0.992664776154812,0.0023271623505107548,-,0.00465,0.002482216,1.25,1
DPH3P1,+++,NA,NA,0.0023385808806753367,0.9982318046999772,+,0.00468,0.012884536155740589,1.26,1
ARHGEF3,+-+,+-+---,----,0.7059522271931511,0.002374326132153498,-,0.00475,0.006276124,1.28,1
RPL10A,++-,++++++,--+-,0.002439249973307155,0.7942460219579677,+,0.00488,2.61478e-4,1.31,1
IMP4,++-,++++-+,----,0.0024449474076344213,0.8638990022979489,+,0.00489,4.99604e-4,1.32,1
UCN2,--+,NA,NA,0.9182637462924937,0.0024526579968058406,-,0.00491,0.0013702227825188103,1.32,1
RNF139,+--,------,+---,0.9693441640118123,0.002466248006316648,-,0.00493,0.005257022,1.33,1
USH1C,-+-,+--++-,NA,0.7687332537380318,0.0024711874184435195,-,0.00494,0.0032415947925739774,1.33,1
ADCY4,+++,++++++,+-+-,0.0025058386090414404,0.998500122978377,+,0.00501,0.024461555,1.35,1
HOXC13,+++,NA,NA,0.0025096965548710927,0.9992584987451517,+,0.00502,0.02163715726547167,1.35,1
GRAP,++-,+-++++,NA,0.002528015946534124,0.8877606524810232,+,0.00506,0.004069021806724267,1.36,1
EFHB,+++,++-+++,NA,0.002528083899291585,0.9381370004189786,+,0.00506,0.00637636638436448,1.36,1
ZNF45,---,------,NA,0.9979908740969693,0.0025294768757524936,-,0.00506,0.016504713187387512,1.36,1
VAMP5,++-,++++++,+++-,0.0026049943395105545,0.9975305927183402,+,0.00521,0.0022836113266478946,1.4,1
IL17REL,---,NA,NA,0.9992014601870864,0.002623773671001597,-,0.00525,0.0357358548421973,1.41,1
RPL8,++-,++++-+,-+-+,0.0026401159405942945,0.9788281804767556,+,0.00528,2.1357e-5,1.42,1
NT5E,---,-----+,--+-,0.9394132981706123,0.0026767944303664457,-,0.00535,0.01246294,1.44,1
CEACAM18,+++,NA,NA,0.002680812229066849,0.9993725758612823,+,0.00536,0.029002606802459585,1.44,1
TMED5,+-+,------,--+-,0.9439928036520622,0.002682713009224035,-,0.00537,8.06631e-4,1.44,1
ADH1B,+++,++++++,NA,0.002684874383237998,0.9999106358633799,+,0.00537,0.012310725,1.44,1
TBC1D4,+-+,++++++,+-+-,0.002689176522361518,0.9841836236596844,+,0.00538,0.015892978,1.45,1
HSPA1B,---,------,NA,0.9998629388112859,0.002699257450919062,-,0.0054,0.057579117777123746,1.45,1
AIP,++-,++++++,+-+-,0.0027630585502968078,0.9577813085387052,+,0.00553,8.51329e-4,1.49,1
UBE2M,++-,++++++,-+-+,0.00277427259041509,0.9562788780463041,+,0.00555,4.9052e-5,1.49,1
SAMD14,++-,++++++,-+++,0.0027761848420821238,0.9966619931584072,+,0.00555,7.85112e-4,1.49,1
PERM1,---,NA,NA,0.9951517225644536,0.0027948893451973534,-,0.00559,0.030223756841731265,1.5,1
