gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p
GALNT15,-++-+-,-+++++++-++-,++--+-++,5.657357826997538e-12,1.0792633971103693e-10,+,1.13e-11,2.81e-5,3.04e-9,1.99e-7
GALNT15,-++-+-,-+++++++-++-,+++-++++,5.657357826997538e-12,1.0792633971103693e-10,+,1.13e-11,2.81e-5,3.04e-9,1.99e-7
GALNT15,-++-+-,-+++++++-++-,--++++++,5.657357826997538e-12,1.0792633971103693e-10,+,1.13e-11,2.81e-5,3.04e-9,1.99e-7
GALNT15,-++-+-,-+++++++-++-,--++++-+,5.657357826997538e-12,1.0792633971103693e-10,+,1.13e-11,2.81e-5,3.04e-9,1.99e-7
NR4A3,------,------------,NA,2.8178623772800985e-6,6.808200394088493e-6,+,5.64e-6,0.001118376,0.00152,0.0993
AGA,------,++++++++-++-,--------,6.149263876179216e-6,3.6236048419207545e-6,-,7.25e-6,2.84925e-4,0.00195,0.128
NR4A1,------,------------,-++-----,6.794782325840272e-6,6.890628218793903e-5,+,1.36e-5,7.75511e-5,0.00366,0.239
EGR2,------,------------,+-+-----,8.439082912275226e-6,5.692114505626123e-5,+,1.69e-5,0.001319323,0.00454,0.297
MRPS12,+--++-,++-+++-+++++,----+---,1.120087198072309e-5,2.7791647479741957e-5,+,2.24e-5,8.02e-5,0.00603,0.395
EGR1,------,----+-------,+++-----,1.15202275890805e-5,1.1001133529852315e-4,+,2.3e-5,0.001833689,0.0062,0.406
CRH,-+-++-,--------+---,+-------,1.2363109533712079e-5,4.005566926963946e-5,+,2.47e-5,8.36069e-4,0.00665,0.435
TRIB1,------,-----------+,+++++-++,1.4587737052298864e-5,5.117379818005473e-5,+,2.92e-5,0.001304623,0.00785,0.514
SLC6A2,--+-++,+-++-++---++,-+++++-+,1.8262181208147485e-5,1.5244866844731087e-5,-,3.05e-5,0.0018157151465647186,0.0082,0.537
SLC6A2,--+-++,+++++-++++++,-+++++-+,1.8262181208147485e-5,1.5244866844731087e-5,-,3.05e-5,0.0018157151465647186,0.0082,0.537
FAM101B,-+++++,--------++--,++++-+--,2.3952445653709208e-5,2.2574611058414305e-5,-,4.51e-5,0.0014725456488414162,0.0121,0.795
ETV3,-++---,-----------+,NA,2.5256391665964272e-5,1.2067162884940115e-4,+,5.05e-5,1.62732e-4,0.0136,0.89
DNAJB5,------,------------,-++-----,2.757722109595269e-5,7.68898395815668e-5,+,5.52e-5,4.07769e-4,0.0148,0.971
ARC,-+----,-------+----,++++--+-,2.919803594377318e-5,4.221025251672334e-4,+,5.84e-5,7.60893e-4,0.0157,1
NPTX2,+-----,-------++---,--------,3.596654899888961e-5,5.0632956639941e-5,+,7.19e-5,0.009780972,0.0194,1
EGR4,++----,------------,+++-----,3.7761109160328264e-5,1.9137991587674243e-4,+,7.55e-5,0.002035188,0.0203,1
CCNH,+++---,----------+-,-+------,4.664971276846128e-5,7.803539446943863e-5,+,9.33e-5,0.005014495254431051,0.0251,1
NPAS4,+-----,-----------+,+++-+-+-,5.179339780212966e-5,5.260841392986982e-4,+,1.04e-4,2.11793e-4,0.0279,1
NR1D1,++++++,++++++++++++,NA,6.0871283495621686e-5,5.188924079815761e-5,-,1.04e-4,0.004231461879892729,0.0279,1
RWDD2B,+++---,+-+--+++++++,+--+---+,1.5651774431811268e-4,7.898228764499732e-5,-,1.58e-4,0.003980618,0.0425,1
PM20D2,+++--+,+++--++-----,++-+++++,1.0413522181827484e-4,2.6798480746182806e-4,+,2.08e-4,3.32678e-4,0.056,1
LRRC8C,---+--,------------,--+-++--,1.1093389703974353e-4,7.788994323745257e-4,+,2.22e-4,0.002213602,0.0597,1
TET3,------,------+-----,-+-+----,1.1271955899196913e-4,3.214785281028009e-4,+,2.25e-4,0.001737538,0.0606,1
PPAP2C,----+-,++++++---+++,----++--,1.1844616560514113e-4,1.827240726122217e-4,+,2.37e-4,4.55243e-4,0.0637,1
SPRED2,+--+--,--------+--+,++---+--,1.2272248739508525e-4,4.068266849612847e-4,+,2.45e-4,6.85e-5,0.066,1
MMAB,+++-+-,++++++++++++,-++---+-,1.3115938403822e-4,8.76571632102965e-4,+,2.62e-4,0.004268914,0.0706,1
ADH1B,++++++,++++++++++++,NA,2.603717181364758e-4,1.3517616915189435e-4,-,2.7e-4,0.006151594766357454,0.0727,1
ADGRD1,++++++,+-+++++--++-,NA,4.3106276365376887e-4,1.3631217554248e-4,-,2.73e-4,0.012421616,0.0733,1
NRG4,+-++++,------++++++,NA,3.27210037189049e-4,1.4860972699659415e-4,-,2.97e-4,0.003636789,0.08,1
VEGFA,--+---,+-+-+-------,--+----+,1.518282834518851e-4,3.2932657104461135e-4,+,3.04e-4,0.001792509,0.0817,1
DUSP4,-+----,------------,-++---+-,1.655574235363888e-4,6.183455010476946e-4,+,3.31e-4,0.007261581,0.0891,1
SLCO1A2,----+-,++++++---+++,----++-+,1.8334820402331997e-4,3.3627339151099566e-4,+,3.67e-4,3.41573e-4,0.0986,1
DDT,+--+++,+-+++++++++-,-+----++,1.9725478132199902e-4,0.0014868470017405312,+,3.95e-4,5.17889e-4,0.106,1
TEF,++++-+,++-+--++++++,+++++-++,2.373060179406879e-4,1.9947793243399784e-4,-,3.99e-4,0.004226779,0.107,1
AMH,------,++-++-+++++-,-+----+-,1.9966618839807563e-4,3.2842954731234034e-4,+,3.99e-4,5.35398e-4,0.107,1
ATM,--+--+,+++++++---+-,-+++++++,2.411013950590574e-4,2.013180305830218e-4,-,4.03e-4,0.001474719,0.108,1
STARD10,++-++-,+++-+-++++++,+++++--+,2.063763054855896e-4,2.7516991202352866e-4,+,4.13e-4,0.013598689,0.111,1
PRF1,------,NA,NA,3.992471339759311e-4,2.2815423226100844e-4,-,4.56e-4,0.0015866476679406987,0.123,1
ETV5,---+--,--------+---,------+-,2.3221907910590226e-4,2.9823449660827607e-4,+,4.64e-4,0.001538202,0.125,1
NARS2,++++-+,++++++++++++,+++-+-++,3.2516973001830393e-4,2.3793947320839285e-4,-,4.76e-4,2.1685687228460747e-4,0.128,1
SIK1,++++-+,------------,NA,2.3868485809683398e-4,0.0017198883822469226,+,4.77e-4,0.001941142,0.128,1
NEDD9,+++-+-,-----------+,++-+-+--,2.4333885118337404e-4,0.0015482959314875712,+,4.87e-4,1.23189e-4,0.131,1
HLA-C,---++-,++++++++++++,--+-+++-,2.5297659101478526e-4,5.728523121867522e-4,+,5.06e-4,0.00113221,0.136,1
ATP2C2,------,+------+++-+,NA,7.079347603988207e-4,2.5543887552500956e-4,-,5.11e-4,3.868869875375475e-4,0.137,1
ANKRD37,+-++-+,-+-++-------,+++----+,2.6332536750633994e-4,8.679654864985476e-4,+,5.27e-4,6.06648e-4,0.142,1
HECTD2,+-++-+,------------,-+------,2.698442708145562e-4,4.233305040902359e-4,+,5.4e-4,0.001753933,0.145,1
USH1C,----+-,-++++++--++-,NA,8.113306361694832e-4,2.8500993822904726e-4,-,5.7e-4,0.001131392492242034,0.153,1
CYP7B1,-++---,++++++------,NA,7.05025838959688e-4,0.00028555665185123744,-,5.71e-4,9.527686770611453e-4,0.154,1
DDTL,---+-+,+-+++++++++-,-+----++,2.9667785351976275e-4,0.0021844357648824393,+,5.93e-4,5.17889e-4,0.16,1
A4GALT,+++++-,+++-++++++++,+-----+-,5.335904548735047e-4,3.05539967174356e-4,-,6.11e-4,2.2121928894690718e-4,0.164,1
BIN1,----+-,+++++++-++++,--++++++,4.0605369917340014e-4,3.108375911013786e-4,-,6.22e-4,2.08146e-4,0.167,1
CPEB4,++++-+,------------,+-++++++,3.1471846486630037e-4,3.770896635598262e-4,+,6.29e-4,0.001845536,0.169,1
SNRNP25,++-+++,++++-+++++++,NA,4.887674131599655e-4,3.3232638173966064e-4,-,6.65e-4,0.005229586,0.179,1
PGAP1,-++--+,-----+------,----+-+-,4.904914421891507e-4,3.552761854482677e-4,-,7.11e-4,0.001316292,0.191,1
TRIB2,---++-,--------+--+,+-+-----,3.585255503725046e-4,9.375400569405685e-4,+,7.17e-4,0.011204588,0.193,1
TAS2R13,-++--+,-+--++----++,NA,0.0010685293857655258,3.6072611027971094e-4,-,7.21e-4,0.001434035800403535,0.194,1
SST,----+-,+-----++++--,-------+,3.797287919349265e-4,3.837631782081708e-4,+,7.59e-4,3.35674e-4,0.204,1
P4HA1,--+---,++++++------,+------+,4.88369272780178e-4,3.8113369932309577e-4,-,7.62e-4,7.94288e-4,0.205,1
CAPN3,------,++++++---+++,----+++-,4.1155337249348137e-4,6.09574706213049e-4,+,8.23e-4,0.002785861,0.221,1
FRG1,-+--++,++++++++++++,------++,4.340985601230336e-4,0.005265447175881885,+,8.68e-4,0.004949529,0.234,1
GPR3,+-----,--------+---,NA,4.4101983354429415e-4,9.99221199385993e-4,+,8.82e-4,0.001015085,0.237,1
GSC2,-+-+++,NA,NA,5.703855806525211e-4,4.562824388296355e-4,-,9.13e-4,0.008506783890237042,0.245,1
YPEL5,++++-+,++++-+++++--,-+-----+,4.5905169441008367e-4,0.0013070458273763837,+,9.18e-4,0.001303795,0.247,1
HLA-A,++-+++,++++++++++-+,+-+-+++-,4.674740835620957e-4,0.0011803102610675647,+,9.35e-4,0.00774014,0.252,1
CNDP1,--+-+-,++++++---+++,--+-++--,4.701141284128315e-4,6.857951594361729e-4,+,9.4e-4,0.008086068,0.253,1
DUSP5,++----,------------,+-+-++--,4.8176443165100306e-4,6.284154787666231e-4,+,9.64e-4,2.21995e-4,0.259,1
C1orf115,++-+-+,++-+--++++-+,++++--++,4.922914367153672e-4,9.095015184510168e-4,+,9.85e-4,1.26498e-4,0.265,1
LRP2,--+---,++++++---+++,NA,9.108784511051948e-4,5.03248124680022e-4,-,0.00101,0.006659455549561175,0.271,1
ZFYVE16,--+---,++++++----++,--+-+--+,6.704638472330666e-4,5.084822315533171e-4,-,0.00102,0.002461798,0.274,1
OXA1L,+++++-,++++++-++-+-,+++----+,7.442565752312246e-4,5.132990836519799e-4,-,0.00103,0.00031744712029313033,0.276,1
NKG7,----+-,NA,NA,6.273883533907488e-4,5.13347022587269e-4,-,0.00103,0.001449290958212355,0.276,1
HBS1L,--+---,++++++-+++++,+-++-+--,6.847387923446574e-4,5.185160103415083e-4,-,0.00104,0.010241683100783773,0.279,1
DHRS9,----++,++++++++++++,-----+++,5.19073101639704e-4,0.0010229123965825708,+,0.00104,0.003274032,0.279,1
SLC22A15,--+---,++++++----++,----+--+,7.864344428128811e-4,5.414942448708126e-4,-,0.00108,0.0077971148081937575,0.291,1
TCFL5,----+-,++++++---+++,++++++++,5.583810111138758e-4,0.001927957754245665,+,0.00112,0.003414279,0.3,1
EFHB,-+-+++,++++++++-+++,NA,0.0012071639360781918,5.607435355273465e-4,-,0.00112,0.006576444913512092,0.302,1
ATG7,+-++--,-+--+-++++++,--------,5.796822979167474e-4,0.0014291253354863332,+,0.00116,1.17509e-4,0.312,1
CPS1,--+---,++++++---+-+,NA,0.0016963730928060243,5.909534673169619e-4,-,0.00118,0.002091841702186697,0.318,1
BMP4,++-+++,-++-+-++-+--,NA,0.001458107815067756,6.166016593059023e-4,-,0.00123,0.002160387467388921,0.332,1
CALN1,++++-+,-----+----+-,++++++++,8.564143938018654e-4,6.483516276005346e-4,-,0.0013,0.006168633,0.349,1
CYR61,++-+--,----+-------,+++-++-+,6.742632598667726e-4,0.006323549950029418,+,0.00135,9.6745e-4,0.363,1
WDFY4,-+--+-,++++++++++-+,NA,0.0011647552540028706,6.752137734390192e-4,-,0.00135,0.0027150437340774883,0.363,1
MYO1A,------,NA,NA,6.844236582444533e-4,7.415012548482775e-4,+,0.00137,0.005593706731801689,0.368,1
TEAD4,+++++-,NA,NA,6.844626967830253e-4,7.984942679518622e-4,+,0.00137,0.007984026115882253,0.368,1
DGAT2,++++-+,+++++++++++-,-+++----,8.50476201780422e-4,6.849902879213469e-4,-,0.00137,6.49260820012746e-4,0.369,1
FAM160A1,-+---+,------+---+-,NA,7.015572419388915e-4,8.203088398861871e-4,+,0.0014,0.001171402,0.377,1
PPARG,++++++,+++-++++++++,NA,7.091732755828999e-4,7.506555453954679e-4,+,0.00142,0.002468306,0.382,1
PIEZO2,--+-+-,++++++---+++,-++-++--,7.20080270671358e-4,8.41902494969801e-4,+,0.00144,0.00352397,0.387,1
LRP8,---+++,-------++--+,--------,7.340299804725776e-4,9.638895738435771e-4,+,0.00147,0.002573783,0.395,1
BBS9,-++---,+++---++-+++,--+++-++,7.635740884460716e-4,7.362017365877866e-4,-,0.00147,5.57584e-4,0.396,1
PI16,-+--+-,++++++++-+++,--+-----,7.545391934096989e-4,0.0013368574791185854,+,0.00151,0.005665047,0.406,1
ELOF1,++-++-,++----++++++,--+++-+-,7.764539967283895e-4,0.0011864659930249696,+,0.00155,9.19193e-5,0.418,1
RPL5,-+-++-,++++-+++++++,-+++++-+,7.829679263074188e-4,0.0010620429565898377,+,0.00157,0.002186891,0.421,1
ZBTB21,-+++-+,------------,+-+--+--,7.868633022397386e-4,0.001780117685050939,+,0.00157,0.004106003,0.423,1
MIF,++-++-,++-++-+++++-,-+----+-,7.871805250775087e-4,0.0011415080347567386,+,0.00157,5.35398e-4,0.424,1
AGBL5,++-+--,+++---++++-+,+++-----,8.184921256081176e-4,0.0035186386962419137,+,0.00164,1.31829e-4,0.44,1
FAM118A,-++---,------------,+-+++-++,8.209069425284621e-4,0.008580327883604967,+,0.00164,0.0042653430000000004,0.442,1
NOS3,++++++,++--+-++++++,NA,8.364673051667194e-4,0.0010582765367909174,+,0.00167,8.2228e-4,0.45,1
S100A8,+++---,++-++-+++++-,-+----+-,8.394041328289837e-4,0.001218004624113898,+,0.00168,5.35398e-4,0.452,1
NOL6,+++---,------+-+---,+++---+-,8.410148179812326e-4,0.003067143375206024,+,0.00168,4.95106e-4,0.452,1
ALMS1,-++--+,------++-+++,++++++++,9.300021056182818e-4,8.528385346922352e-4,-,0.00171,0.007134457,0.459,1
TRIM25,++++-+,--+---++++++,++-+++++,0.001038999117143746,8.54290108377998e-4,-,0.00171,0.0022377394028226653,0.46,1
S100A3,++++++,NA,NA,0.0010837326032397902,8.555295728055666e-4,-,0.00171,0.013204855721357404,0.46,1
IFNB1,-+++++,NA,NA,9.126169290440338e-4,8.555295728055666e-4,-,0.00171,0.018208455860692207,0.46,1
FUOM,++-++-,+++++--+++++,NA,0.0022140059936989623,8.566598300451001e-4,-,0.00171,3.8102104452755715e-4,0.461,1
STAT6,++-++-,-------+++++,+-+-----,8.632234404852732e-4,0.0012113132892652707,+,0.00173,4.06613e-5,0.464,1
IRF2BP2,------,-+----------,--+-++--,8.638391580700443e-4,0.001640133903332633,+,0.00173,0.012098605,0.465,1
SCUBE1,-++---,---------+-+,NA,8.655386081920734e-4,0.0010738148034350548,+,0.00173,3.81305e-4,0.466,1
DUSP6,+-----,--------+--+,++-+----,8.805720772214758e-4,0.0017185161446693277,+,0.00176,0.00841003,0.474,1
CPSF6,-+++-+,-----+------,+-+----+,9.662077018790754e-4,8.830633827770112e-4,-,0.00177,0.005782022,0.475,1
DDX39A,----+-,++++++-+++--,+-++++++,9.72763193091804e-4,8.937898322035617e-4,-,0.00179,0.004015262,0.481,1
DDX39A,----+-,++++++-+++--,--+---+-,9.72763193091804e-4,8.937898322035617e-4,-,0.00179,0.004015262,0.481,1
TMEM61,++++++,NA,NA,0.0012548482774355464,9.12564877659271e-4,-,0.00183,0.002025589546986586,0.491,1
CXCL9,-+--+-,NA,NA,0.0013118120116352022,9.126169290440338e-4,-,0.00183,0.004999976709937132,0.491,1
RPS14,++-++-,+++-++++++++,++++-++-,9.209526777388368e-4,0.002569068047357705,+,0.00184,1.74313e-4,0.495,1
RPS26,---+++,--+--+++++++,--------,9.502897824176018e-4,9.251572521146151e-4,-,0.00185,0.003046322,0.498,1
INAFM2,NA,-+-------+--,NA,9.443556588696789e-4,0.002324736650926262,+,0.00189,0.001927182,0.508,1
ZNF30,+-++-+,++++++++-+++,++-++--+,9.470550518333595e-4,0.002852973902029349,+,0.00189,0.00207997,0.51,1
HHATL,----+-,++++++-+++++,--+-+--+,9.506722827059468e-4,0.001070194558798359,+,0.0019,0.005389607,0.511,1
MPP3,++++++,-+--+++++++-,++-+++++,0.0014146318282850596,9.548658492322926e-4,-,0.00191,6.30618e-4,0.514,1
PCDH17,-+----,+-++-------+,--------,0.0010294867584235282,9.722789214196126e-4,-,0.00194,0.001403492,0.523,1
SPTY2D1,--+--+,------------,NA,9.90146615457611e-4,0.0019014057590548221,+,0.00198,0.002723638,0.533,1
RPS28,-+-++-,+++---++++++,+++---+-,9.911814872374984e-4,0.002696870595845567,+,0.00198,4.3403e-4,0.533,1
COLEC11,+--+++,+++-++------,+--+++--,0.0013815506577304986,0.0010072116606729114,-,0.00201,0.014313392,0.542,1
ZNF331,+++---,------------,-+-++-++,0.0010087897532089214,0.008287828189241403,+,0.00202,0.001591073,0.543,1
HLA-DPA1,----+-,++++++++++-+,-----+--,0.001120420549971286,0.0010320614093392423,-,0.00206,0.0069072100000000004,0.555,1
LBH,---++-,------++++-+,--------,0.0013519552396086655,0.0010545661982700695,-,0.00211,0.004919487,0.567,1
KIF21B,-+----,------++++-+,+--+----,0.0010556651780119545,0.0011997131266999498,+,0.00211,0.007252197,0.568,1
IKBKE,++----,--+-++++-+++,NA,0.00284852191474244,0.0010672938265674449,-,0.00213,0.005966447948041013,0.574,1
TSPAN8,----+-,++++++-+-++-,NA,0.0015715323467067614,0.0010680529715514104,-,0.00214,0.001756774,0.575,1
SPRED1,-+---+,-+----------,+-+-----,0.0010716617015244772,0.0017693349692600594,+,0.00214,0.002482216,0.577,1
CDH1,------,++++++---++-,NA,0.0016955132929610374,0.0010734030928594874,-,0.00215,0.005030868,0.577,1
IL17REL,-+----,NA,NA,0.0013688473164889066,0.0010837326032397902,-,0.00217,0.006190629106736321,0.583,1
AURKC,-+++++,+++--+++-+++,NA,0.0019095220216881125,0.0010868788666336707,-,0.00217,0.011506888,0.585,1
TRAF5,+-++-+,+++---+++++-,+++++-+-,0.001087716159804862,0.0011410628395537932,+,0.00218,0.008789045,0.585,1
DCTN3,++-++-,++-+-+++++++,-+----++,0.0010924117296288063,0.001668166100275742,+,0.00218,5.09701e-4,0.588,1
DOCK10,------,+++++++---+-,--+-++++,0.0015303149570120732,0.001107860171418411,-,0.00222,0.003155532691828487,0.596,1
SHISA5,+++++-,+++----+++-+,+++++++-,0.0013290213026550062,0.0011146638190279825,-,0.00223,0.001828371,0.6,1
SH3RF1,-++---,------------,----++-+,0.0011157710374553697,0.0018088783676361115,+,0.00223,0.029254069,0.6,1
SHISA2,-+----,-++-------+-,NA,0.002522321331543843,0.001119220059071229,-,0.00224,8.74334580696121e-4,0.602,1
NRF1,+++--+,-+--+-+---+-,---+----,0.0014494333737437985,0.0011236507535372009,-,0.00225,0.004883989,0.605,1
TAS2R40,--+-+-,NA,NA,0.0013688473164889066,0.0011407711613050423,-,0.00228,0.002546524250991674,0.614,1
NDST2,++++-+,+-+-+-++--+-,+---+---,0.0011584481869691054,0.0012569711579570784,+,0.00232,1.25281e-4,0.623,1
LDLRAD4,-++---,----+------+,--+-+--+,0.0011929672534534866,0.0016417777690382414,+,0.00239,0.003274262,0.642,1
AMACR,++++++,++++++-+--++,NA,0.0011965004858858921,0.0013686449862206748,+,0.00239,0.003676632,0.644,1
ZNF17,-++---,--+--++---+-,+-------,0.0012105187266662268,0.001263659603458002,+,0.00242,0.005122659,0.651,1
SMIM24,+--++-,+--+----+--+,NA,0.00237620511240388,0.0012325340066193533,-,0.00247,0.001886588028589554,0.663,1
ZNF816,--+---,-++--+---+--,NA,0.002371561299435958,0.0012428120590298763,-,0.00249,0.008165892817582876,0.669,1
PCDHA12,++-+++,++--+-----++,NA,0.0029280320147884844,0.00124490907939552,-,0.00249,0.017690433269011072,0.67,1
ANKRD66,-+----,NA,NA,0.0015969885359037243,0.0012548482774355464,-,0.00251,9.523103651428343e-4,0.675,1
TMEM98,----+-,++++++---++-,--+-+++-,0.0015112589771187391,0.0012592867537433972,-,0.00252,0.009183869,0.677,1
CORT,----+-,+---+-++++-+,------+-,0.0016353649614414569,0.0012688373813467648,-,0.00254,0.001221536,0.683,1
RPS2,++-+++,++++--++++++,+++--+++,0.0012768838410629909,0.0022446361814196397,+,0.00255,6.73894e-4,0.687,1
IPO8,++++--,-----+------,+-++++++,0.0016524249728673542,0.0012782474850575969,-,0.00256,0.011783708,0.688,1
ITGAX,----+-,++++++++++++,NA,0.0012983363021955186,0.0018671461233433055,+,0.0026,0.004399138,0.699,1
PXK,--+---,++++++---+++,--+-++-+,0.001515787310871594,0.0013013690262033747,-,0.0026,0.003722846,0.7,1
PCDHB8,-++---,+++-++++-+++,NA,0.0019244445955402523,0.0013098365619632914,-,0.00262,0.017158491,0.705,1
CLTCL1,------,++++++---+++,-+-+----,0.0013099103285746975,0.0020137672766045367,+,0.00262,0.001117366,0.705,1
C5orf58,--+---,NA,NA,0.0015969885359037243,0.0013118868355007985,-,0.00262,0.014536622658523726,0.706,1
ERAP2,------,+++++++-----,NA,0.002758995145113895,0.0013288090476421461,-,0.00266,0.014687530721258108,0.715,1
DPH3P1,+-++++,NA,NA,0.0017111567419575632,0.0013688473164889066,-,0.00274,0.008938813308488489,0.736,1
GPR6,++++-+,++++--+-++++,++-+++++,0.001382143774884307,0.0024209455501971807,+,0.00276,0.004299997,0.744,1
CIART,++++++,++++++++++++,++-+++++,0.002179348816368766,0.0013918319213913036,-,0.00278,0.01088352204942458,0.749,1
GATC,-+++++,------------,++++---+,0.0023690576422104436,0.0014006019086078327,-,0.0028,0.025597097,0.754,1
ABCA8,--+---,++++++----+-,--+-+--+,0.0021995848654037357,0.0014276427608666516,-,0.00286,0.00687217695594378,0.768,1
SEL1L,-+++-+,++++-+------,+-------,0.00243009485643725,0.0014367930787767447,-,0.00287,6.01311e-4,0.773,1
CITED2,---+--,-------+++-+,+----++-,0.0014415878866815882,0.002362063980287192,+,0.00288,0.004697846,0.776,1
RBM43,++++++,++++++++-++-,NA,0.002016135424760576,0.0014554033581747922,-,0.00291,0.028914767,0.783,1
ATPIF1,++-++-,+-++++--++-+,++++--++,0.0020148504433877626,0.0014665919321195852,-,0.00293,7.26311e-4,0.789,1
GBP3,----+-,++++++++--++,NA,0.001504492761592286,0.0036220901183971923,+,0.00301,0.002975392,0.809,1
HPR,------,+++-++++++++,----+++-,0.0023946500861071383,0.001506211984707102,-,0.00301,0.019578593386167065,0.81,1
GFM2,--++-+,++++++-++-+-,-------+,0.0015844166115009108,0.0015266970882041335,-,0.00305,0.006186323392563907,0.821,1
LCN15,++++++,NA,NA,0.001996349532283824,0.00153995323105002,-,0.00308,0.012527535449153911,0.828,1
PPP2R4,++-++-,++++--+++++-,---++---,0.0016445154479392816,0.0015476478011528167,-,0.0031,0.001410019,0.833,1
DHFRL1,++--+-,++++++------,+-++++++,0.0015837515872890054,0.0016852602643971065,+,0.00317,3.63296e-4,0.852,1
CCZ1,------,------------,-+--+-++,0.0015873197341059403,0.0021963098821744056,+,0.00317,0.001429307,0.854,1
GDNF,--+-+-,-++---++--+-,+---++++,0.0038638762693640337,0.0016238873290174412,-,0.00325,0.011846113,0.874,1
GDNF,--+-+-,-++---++--+-,-+------,0.0038638762693640337,0.0016238873290174412,-,0.00325,0.011846113,0.874,1
GDNF,--+-+-,++-+-+-++---,+---++++,0.0038638762693640337,0.0016238873290174412,-,0.00325,0.011846113,0.874,1
GDNF,--+-+-,++-+-+-++---,-+------,0.0038638762693640337,0.0016238873290174412,-,0.00325,0.011846113,0.874,1
QKI,--+---,++++++-----+,--+-+-+-,0.0017557746299344675,0.0016467136515374633,-,0.00329,0.001551404,0.886,1
ZNF10,+++--+,-----+------,+---++++,0.0016473089560655916,0.004464371640172458,+,0.00329,0.003490946,0.886,1
ST18,------,++++++---++-,--+-++++,0.00245353849400078,0.0016498986193751498,-,0.0033,0.009678558,0.888,1
RNASE1,----+-,++++++-+-++-,--+-+-++,0.0016736460901762779,0.0016536307983036056,-,0.00331,0.003926311,0.89,1
DCST1,++-+++,NA,NA,0.002053388090349076,0.0016540238407574289,-,0.00331,7.105300360687526e-4,0.89,1
CCL3,----+-,NA,NA,0.0021103062795870646,0.001654118183892311,-,0.00331,0.004349433999018483,0.89,1
PIAS1,++++-+,++++-++++++-,++++++++,0.0021397850283730313,0.0016761707194227664,-,0.00335,0.020192228,0.902,1
SPCS1,+++++-,++++-+++-+++,-+------,0.0017462088886154796,0.0016792227762064615,-,0.00336,0.004113015,0.903,1
SPRY4,---+--,-----------+,+++-----,0.0016868344612773634,0.00279912629489541,+,0.00337,0.004499285,0.908,1
P2RY6,+++-++,+++-++++++++,NA,0.0030174557544522624,0.00169450726685722,-,0.00339,0.01534499126450403,0.912,1
ARL5B,-+++-+,-+----------,NA,0.0017163074508011833,0.0036347233171791504,+,0.00343,0.002460311,0.923,1
NIM1K,++++-+,+++++++-++-+,NA,0.0028889990914429116,0.0017324644236687095,-,0.00346,0.0018970683856248073,0.932,1
MRPS6,---++-,------++----,------++,0.002573383095989562,0.0017388715171088845,-,0.00348,1.16199e-4,0.936,1
ANAPC13,++-+++,++++-+++++--,--------,0.0018599328954826625,0.0017474871960658656,-,0.00349,0.001096161,0.94,1
ADRB2,-+--+-,+++++++++---,NA,0.001832479988331419,0.0017527046112834072,-,0.00351,0.002083575684562695,0.943,1
CLDN1,-+----,----+-------,NA,0.0017599437222607886,0.002247941029058621,+,0.00352,0.002607686,0.947,1
PCDH9,--+--+,-++++------+,-+++++++,0.002866556792585948,0.001764414824104378,-,0.00353,0.004988764,0.949,1
CFTR,------,+-++-+----++,NA,0.002992989370948844,0.001773931189338111,-,0.00355,0.0014632831058689756,0.954,1
CCNO,-+-+++,+++++-++++++,-+++-+--,0.0027486430715015432,0.0017845127167113216,-,0.00357,0.0028241197892151684,0.96,1
FBXO38,+++---,+++-+++-+-++,-+------,0.002213162854141488,0.0017941579798546822,-,0.00359,0.001160674,0.965,1
C18orf54,-++---,++++++----+-,NA,0.003783246078015751,0.0018051669492372777,-,0.00361,0.001438310135032171,0.971,1
SYNGR1,++++--,-+-+----++-+,--------,0.00184062764602963,0.0034521400252406527,+,0.00368,0.0049147,0.99,1
PDP2,+-++++,++++++-+-+--,+-++++++,0.002909766798429278,0.0018557590145752802,-,0.00371,0.0036924741219132025,0.998,1
EVI2B,------,++++++--+++-,NA,0.0036328931533484202,0.0018871569695974471,-,0.00377,0.004904129545975097,1.02,1
LRRFIP1,++-++-,+-----+++-++,+++++++-,0.0019164418006949984,0.0020386663519183874,+,0.00383,0.001119382,1.03,1
ADARB2,-+----,--+++-++-+++,--+-++++,0.0019839668881888413,0.0019280571871442816,-,0.00386,0.003788296,1.04,1
MOB3B,-++---,--+++-----++,--+-++-+,0.002887529813646153,0.0019585609096442556,-,0.00392,0.006183146,1.05,1
SCO1,++-+-+,++++++-++++-,-------+,0.002941375589907703,0.0019602874614554314,-,0.00392,3.4073e-4,1.05,1
ERRFI1,+-++--,-------+----,+-------,0.00197024329648392,0.0044061519990117246,+,0.00394,0.017079355,1.06,1
NEDD8-MDP1,++-+++,NA,NA,0.0022815423226100846,0.0019962356698796555,-,0.00399,0.0010753289968932949,1.07,1
TRDMT1,-----+,-++--+++--+-,NA,0.004892669395644142,0.0020139285904271632,-,0.00403,0.016852080073874374,1.08,1
TROVE2,--+-++,++++++------,--++++++,0.0020261198516240866,0.0028781850858170957,+,0.00405,3.95693e-4,1.09,1
GPX4,-+-++-,++++++++++-+,-+----++,0.002055450254039815,0.007742272375837429,+,0.00411,8.7679e-4,1.11,1
