gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
GALNT15,-++-+-,-+++++++-++-,++--+-++,4.944191756718968e-27,0.9999999758487451,+,9.89e-27,2.81e-5,2.6599999999999998e-24,1.74e-22
GALNT15,-++-+-,-+++++++-++-,+++-++++,4.944191756718968e-27,0.9999999758487451,+,9.89e-27,2.81e-5,2.6599999999999998e-24,1.74e-22
GALNT15,-++-+-,-+++++++-++-,--++++++,4.944191756718968e-27,0.9999999758487451,+,9.89e-27,2.81e-5,2.6599999999999998e-24,1.74e-22
GALNT15,-++-+-,-+++++++-++-,--++++-+,4.944191756718968e-27,0.9999999758487451,+,9.89e-27,2.81e-5,2.6599999999999998e-24,1.74e-22
NR4A3,------,------------,NA,0.9999998240538361,6.5506502233917475e-12,-,1.31e-11,0.001118376,3.52e-9,2.31e-7
EGR2,------,------------,+-+-----,0.9999899458516275,2.3531408666803175e-11,-,4.71e-11,0.001319323,1.27e-8,8.29e-7
NR4A1,------,------------,-++-----,0.9999642655233717,4.29893713058355e-11,-,8.6e-11,7.75511e-5,2.31e-8,1.51e-6
DUSP5,++----,------------,+-+-++--,0.9973411215165506,9.459652049465383e-11,-,1.89e-10,2.21995e-4,5.09e-8,3.33e-6
ETV3,-++---,-----------+,NA,0.9997068445999574,1.6444966381246316e-10,-,3.29e-10,1.62732e-4,8.85e-8,5.79e-6
EGR1,------,----+-------,+++-----,0.9998341642240482,5.48280284325e-10,-,1.1e-9,0.001833689,2.95e-7,1.93e-5
SLC6A2,--+-++,+-++-++---++,-+++++-+,5.772828814471282e-10,0.9999982342082755,+,1.15e-9,0.0018157151465647186,3.11e-7,2.03e-5
SLC6A2,--+-++,+++++-++++++,-+++++-+,5.772828814471282e-10,0.9999982342082755,+,1.15e-9,0.0018157151465647186,3.11e-7,2.03e-5
ZBTB21,-+++-+,------------,+-+--+--,0.9180211519327125,1.025778064828141e-9,-,2.05e-9,0.004106003,5.52e-7,3.61e-5
CRH,-+-++-,--------+---,+-------,0.9999961041201274,1.9109790486674977e-9,-,3.82e-9,8.36069e-4,1.03e-6,6.73e-5
NPAS4,+-----,-----------+,+++-+-+-,0.7437475889214251,2.3569991265021072e-9,-,4.71e-9,2.11793e-4,1.27e-6,8.3e-5
EGR4,++----,------------,+++-----,0.9989532643393058,2.4239780260674207e-9,-,4.85e-9,0.002035188,1.3e-6,8.54e-5
ARC,-+----,-------+----,++++--+-,0.8217881100691897,4.855691454823106e-9,-,9.71e-9,7.60893e-4,2.61e-6,1.71e-4
AGA,------,++++++++-++-,--------,0.13193928936726596,5.748175150540734e-9,-,1.15e-8,2.84925e-4,3.09e-6,2.02e-4
VEGFA,--+---,+-+-+-------,--+----+,0.996715180657556,7.331101710315185e-9,-,1.47e-8,0.001792509,3.94e-6,2.58e-4
DNAJB5,------,------------,-++-----,0.9997466610236826,8.291854669532573e-9,-,1.66e-8,4.07769e-4,4.46e-6,2.92e-4
NPTX2,+-----,-------++---,--------,0.9999999876603394,9.715082787957898e-9,-,1.94e-8,0.009780972,5.23e-6,3.42e-4
LRRC8C,---+--,------------,--+-++--,0.9913778138046008,1.4732391370132483e-8,-,2.95e-8,0.002213602,7.93e-6,5.19e-4
SPRED2,+--+--,--------+--+,++---+--,0.2604465925291942,2.1066340856498028e-8,-,4.21e-8,6.85e-5,1.13e-5,7.42e-4
CCNH,+++---,----------+-,-+------,0.9999959622391749,2.984610322410373e-8,-,5.97e-8,0.005014495254431051,1.61e-5,0.00105
SIK1,++++-+,------------,NA,0.6830944608138316,3.3372373225964825e-8,-,6.67e-8,0.001941142,1.8e-5,0.00118
NEDD9,+++-+-,-----------+,++-+-+--,0.23328751817035281,3.515144131302073e-8,-,7.03e-8,1.23189e-4,1.89e-5,0.00124
TRIB1,------,-----------+,+++++-++,0.1315854143142497,8.365928944086915e-8,-,1.67e-7,0.001304623,4.5e-5,0.00295
HECTD2,+-++-+,------------,-+------,0.9971936060069652,8.550130494207978e-8,-,1.71e-7,0.001753933,4.6e-5,0.00301
NOL6,+++---,------+-+---,+++---+-,0.9029242556782779,9.215445270447463e-8,-,1.84e-7,4.95106e-4,4.96e-5,0.00325
TET3,------,------+-----,-+-+----,0.9736850107127634,1.232277834969139e-7,-,2.46e-7,0.001737538,6.63e-5,0.00434
TCFL5,----+-,++++++---+++,++++++++,1.3246500389825798e-7,0.8437071632799156,+,2.65e-7,0.003414279,7.13e-5,0.00467
MMAB,+++-+-,++++++++++++,-++---+-,1.3282202504677708e-7,0.20621272523522866,+,2.66e-7,0.004268914,7.15e-5,0.00468
P4HA1,--+---,++++++------,+------+,0.8013421248399218,1.519660826760135e-7,-,3.04e-7,7.94288e-4,8.18e-5,0.00535
DUSP4,-+----,------------,-++---+-,0.9996278662241316,1.5795812165554162e-7,-,3.16e-7,0.007261581,8.5e-5,0.00556
TRIB2,---++-,--------+--+,+-+-----,0.9999339994886445,2.3523419834872355e-7,-,4.7e-7,0.011204588,1.27e-4,0.00829
ZNF331,+++---,------------,-+-++-++,0.8653524070458355,2.5468770128101444e-7,-,5.09e-7,0.001591073,1.37e-4,0.00897
NR1D1,++++++,++++++++++++,NA,3.104958176041453e-7,0.9999993343774314,+,6.21e-7,0.004231461879892729,1.67e-4,0.0109
CYR61,++-+--,----+-------,+++-++-+,0.4725531224086264,3.867444230685111e-7,-,7.7300000000000005e-07,9.6745e-4,2.08e-4,0.0136
STARD10,++-++-,+++-+-++++++,+++++--+,4.704694361900569e-7,0.9314365862739398,+,9.41e-7,0.013598689,2.53e-4,0.0166
RPS14,++-++-,+++-++++++++,++++-++-,6.269019592869702e-7,0.9997740354679803,+,1.25e-6,1.74313e-4,3.37e-4,0.0221
ETV5,---+--,--------+---,------+-,0.9997215407961635,8.181093504822362e-7,-,1.64e-6,0.001538202,4.4e-4,0.0288
PGAP1,-++--+,-----+------,----+-+-,0.9991186389066594,8.437623169071535e-7,-,1.69e-6,0.001316292,4.54e-4,0.0297
FAM118A,-++---,------------,+-+++-++,0.6768258669623572,8.82070451216965e-7,-,1.76e-6,0.0042653430000000004,4.75e-4,0.0311
C1orf115,++-+-+,++-+--++++-+,++++--++,8.999499794424179e-7,0.9514254058300351,+,1.8e-6,1.26498e-4,4.84e-4,0.0317
PCDHB4,+++---,-----+------,----++++,0.6192081515120319,9.021707919884687e-7,-,1.8e-6,6.68832e-4,4.85e-4,0.0318
FRG1,-+--++,++++++++++++,------++,9.535521048030034e-7,0.2750920258257004,+,1.91e-6,0.004949529,5.13e-4,0.0336
AGBL5,++-+--,+++---++++-+,+++-----,9.671851744503645e-7,0.17360521099523654,+,1.93e-6,1.31829e-4,5.2e-4,0.0341
INAFM2,NA,-+-------+--,NA,0.9939181419368721,9.786917322943316e-7,-,1.96e-6,0.001927182,5.27e-4,0.0345
LRP8,---+++,-------++--+,--------,0.9989407117840623,9.882778376718145e-7,-,1.98e-6,0.002573783,5.32e-4,0.0348
HERC6,+-++-+,++++++++++++,-++++++-,1.1112954627833652e-6,0.8478199122095478,+,2.22e-6,0.00288934,5.98e-4,0.0391
DDT,+--+++,+-+++++++++-,-+----++,1.1801358048381535e-6,0.09324267672370491,+,2.36e-6,5.17889e-4,6.35e-4,0.0416
SPTY2D1,--+--+,------------,NA,0.9874261085577724,1.2030407678118819e-6,-,2.41e-6,0.002723638,6.47e-4,0.0424
GPR3,+-----,--------+---,NA,0.9995937689572337,1.216994864624524e-6,-,2.43e-6,0.001015085,6.55e-4,0.0429
HLA-A,++-+++,++++++++++-+,+-+-+++-,1.3473556910616306e-6,0.9408997853061325,+,2.69e-6,0.00774014,7.25e-4,0.0475
RPL5,-+-++-,++++-+++++++,-+++++-+,1.3857284228267564e-6,0.9998537269168035,+,2.77e-6,0.002186891,7.46e-4,0.0488
IRF2BP2,------,-+----------,--+-++--,0.9815901013954573,1.4296597300401414e-6,-,2.86e-6,0.012098605,7.69e-4,0.0504
SST,----+-,+-----++++--,-------+,0.9946287113852461,1.4905617693994646e-6,-,2.98e-6,3.35674e-4,8.02e-4,0.0525
DUSP6,+-----,--------+--+,++-+----,0.9767562643640435,1.6252341705816423e-6,-,3.25e-6,0.00841003,8.74e-4,0.0572
TEF,++++-+,++-+--++++++,+++++-++,1.7383626802864046e-6,0.9988283526251824,+,3.48e-6,0.004226779,9.35e-4,0.0612
GBP3,----+-,++++++++--++,NA,1.7878351905719423e-6,0.6616286658097685,+,3.58e-6,0.002975392,9.62e-4,0.063
PDE4D,++++-+,-+----------,++--++--,0.8298396654029785,1.804509318810052e-6,-,3.61e-6,3.30356e-4,9.71e-4,0.0636
NDST2,++++-+,+-+-+-++--+-,+---+---,0.5880831241540656,1.8356424030833671e-6,-,3.67e-6,1.25281e-4,9.88e-4,0.0647
RPS28,-+-++-,+++---++++++,+++---+-,1.8669874326552376e-6,0.25659062948600214,+,3.73e-6,4.3403e-4,0.001,0.0658
LAMTOR4,---++-,+++-++++++++,NA,1.929958667337303e-6,0.8023722006237699,+,3.86e-6,7.60347e-4,0.00104,0.068
DDTL,---+-+,+-+++++++++-,-+----++,2.3588238471061874e-6,0.06743208831279705,+,4.72e-6,5.17889e-4,0.00127,0.0831
STAT6,++-++-,-------+++++,+-+-----,0.652350206256138,2.8330401843305075e-6,-,5.67e-6,4.06613e-5,0.00152,0.0998
ARL5B,-+++-+,-+----------,NA,0.9415967972562216,3.172015503098142e-6,-,6.34e-6,0.002460311,0.00171,0.112
ZNF10,+++--+,-----+------,+---++++,0.7847368337998468,3.220915917829199e-6,-,6.44e-6,0.003490946,0.00173,0.113
ZNF30,+-++-+,++++++++-+++,++-++--+,3.3484565058404925e-6,0.9889269053142882,+,6.7e-6,0.00207997,0.0018,0.118
GRASP,++-++-,--------+-++,++------,0.9990855930142363,3.3563923637294026e-6,-,6.71e-6,0.00157049,0.00181,0.118
ATG7,+-++--,-+--+-++++++,--------,0.7800498116515439,3.362856780390166e-6,-,6.73e-6,1.17509e-4,0.00181,0.118
BIN1,----+-,+++++++-++++,--++++++,3.398465638857825e-6,0.5377660221139565,+,6.8e-6,2.08146e-4,0.00183,0.12
ERRFI1,+-++--,-------+----,+-------,0.9987712078772388,3.6480658225286152e-6,-,7.3e-6,0.017079355,0.00196,0.128
ANKRD37,+-++-+,-+-++-------,+++----+,0.024805871745762566,3.708241798498697e-6,-,7.42e-6,6.06648e-4,0.002,0.131
KIF21B,-+----,------++++-+,+--+----,0.9887251397598656,3.7899097454910195e-6,-,7.58e-6,0.007252197,0.00204,0.133
CITED2,---+--,-------+++-+,+----++-,0.9856024012580327,3.790334671822242e-6,-,7.58e-6,0.004697846,0.00204,0.134
LBH,---++-,------++++-+,--------,0.9972029712242383,4.123894000392237e-6,-,8.25e-6,0.004919487,0.00222,0.145
NDUFA2,++-++-,++++-++++++-,+-+----+,4.278701563513495e-6,0.8780781274701475,+,8.56e-6,6.12726e-5,0.0023,0.151
C7orf50,++-++-,-++++-++++++,++++-+--,4.282502340898305e-6,0.8521539546620531,+,8.57e-6,1.35065e-4,0.0023,0.151
BCL11A,++--++,-----------+,---++---,0.9940444621133097,4.771006254591954e-6,-,9.54e-6,0.007064712,0.00257,0.168
FAM160A1,-+---+,------+---+-,NA,0.9994989699681602,4.789190420927673e-6,-,9.58e-6,0.001171402,0.00258,0.169
ATPIF1,++-++-,+-++++--++-+,++++--++,4.832975721954303e-6,0.9883932078502146,+,9.67e-6,7.26311e-4,0.0026,0.17
RPS2,++-+++,++++--++++++,+++--+++,4.953014587873572e-6,0.9999823983384452,+,9.91e-6,6.73894e-4,0.00266,0.174
FOSL2,+++---,------------,+----+--,0.9872807516289923,5.058619850837363e-6,-,1.01e-5,0.016231813,0.00272,0.178
SPRED1,-+---+,-+----------,+-+-----,0.999904086154117,5.214752304095713e-6,-,1.04e-5,0.002482216,0.00281,0.184
LDLRAD4,-++---,----+------+,--+-+--+,0.9610558988425599,5.259658025506432e-6,-,1.05e-5,0.003274262,0.00283,0.185
GPX4,-+-++-,++++++++++-+,-+----++,5.312579771903973e-6,0.3555457402270955,+,1.06e-5,8.7679e-4,0.00286,0.187
YPEL5,++++-+,++++-+++++--,-+-----+,5.338535884554923e-6,0.12996568635995318,+,1.07e-5,0.001303795,0.00287,0.188
MPP3,++++++,-+--+++++++-,++-+++++,5.395616587198914e-6,0.9997645513892034,+,1.08e-5,6.30618e-4,0.0029,0.19
CPSF6,-+++-+,-----+------,+-+----+,0.9975751356173267,5.4115063498388e-6,-,1.08e-5,0.005782022,0.00291,0.191
NOS3,++++++,++--+-++++++,NA,5.727800131619994e-6,0.9999094571097609,+,1.15e-5,8.2228e-4,0.00308,0.202
SCUBE1,-++---,---------+-+,NA,0.9997060533281366,6.181224723660785e-6,-,1.24e-5,3.81305e-4,0.00333,0.218
GPR6,++++-+,++++--+-++++,++-+++++,6.2795528761469904e-6,0.9994096663553762,+,1.26e-5,0.004299997,0.00338,0.221
SPRY2,+-----,-----------+,++--+---,0.9996798488815257,6.4451426829833205e-6,-,1.29e-5,0.00653533,0.00347,0.227
GDNF,--+-+-,-++---++--+-,+---++++,0.5838035324147528,6.741530442020586e-6,-,1.35e-5,0.011846113,0.00363,0.237
GDNF,--+-+-,-++---++--+-,-+------,0.5838035324147528,6.741530442020586e-6,-,1.35e-5,0.011846113,0.00363,0.237
GDNF,--+-+-,++-+-+-++---,+---++++,0.5838035324147528,6.741530442020586e-6,-,1.35e-5,0.011846113,0.00363,0.237
GDNF,--+-+-,++-+-+-++---,-+------,0.5838035324147528,6.741530442020586e-6,-,1.35e-5,0.011846113,0.00363,0.237
JUNB,++----,------------,+++----+,0.9669158689773169,6.814142052641593e-6,-,1.36e-5,0.001521794,0.00367,0.24
HLA-C,---++-,++++++++++++,--+-+++-,6.958361968394018e-6,0.12335059404353838,+,1.39e-5,0.00113221,0.00374,0.245
ADH1B,++++++,++++++++++++,NA,7.179167627088491e-6,0.9999998415667255,+,1.44e-5,0.006151594766357454,0.00386,0.253
TSGA10,----+-,++++++++-+++,NA,7.209080528811392e-6,0.8249480674936233,+,1.44e-5,1.63682e-4,0.00388,0.254
SOCS4,++++--,-++--+------,++-++-+-,0.9145118343998919,7.471836905770761e-6,-,1.49e-5,5.17462e-4,0.00402,0.263
SOCS4,++++--,-++--+------,----+-+-,0.9145118343998919,7.471836905770761e-6,-,1.49e-5,5.17462e-4,0.00402,0.263
AKAP1,++++-+,+++++-++-+++,-+-++-++,7.700999284447582e-6,0.9591460427785895,+,1.54e-5,0.00479897,0.00414,0.271
SEL1L,-+++-+,++++-+------,+-------,0.639133937839578,8.104268740553859e-6,-,1.62e-5,6.01311e-4,0.00436,0.285
NHP2,+--++-,+++++++++++-,NA,8.122105046462256e-6,0.9757221316376933,+,1.62e-5,2.40017e-4,0.00437,0.286
NARS2,++++-+,++++++++++++,+++-+-++,8.133736980986945e-6,0.9983740048418397,+,1.63e-5,2.1685687228460747e-4,0.00438,0.287
CYTH4,-+--++,++++++++++++,NA,8.348178976841062e-6,0.8782150282255647,+,1.67e-5,0.002469272,0.00449,0.294
SH3RF1,-++---,------------,----++-+,0.9984288381326473,8.387419107154695e-6,-,1.68e-5,0.029254069,0.00451,0.295
SLCO1A2,----+-,++++++---+++,----++-+,0.17178141212823267,8.406074227808447e-6,-,1.68e-5,3.41573e-4,0.00452,0.296
FIGNL1,++++-+,-+--------+-,----+--+,0.9346458814456169,8.554767845786136e-6,-,1.71e-5,0.005381929,0.0046,0.301
SPRY4,---+--,-----------+,+++-----,0.595731291439759,8.90042443302813e-6,-,1.78e-5,0.004499285,0.00479,0.314
ETS2,++-+--,--------+--+,+-------,0.9820764420674216,9.025109324898722e-6,-,1.81e-5,0.024906232,0.00486,0.318
LMO2,---++-,+++++++++++-,--+--+++,9.072220657114375e-6,0.932060370565199,+,1.81e-5,0.001281322,0.00488,0.32
NRG4,+-++++,------++++++,NA,9.276543122831168e-6,0.8004139316846871,+,1.86e-5,0.003636789,0.00499,0.327
SUGT1,-+++-+,--++-+------,----+--+,0.9726788864645977,9.441550252729073e-6,-,1.89e-5,0.005389888,0.00508,0.333
RPS23,-+++++,++++++++++++,+++--+++,1.0138956818534466e-5,0.9999350655502826,+,2.03e-5,0.03287706,0.00545,0.357
MRPS6,---++-,------++----,------++,0.9337539864463471,1.022930037791549e-5,-,2.05e-5,1.16199e-4,0.0055,0.36
ATXN7,+-+--+,----------++,+-+++-+-,0.7078454151625342,1.0562847052933115e-5,-,2.11e-5,0.002090582,0.00568,0.372
ESYT1,+++++-,++++++++++++,NA,1.1003259241184803e-5,0.9451799549034811,+,2.2e-5,0.002725509,0.00592,0.388
FOS,-+----,------------,--+--+-+,0.9973803848170716,1.1143444409795324e-5,-,2.23e-5,0.019294293,0.006,0.393
PTPRE,++++-+,------------,+--+-+--,0.8533531620280941,1.196882896344314e-5,-,2.39e-5,0.013984058,0.00644,0.422
BDNF,+---+-,-----+--+---,--------,0.9997319113650796,1.2375821021059528e-5,-,2.48e-5,0.012750094,0.00666,0.436
SNRNP25,++-+++,++++-+++++++,NA,1.2383364147213107e-5,0.9999503920645095,+,2.48e-5,0.005229586,0.00666,0.436
PPARG,++++++,+++-++++++++,NA,1.2393962807579589e-5,0.9999952934330795,+,2.48e-5,0.002468306,0.00667,0.437
KLHDC9,++-++-,-++---++++++,++++--+-,1.2525998165676449e-5,0.9556061405882808,+,2.51e-5,4.84111e-6,0.00674,0.441
PM20D2,+++--+,+++--++-----,++-+++++,1.366400053747389e-5,0.035849847770197764,+,2.73e-5,3.32678e-4,0.00735,0.481
CCZ1,------,------------,-+--+-++,0.9810687912276517,1.4231064936313911e-5,-,2.85e-5,0.001429307,0.00766,0.501
VGF,-+----,-------++--+,--------,0.9993784428293373,1.5098640791252974e-5,-,3.02e-5,0.004039232,0.00812,0.532
QPRT,----+-,++++++++++++,----+-++,1.5545676410126062e-5,0.28048782914118126,+,3.11e-5,6.52847e-5,0.00836,0.548
DDX39A,----+-,++++++-+++--,+-++++++,1.5561119967221628e-5,0.8444088031362718,+,3.11e-5,0.004015262,0.00837,0.548
DDX39A,----+-,++++++-+++--,--+---+-,1.5561119967221628e-5,0.8444088031362718,+,3.11e-5,0.004015262,0.00837,0.548
GPR19,++-+-+,-------+----,-+--+---,0.9035252843851738,1.5756734043732962e-5,-,3.15e-5,0.00199779,0.00848,0.555
SESN3,-+++-+,-----+------,-----+-+,0.9993408886266597,1.585058244526451e-5,-,3.17e-5,0.001293481,0.00853,0.558
APOBEC3G,++--++,++++++++++-+,NA,1.6388723409402842e-5,0.9809738585223753,+,3.28e-5,0.005256815,0.00882,0.577
AMACR,++++++,++++++-+--++,NA,1.7259025490608314e-5,0.9998632231496176,+,3.45e-5,0.003676632,0.00929,0.608
RGS2,------,-------++---,-+--+--+,0.9868184121329233,1.7422887758623948e-5,-,3.48e-5,0.005417929,0.00937,0.614
ELOVL5,--+---,+--+++------,------+-,0.9936165776150265,1.8020791590721605e-5,-,3.6e-5,0.00106573,0.0097,0.635
CLCN3,-+++--,++++-+------,----+--+,0.8131707990585533,1.8579850435388895e-5,-,3.72e-5,8.88109e-4,0.01,0.654
KLF4,-+-+-+,----------+-,NA,0.9808761149265313,1.94628632024003e-5,-,3.89e-5,2.45318e-4,0.0105,0.686
EGR3,-+-+--,------+-----,-+----+-,0.9998162195861233,1.9916347282021144e-5,-,3.98e-5,0.006875591,0.0107,0.702
CLDN1,-+----,----+-------,NA,0.9999239515197287,2.035773596464753e-5,-,4.07e-5,0.002607686,0.011,0.717
SPTLC1,++++-+,++++-+------,-----+-+,0.836793386306225,2.0560846317790567e-5,-,4.11e-5,0.001247492,0.0111,0.724
C19orf60,+--++-,+++++--+++-+,NA,2.0646832256129398e-5,0.8948998115889965,+,4.13e-5,1.43341e-5,0.0111,0.727
OSBPL3,-++++-,----+-+-+--+,------+-,0.9822148115149161,2.1448428942954193e-5,-,4.29e-5,0.004191948,0.0115,0.755
PCYOX1,++++-+,++++-+-+----,+++-+-++,2.1579031029203446e-5,0.9970967805249127,+,4.32e-5,3.21724e-4,0.0116,0.76
PCSK1,++-+--,----+---+--+,--------,0.9996000231272832,2.2239014767647935e-5,-,4.45e-5,0.004344663,0.012,0.783
PCDH17,-+----,+-++-------+,--------,0.9999876255566638,2.2787557096883426e-5,-,4.56e-5,0.001403492,0.0123,0.803
NEUROD6,+---+-,-+------+---,-----+--,0.9883882513468301,2.2840697159689456e-5,-,4.57e-5,2.46816e-4,0.0123,0.805
PIAS1,++++-+,++++-++++++-,++++++++,2.2850239674609657e-5,0.983705887073539,+,4.57e-5,0.020192228,0.0123,0.805
MICAL2,++++-+,-------+++--,---+----,0.9516024366836371,2.3042793619001503e-5,-,4.61e-5,0.002482678,0.0124,0.812
NR4A2,-+----,------------,----++-+,0.9684325853474878,2.3218496814490613e-5,-,4.64e-5,0.016457584,0.0125,0.818
SYNGR1,++++--,-+-+----++-+,--------,0.8398044029542093,2.336699435700143e-5,-,4.67e-5,0.0049147,0.0126,0.823
PLXNA2,++++--,------+-+-++,++------,0.9939962814942667,2.4205254343167847e-5,-,4.84e-5,5.01217e-4,0.013,0.853
RWDD2B,+++---,+-+--+++++++,+--+---+,0.10167454355945704,2.4358762165749766e-5,-,4.87e-5,0.003980618,0.0131,0.858
ARG2,-+-+--,-------++---,+-----+-,0.9597999648896203,2.4510164957179424e-5,-,4.9e-5,0.005827528,0.0132,0.863
PTGS2,+-+---,--------+---,NA,0.9914491408323582,2.5393187873092614e-5,-,5.08e-5,2.67881e-4,0.0137,0.894
ASB4,+++-++,++++++----+-,NA,2.5478423819224225e-5,0.8586329537554693,+,5.1e-5,0.001065553,0.0137,0.897
MDGA2,--+--+,-----------+,++--+--+,0.8006882555876886,2.5506283626496237e-5,-,5.1e-5,0.002616667,0.0137,0.898
DBP,++-+++,++++++++++++,++-+--+-,2.559649423056016e-5,0.9977777488253621,+,5.12e-5,0.007579963,0.0138,0.902
GUF1,++++-+,-+---+------,-----+++,0.9615678162948462,2.5626642289481883e-5,-,5.13e-5,0.001052528,0.0138,0.903
AP1G1,-+++-+,++++++------,+-------,0.9955875021758345,2.651607439126466e-5,-,5.3e-5,0.001502811,0.0143,0.934
SOX17,---+++,++++++++++++,NA,2.9704482300018007e-5,0.9016959902104531,+,5.94e-5,0.00124281,0.016,1
ITPR3,+++-+-,++--+-++++++,NA,2.988052582871857e-5,0.955945811616763,+,5.98e-5,0.001833984,0.0161,1
CLUL1,-+-+++,------------,NA,0.7031211012847939,3.118773789647893e-5,-,6.24e-5,0.011649265,0.0168,1
LRRFIP1,++-++-,+-----+++-++,+++++++-,3.1455455745219086e-5,0.7671731958075425,+,6.29e-5,0.001119382,0.0169,1
GABRG3,-+---+,-----------+,NA,0.9996534725518442,3.193974631387524e-5,-,6.39e-5,0.001534699,0.0172,1
BLVRB,++-++-,++++-+++++++,-+----++,3.2178007918313e-5,0.9804175478953017,+,6.44e-5,0.001006611,0.0173,1
DGCR2,++-+--,-++---+++++-,++++-+++,3.2332993670815086e-5,0.9334040731982904,+,6.47e-5,6.76404e-4,0.0174,1
C1orf43,-+++-+,+++---++++-+,--+--+++,3.234477823368976e-5,0.34205514478631655,+,6.47e-5,0.001660319,0.0174,1
NUB1,-+-++-,+++++++-++++,+++++-++,3.397148491025068e-5,0.9477083237177297,+,6.79e-5,0.001718258,0.0183,1
SHISA5,+++++-,+++----+++-+,+++++++-,3.399676603332214e-5,0.999719929932865,+,6.8e-5,0.001828371,0.0183,1
MRPS12,+--++-,++-+++-+++++,----+---,8.360165229668253e-4,3.429925120718057e-5,-,6.86e-5,8.02e-5,0.0185,1
ELOF1,++-++-,++----++++++,--+++-+-,3.4791639382310456e-5,0.3927095993451354,+,6.96e-5,9.19193e-5,0.0187,1
NRF1,+++--+,-+--+-+---+-,---+----,0.5574597085786304,3.548685963385772e-5,-,7.1e-5,0.004883989,0.0191,1
TRAF5,+-++-+,+++---+++++-,+++++-+-,3.586580689185491e-5,0.9956075236237807,+,7.17e-5,0.008789045,0.0193,1
TROVE2,--+-++,++++++------,--++++++,3.673957197540263e-5,0.4325091145132731,+,7.35e-5,3.95693e-4,0.0198,1
GGNBP2,+++++-,++--+++---++,+++++--+,3.759235635891729e-5,0.9974411071336012,+,7.52e-5,0.001093165,0.0202,1
INHBA,-+-+--,------+++---,NA,0.9419146295951422,3.824539954271746e-5,-,7.65e-5,1.88165e-4,0.0206,1
RPL4,-+-++-,+++---+++++-,++++--++,3.840516996358649e-5,0.999469564562516,+,7.68e-5,0.00471706,0.0207,1
ADGRD1,++++++,+-+++++--++-,NA,3.9194261804051465e-5,0.9999712845977472,+,7.84e-5,0.012421616,0.0211,1
KLF7,+++--+,----+------+,+------+,0.8632512539589525,3.919944988381343e-5,-,7.84e-5,0.003193727,0.0211,1
FAM220A,++++-+,++++-+-+++-+,NA,4.02119581558765e-5,0.9914081451706866,+,8.04e-5,0.014461234,0.0216,1
RPL8,-+-++-,++++--++++-+,+++--+-+,4.031544524872125e-5,0.9815646907944873,+,8.06e-5,2.1357e-5,0.0217,1
GSE1,-+-+++,----+------+,+-+-+---,0.9332957483004769,4.062610783514346e-5,-,8.13e-5,0.001742509,0.0219,1
ZNF17,-++---,--+--++---+-,+-------,0.9995007329398389,4.092527466543808e-5,-,8.19e-5,0.005122659,0.022,1
FAM101B,-+++++,--------++--,++++-+--,4.133709197337404e-5,0.012539109131542202,+,8.27e-5,0.0014725456488414162,0.0222,1
CRY1,------,-++-+-------,+----+--,0.9979424803391422,4.262212846674367e-5,-,8.52e-5,0.001297082,0.0229,1
RPL9,+--+++,++++++++++-+,-+---+++,4.508548139206088e-5,0.9642090324071028,+,9.02e-5,0.012730986,0.0243,1
ARL4D,---+--,-------++--+,------+-,0.9999190605982219,4.541181113470366e-5,-,9.08e-5,0.018639628,0.0244,1
OPRL1,++++-+,++++-+++++++,++--+-++,4.598618184663486e-5,0.9923304245467091,+,9.2e-5,0.006934969314549328,0.0247,1
ATP2C2,------,+------+++-+,NA,0.9379800993952725,4.647133333142298e-5,-,9.29e-5,3.868869875375475e-4,0.025,1
ADRB2,-+--+-,+++++++++---,NA,4.6739729774293974e-5,0.8916157385337609,+,9.35e-5,0.002083575684562695,0.0251,1
BACH2,---+-+,-----------+,---+--+-,0.9970945505349214,4.762820158668718e-5,-,9.53e-5,0.024064661,0.0256,1
PROCR,---++-,+++++++++++-,NA,4.76763792111315e-5,0.9816221489472893,+,9.54e-5,0.007670732,0.0256,1
NDUFB9,-+-++-,++++++++++++,NA,4.8103979346146256e-5,0.8808894290533523,+,9.62e-5,0.001398063,0.0259,1
EEF2,++-++-,-+----++++++,++-+-++-,4.8857321008026824e-5,0.8750297087599527,+,9.77e-5,8.97529e-5,0.0263,1
ATHL1,++-+++,+-++++++++++,+-+---+-,4.9040460688887034e-5,0.9807441113264443,+,9.81e-5,0.003961934,0.0264,1
MAN1A1,-+-+-+,-+----+-+-+-,-------+,0.9998424363136625,5.005444000688218e-5,-,1e-4,9.38764e-4,0.0269,1
MACROD1,+--++-,++++++++++-+,++++++++,5.008132050893391e-5,0.9959036911506883,+,1e-4,0.006461049,0.0269,1
UBQLN4,++++--,----+-++++++,-+++-++-,5.179271093914012e-5,0.9232333685637455,+,1.04e-4,9.32772e-4,0.0279,1
RPAP1,++++--,--+-+-++++++,+++++---,5.4657846899119215e-5,0.9855433159288542,+,1.09e-4,0.001111704,0.0294,1
TIE1,---+++,++++++++++++,NA,5.555661020625499e-5,0.9976107934488727,+,1.11e-4,0.035353828,0.0299,1
DUSP1,++-+--,------------,-+++--+-,0.929007866773301,5.5678816773701805e-5,-,1.11e-4,0.002136191,0.03,1
